Darījuma summa, EUR;Būvju skaits;Būves virszemes stāvu skaits;Būves kopplatība, m2;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas platība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Garums;Platums;Telpu grupas vidējais stāvs;Gads;sezona_Pavasaris;sezona_Rudens;sezona_Vasara;sezona_Ziema
63000.0;1;10;10075.7;1989;27.0;59.3;9;3;56.511667;21.013889;3.0;2024;0;1;0;0
38000.0;1;5;6666.2;1969;30.0;33.0;6;2;56.511667;21.013889;2.0;2024;0;1;0;0
50000.0;1;5;4996.4;1968;30.0;46.2;7;2;56.511667;21.013889;4.0;2024;0;1;0;0
15000.0;1;5;3072.9;1975;20.0;35.5;5;1;56.511667;21.013889;5.0;2024;0;1;0;0
55000.0;3;3;1542.9;1895;30.0;51.4;6;2;56.511667;21.013889;2.0;2024;0;1;0;0
92000.0;3;4;3113.8;1900;24.0;87.1;8;3;56.511667;21.013889;2.0;2024;0;1;0;0
21000.0;1;6;2193.5;1960;30.0;29.7;4;1;56.511667;21.013889;2.0;2024;0;0;0;1
18000.0;1;5;5176.7;1972;20.0;45.1;6;2;56.511667;21.013889;1.0;2024;0;0;0;1
26500.0;2;2;303.0;1955;40.0;46.1;5;2;56.511667;21.013889;2.0;2024;0;0;0;1
51000.0;1;5;9450.2;1985;15.0;53.1;7;2;56.511667;21.013889;3.0;2024;0;0;0;1
35000.0;1;5;3779.8;1970;30.0;47.6;7;2;56.511667;21.013889;1.0;2024;0;0;0;1
8000.0;1;5;4273.2;1989;27.0;42.3;6;1;56.511667;21.013889;3.0;2024;0;0;0;1
97800.0;1;3;1176.5;1951;27.0;59.6;4;2;56.511667;21.013889;1.0;2024;0;0;0;1
15000.0;1;2;305.3;1910;35.0;57.1;5;3;56.511667;21.013889;2.0;2024;0;0;0;1
30000.0;1;5;4976.7;1966;30.0;48.8;7;2;56.511667;21.013889;2.0;2024;0;0;0;1
17000.0;1;4;2999.6;1962;35.0;29.6;4;1;56.511667;21.013889;3.0;2024;0;0;0;1
54000.0;1;5;3323.0;1967;27.0;54.0;7;3;56.511667;21.013889;1.0;2024;0;0;0;1
23600.0;1;5;2483.8;1970;20.0;53.9;7;3;56.511667;21.013889;1.0;2020;0;1;0;0
27000.0;1;5;3322.5;1969;30.0;35.7;7;2;56.511667;21.013889;3.0;2024;0;0;0;1
40000.0;1;5;5056.4;1970;30.0;37.8;6;2;56.818611;24.605556;3.0;2023;0;0;0;1
43000.0;1;5;4857.9;1972;33.0;47.5;9;2;56.818611;24.605556;5.0;2023;0;0;0;1
50000.0;1;6;4989.7;1985;30.0;82.4;10;4;56.818611;24.605556;2.0;2023;0;0;0;1
43000.0;1;5;2727.4;1965;28.0;40.4;5;2;56.818611;24.605556;5.0;2024;0;0;0;1
25000.0;1;3;1147.6;1961;20.0;29.7;4;1;56.818611;24.605556;3.0;2024;0;0;0;1
62000.0;1;5;3562.4;1971;30.0;68.0;5;3;56.818611;24.605556;5.0;2024;0;0;0;1
15000.0;1;9;3671.0;1981;30.0;39.5;5;1;56.818611;24.605556;9.0;2024;0;0;0;1
40200.0;1;5;2727.4;1965;28.0;39.4;5;2;56.818611;24.605556;3.0;2024;0;0;0;1
66000.0;1;9;4691.7;1975;17.0;74.8;11;4;56.818611;24.605556;4.0;2024;0;0;0;1
38800.0;1;5;2726.2;1965;27.0;42.6;5;2;56.818611;24.605556;2.0;2024;0;0;0;1
43000.0;1;5;3932.1;1974;0.0;53.3;8;2;56.818611;24.605556;5.0;2024;0;0;0;1
66500.0;1;10;4547.9;1975;31.0;76.2;10;4;56.818611;24.605556;3.0;2024;0;0;0;1
38500.0;1;5;3955.2;1973;30.0;46.5;7;2;56.818611;24.605556;2.0;2024;0;0;0;1
39000.0;1;3;1704.2;1972;10.0;49.3;6;2;56.818611;24.605556;3.0;2024;1;0;0;0
55000.0;1;5;2634.3;1966;25.0;56.4;7;3;56.818611;24.605556;5.0;2024;1;0;0;0
19000.0;1;5;2459.3;1967;25.0;47.0;9;2;56.818611;24.605556;3.0;2024;1;0;0;0
29000.0;1;4;1478.9;1966;21.0;39.7;5;2;56.818611;24.605556;3.0;2024;1;0;0;0
25000.0;1;5;2346.9;1967;25.0;33.3;4;2;56.818611;24.605556;1.0;2024;1;0;0;0
25000.0;1;9;3726.9;1986;5.0;42.9;5;1;56.818611;24.605556;8.0;2024;1;0;0;0
62500.0;1;5;3365.0;1969;28.0;45.0;9;2;56.818611;24.605556;3.0;2024;1;0;0;0
62000.0;1;6;4989.7;1985;30.0;86.2;8;3;56.818611;24.605556;5.5;2024;1;0;0;0
59500.0;1;5;3716.5;1978;15.0;49.6;7;2;56.818611;24.605556;2.0;2024;1;0;0;0
40500.0;1;9;2413.4;1980;30.0;51.4;8;2;56.818611;24.605556;6.0;2024;1;0;0;0
31800.0;1;5;4935.5;1970;30.0;39.2;5;1;56.818611;24.605556;5.0;2024;1;0;0;0
23500.0;1;5;4797.6;1971;30.0;26.6;6;1;56.818611;24.605556;1.0;2024;1;0;0;0
32000.0;1;10;4547.9;1975;31.0;49.3;7;2;56.818611;24.605556;9.0;2024;1;0;0;0
33800.0;1;5;4935.5;1970;30.0;25.4;2;1;56.818611;24.605556;2.0;2024;1;0;0;0
45000.0;1;9;4741.7;1987;28.0;49.9;8;2;56.818611;24.605556;4.0;2024;1;0;0;0
30000.0;1;5;2459.3;1967;25.0;47.0;9;2;56.818611;24.605556;3.0;2024;1;0;0;0
38000.0;1;5;3330.2;1969;15.0;47.4;7;2;56.818611;24.605556;5.0;2024;1;0;0;0
69000.0;1;5;3932.1;1974;0.0;66.1;9;3;56.818611;24.605556;3.0;2024;1;0;0;0
20000.0;1;5;4935.5;1970;30.0;26.2;6;1;56.818611;24.605556;4.0;2024;1;0;0;0
71000.0;1;6;3396.7;1988;28.0;69.7;8;3;56.818611;24.605556;1.0;2024;1;0;0;0
40000.0;1;5;3772.0;1972;33.0;47.5;8;2;56.818611;24.605556;3.0;2024;0;0;1;0
30000.0;1;5;2784.9;1966;15.0;40.6;5;2;56.818611;24.605556;4.0;2024;0;0;1;0
53000.0;1;5;5065.6;1970;30.0;73.2;10;4;56.818611;24.605556;5.0;2024;0;0;1;0
79000.0;1;5;3467.3;1973;33.0;59.9;9;3;56.818611;24.605556;2.0;2024;0;0;1;0
40000.0;1;5;3330.2;1969;15.0;59.8;8;3;56.818611;24.605556;5.0;2024;0;0;1;0
35000.0;1;5;7205.6;1971;17.0;33.2;7;1;56.818611;24.605556;3.0;2024;0;0;1;0
56000.0;1;5;5065.6;1970;30.0;46.5;9;2;56.818611;24.605556;1.0;2024;0;0;1;0
47000.0;1;5;4857.9;1972;33.0;55.9;10;3;56.818611;24.605556;1.0;2024;0;0;1;0
18000.0;1;1;154.0;1954;40.0;56.5;1;1;56.818611;24.605556;1.0;2024;0;0;1;0
47000.0;1;5;3716.5;1978;15.0;49.9;7;2;56.818611;24.605556;4.0;2024;0;0;1;0
28500.0;1;5;2726.2;1965;27.0;39.2;5;2;56.818611;24.605556;3.0;2024;0;0;1;0
34000.0;1;5;5056.4;1970;30.0;45.3;7;2;56.818611;24.605556;4.0;2024;0;0;1;0
27000.0;1;9;3726.9;1986;5.0;40.0;5;1;56.818611;24.605556;6.0;2024;0;0;1;0
40000.0;1;5;2599.6;1987;17.0;44.3;7;2;56.818611;24.605556;5.0;2024;0;0;1;0
38080.0;1;3;558.4;1945;35.0;48.5;6;2;56.818611;24.605556;3.0;2024;0;0;1;0
39000.0;1;9;4431.0;1982;10.0;31.7;6;1;56.818611;24.605556;2.0;2024;0;0;1;0
35000.0;1;4;2215.6;1978;27.0;30.3;4;1;56.818611;24.605556;3.0;2024;0;0;1;0
75000.0;1;5;7205.6;1971;17.0;64.7;9;3;56.818611;24.605556;2.0;2024;0;0;1;0
51000.0;1;5;2485.0;1970;25.0;47.1;7;2;56.818611;24.605556;2.0;2024;0;0;1;0
29000.0;1;5;2459.3;1967;25.0;35.2;7;2;56.818611;24.605556;5.0;2024;0;0;1;0
47000.0;1;5;3955.2;1973;30.0;65.9;11;3;56.818611;24.605556;4.0;2024;0;0;1;0
42500.0;1;4;2320.6;1963;30.0;51.4;8;3;56.818611;24.605556;2.0;2024;0;0;1;0
70000.0;1;9;2382.2;1981;25.0;62.5;9;3;56.818611;24.605556;1.0;2024;0;1;0;0
32000.0;1;3;558.4;1945;35.0;42.2;6;2;56.818611;24.605556;3.0;2024;0;1;0;0
13500.0;1;5;4857.9;1972;33.0;26.5;2;1;56.818611;24.605556;5.0;2024;0;1;0;0
64000.0;1;2;425.9;1960;31.0;65.0;5;3;56.818611;24.605556;-1.0;2024;0;1;0;0
31500.0;1;5;2727.4;1965;28.0;30.2;4;1;56.818611;24.605556;1.0;2024;0;1;0;0
48000.0;1;5;4935.5;1970;30.0;60.7;10;3;56.818611;24.605556;4.0;2024;0;1;0;0
40000.0;1;5;3261.5;1970;20.0;46.2;9;2;56.818611;24.605556;2.0;2024;0;1;0;0
42500.0;1;5;5058.4;1970;30.0;47.3;6;2;56.818611;24.605556;4.0;2024;0;1;0;0
69900.0;1;5;4935.5;1970;30.0;60.2;8;3;56.818611;24.605556;1.0;2024;0;1;0;0
19000.0;1;5;3248.7;1988;27.0;37.8;4;1;56.818611;24.605556;2.0;2024;0;1;0;0
29000.0;1;9;3726.9;1986;5.0;38.5;5;1;56.818611;24.605556;9.0;2024;0;1;0;0
40500.0;1;5;2727.4;1965;28.0;42.8;5;2;56.818611;24.605556;5.0;2024;0;1;0;0
42000.0;1;5;3349.7;1969;20.0;46.9;9;2;56.818611;24.605556;2.0;2024;0;1;0;0
45000.0;1;10;4547.9;1975;31.0;62.2;9;3;56.818611;24.605556;8.0;2024;0;1;0;0
30000.0;1;5;7205.6;1971;17.0;34.1;5;1;56.818611;24.605556;4.0;2024;0;1;0;0
85000.0;1;5;3974.4;1987;28.0;69.4;7;3;56.818611;24.605556;1.0;2024;0;1;0;0
15000.0;1;5;2599.6;1987;17.0;46.9;5;2;56.818611;24.605556;3.0;2024;0;1;0;0
19954.89;1;5;5065.6;1970;30.0;36.3;8;2;56.818611;24.605556;3.0;2024;0;1;0;0
28500.0;1;9;2175.1;1983;10.0;30.9;6;1;56.818611;24.605556;9.0;2024;0;1;0;0
27500.0;1;5;4172.6;1981;10.0;34.1;6;1;56.818611;24.605556;4.0;2024;0;1;0;0
25000.0;1;5;3365.0;1969;28.0;27.3;6;1;56.818611;24.605556;4.0;2024;0;1;0;0
57000.0;1;9;4691.7;1975;17.0;62.3;9;3;56.818611;24.605556;7.0;2024;0;1;0;0
57777.0;1;5;2844.4;1977;15.0;55.1;7;2;56.818611;24.605556;2.0;2024;0;1;0;0
63000.0;1;5;3261.5;1970;20.0;71.5;8;4;56.818611;24.605556;1.0;2024;0;1;0;0
68000.0;1;5;4935.5;1970;30.0;60.3;5;3;56.818611;24.605556;4.0;2024;0;0;0;1
15000.0;1;5;3496.5;1972;30.0;28.2;5;1;56.818611;24.605556;1.0;2024;0;1;0;0
17000.0;1;5;3441.1;1973;30.0;45.0;8;2;56.818611;24.605556;3.0;2024;0;1;0;0
50800.0;1;6;3396.7;1988;28.0;45.6;4;2;56.818611;24.605556;3.0;2024;0;1;0;0
30000.0;1;5;5065.6;1970;30.0;47.9;9;2;56.818611;24.605556;2.0;2024;0;0;0;1
50000.0;1;9;2382.2;1981;25.0;62.5;9;3;56.818611;24.605556;1.0;2024;0;1;0;0
82000.0;1;9;2175.1;1983;10.0;74.6;11;4;56.818611;24.605556;8.0;2024;0;0;0;1
35000.0;1;5;3401.3;1970;30.0;70.3;8;4;56.506389;27.330556;1.0;2023;0;0;0;1
20000.0;1;5;2477.8;1983;28.0;48.8;6;2;56.506389;27.330556;4.0;2024;0;0;0;1
3000.0;3;1;194.8;1969;45.0;43.6;6;2;56.506389;27.330556;1.0;2024;0;0;0;1
10900.0;1;3;3301.6;1993;10.0;54.3;7;2;56.506389;27.330556;3.0;2023;0;0;0;1
5000.0;1;4;2966.4;1963;42.0;12.3;3;1;56.506389;27.330556;1.0;2024;0;0;0;1
30500.0;1;5;3069.3;1987;10.0;44.4;6;2;56.506389;27.330556;4.0;2024;0;0;0;1
46000.0;1;4;4344.4;1982;28.0;64.5;13;3;56.506389;27.330556;3.0;2024;0;0;0;1
24500.0;1;5;5185.9;1982;28.0;53.3;7;2;56.506389;27.330556;5.0;2024;0;0;0;1
5000.0;1;4;2966.4;1963;42.0;12.3;3;1;56.506389;27.330556;4.0;2024;0;0;0;1
21500.0;1;5;2508.8;1964;40.0;40.6;5;2;56.506389;27.330556;2.0;2024;0;0;0;1
52000.0;1;5;5185.9;1982;28.0;68.3;8;3;56.506389;27.330556;4.0;2024;0;0;0;1
14000.0;1;5;4676.4;1987;27.0;38.7;4;1;56.506389;27.330556;4.0;2024;0;0;0;1
21000.0;1;5;2678.3;1970;30.0;56.2;8;3;56.506389;27.330556;3.0;2024;0;0;0;1
14000.0;1;4;2110.3;1961;35.0;39.2;5;2;56.506389;27.330556;2.0;2024;0;0;0;1
7000.0;1;5;4676.4;1987;27.0;37.4;4;1;56.506389;27.330556;2.0;2024;0;0;0;1
40000.0;1;5;3415.6;1979;23.0;62.5;8;3;56.506389;27.330556;3.0;2024;0;0;0;1
16000.0;1;5;3580.3;1977;18.0;38.0;6;2;56.506389;27.330556;3.0;2024;1;0;0;0
3000.0;3;2;364.1;1963;50.0;54.5;4;2;56.506389;27.330556;1.0;2024;0;0;0;1
9000.0;1;5;8228.9;1988;26.0;60.7;8;3;56.506389;27.330556;3.0;2024;1;0;0;0
10500.0;1;4;2966.4;1963;42.0;16.9;3;1;56.506389;27.330556;2.0;2024;1;0;0;0
24000.0;1;5;10302.0;1986;20.0;46.7;7;2;56.506389;27.330556;2.0;2024;1;0;0;0
10000.0;1;3;570.0;1958;55.0;41.8;8;2;56.506389;27.330556;1.0;2024;1;0;0;0
87000.0;1;3;3034.3;1980;30.0;128.8;11;3;56.506389;27.330556;3.0;2024;1;0;0;0
25000.0;1;5;3078.5;1972;30.0;43.2;7;2;56.506389;27.330556;2.0;2024;1;0;0;0
17900.0;1;5;4983.8;1960;30.0;55.7;8;3;56.506389;27.330556;5.0;2024;1;0;0;0
42321.0;1;5;5185.9;1982;28.0;89.6;11;4;56.506389;27.330556;3.0;2024;1;0;0;0
47000.0;1;3;3524.2;1988;10.0;67.5;9;3;56.506389;27.330556;3.0;2024;1;0;0;0
4000.0;1;5;4590.9;1985;20.0;37.6;4;1;56.506389;27.330556;3.0;2015;1;0;0;0
15000.0;1;3;1238.1;1959;40.0;42.7;5;2;56.506389;27.330556;1.0;2024;1;0;0;0
12000.0;1;4;2308.5;1959;40.0;38.5;6;2;56.506389;27.330556;3.0;2024;1;0;0;0
39000.0;1;5;6247.8;1978;30.0;78.8;7;4;56.506389;27.330556;4.0;2024;1;0;0;0
7000.0;1;5;2660.4;1966;40.0;41.2;5;2;56.506389;27.330556;5.0;2024;1;0;0;0
20000.0;1;5;3429.2;1981;28.0;47.3;7;2;56.506389;27.330556;5.0;2024;1;0;0;0
25000.0;1;5;4983.8;1960;30.0;45.1;7;2;56.506389;27.330556;4.0;2024;1;0;0;0
5000.0;1;4;2966.4;1963;42.0;12.3;3;1;56.506389;27.330556;3.0;2024;1;0;0;0
52000.0;1;9;4790.3;1986;28.0;59.6;9;3;56.506389;27.330556;3.0;2024;1;0;0;0
12000.0;1;5;10302.0;1986;20.0;29.9;3;1;56.506389;27.330556;3.0;2024;1;0;0;0
15000.0;1;5;10302.0;1986;20.0;31.9;6;1;56.506389;27.330556;4.0;2024;1;0;0;0
45000.0;1;9;4790.3;1986;28.0;76.0;10;4;56.506389;27.330556;7.0;2024;1;0;0;0
17500.0;1;5;2367.4;1986;10.0;39.1;5;1;56.506389;27.330556;5.0;2024;1;0;0;0
27500.0;1;4;2174.4;1963;40.0;40.7;6;2;56.506389;27.330556;3.0;2024;0;0;1;0
34000.0;1;5;3401.3;1970;30.0;60.5;8;3;56.506389;27.330556;5.0;2024;0;0;1;0
22500.0;1;4;2262.5;1960;30.0;39.0;5;2;56.506389;27.330556;4.0;2024;0;0;1;0
33500.0;1;5;4688.7;1981;20.0;51.7;7;1;56.506389;27.330556;2.0;2024;0;0;1;0
18000.0;1;4;2308.5;1959;40.0;40.2;6;2;56.506389;27.330556;3.0;2024;0;0;1;0
23000.0;1;5;4983.8;1960;30.0;36.9;5;1;56.506389;27.330556;4.0;2024;0;0;1;0
10000.0;1;6;3586.7;1993;10.0;108.1;15;5;56.506389;27.330556;5.5;2024;0;0;1;0
17000.0;1;5;4248.2;1978;30.0;33.7;4;1;56.506389;27.330556;2.0;2024;0;0;1;0
21000.0;1;5;4928.1;1983;15.0;42.6;6;2;56.506389;27.330556;4.0;2024;0;0;1;0
10500.0;1;5;4212.6;1978;29.0;33.5;5;1;56.506389;27.330556;2.0;2024;0;0;1;0
20000.0;1;5;4983.8;1960;30.0;55.7;8;3;56.506389;27.330556;5.0;2024;0;0;1;0
19000.0;1;5;4983.8;1960;30.0;25.5;4;1;56.506389;27.330556;2.0;2024;0;0;1;0
29500.0;1;5;2243.3;1963;35.0;41.8;5;2;56.506389;27.330556;2.0;2024;0;0;1;0
8035.0;1;3;3301.6;1993;10.0;54.3;7;2;56.506389;27.330556;3.0;2020;0;0;1;0
5000.0;1;4;2966.4;1963;42.0;12.1;3;1;56.506389;27.330556;2.0;2024;0;1;0;0
35000.0;1;5;2508.8;1964;40.0;53.2;7;3;56.506389;27.330556;3.0;2024;0;1;0;0
29500.0;1;4;2110.3;1961;35.0;51.6;7;3;56.506389;27.330556;3.0;2024;0;1;0;0
13000.0;1;4;2174.4;1963;40.0;27.4;4;1;56.506389;27.330556;2.0;2024;0;1;0;0
18000.0;1;9;4790.3;1986;28.0;32.5;5;1;56.506389;27.330556;7.0;2024;0;1;0;0
10000.0;1;5;10302.7;1986;20.0;46.3;7;2;56.506389;27.330556;2.0;2024;0;1;0;0
20000.0;1;5;4928.1;1983;15.0;37.3;6;2;56.506389;27.330556;5.0;2024;0;1;0;0
1000.0;1;4;2966.4;1963;42.0;18.2;3;1;56.506389;27.330556;2.0;2024;0;1;0;0
2100.0;1;5;3160.3;1970;30.0;46.6;6;2;56.506389;27.330556;2.0;2024;0;1;0;0
7000.0;1;5;8228.9;1988;26.0;28.7;4;1;56.506389;27.330556;1.0;2024;0;1;0;0
12000.0;1;5;4983.8;1960;30.0;25.4;4;1;56.506389;27.330556;4.0;2024;0;1;0;0
25500.0;1;5;2678.3;1970;30.0;56.7;8;3;56.506389;27.330556;5.0;2024;0;1;0;0
15000.0;1;5;4248.2;1978;30.0;41.2;6;1;56.506389;27.330556;5.0;2024;0;1;0;0
25000.0;1;5;3307.3;1975;30.0;59.0;8;3;56.506389;27.330556;3.0;2024;0;1;0;0
5100.0;1;4;2966.4;1963;42.0;12.1;3;1;56.506389;27.330556;2.0;2024;0;1;0;0
11000.0;1;5;2492.3;1965;30.0;34.1;6;2;56.506389;27.330556;4.0;2024;0;1;0;0
11500.0;1;5;4214.8;1982;20.0;33.3;4;1;56.506389;27.330556;5.0;2024;0;1;0;0
16500.0;1;5;2660.4;1966;40.0;45.2;5;2;56.506389;27.330556;5.0;2024;0;1;0;0
15000.0;1;5;4248.2;1978;30.0;32.7;4;1;56.506389;27.330556;4.0;2024;0;1;0;0
24000.0;1;4;2262.5;1960;30.0;28.2;4;1;56.506389;27.330556;2.0;2024;0;0;0;1
10000.0;1;3;559.2;1960;30.0;49.1;5;2;56.506389;27.330556;2.0;2024;0;1;0;0
10000.0;1;2;725.2;1930;60.0;30.6;4;1;56.506389;27.330556;1.0;2024;0;0;0;1
18500.0;1;4;1988.4;1961;30.0;40.8;6;2;56.506389;27.330556;4.0;2024;0;0;0;1
10000.0;1;5;2660.4;1966;40.0;40.8;5;2;56.506389;27.330556;4.0;2024;0;0;0;1
10000.0;1;5;2240.3;1963;35.0;29.9;4;1;56.506389;27.330556;3.0;2024;0;0;0;1
21000.0;1;5;2367.4;1986;10.0;36.9;5;1;56.506389;27.330556;4.0;2024;0;0;0;1
23221.27;2;5;4038.1;1990;5.0;46.6;6;2;57.538611;25.425556;5.0;2012;0;0;1;0
20000.0;1;5;6099.2;1991;26.0;55.6;7;2;57.538611;25.425556;5.0;2024;0;0;0;1
13538.0;1;5;6219.8;1982;15.0;55.7;7;2;57.538611;25.425556;2.0;2024;0;0;0;1
60000.0;1;5;12543.7;1973;30.0;51.9;8;2;57.538611;25.425556;5.0;2024;0;0;0;1
43000.0;1;5;8018.1;1980;28.0;54.7;7;2;57.538611;25.425556;4.0;2024;0;0;0;1
18000.0;1;3;835.7;1970;10.0;26.0;4;1;57.538611;25.425556;3.0;2024;0;0;0;1
87000.0;1;6;6515.0;1973;31.0;79.9;8;4;57.538611;25.425556;3.0;2024;0;0;0;1
50000.0;2;2;374.8;1961;35.0;45.7;3;2;57.538611;25.425556;1.0;2024;0;0;0;1
13700.0;1;5;6820.9;1966;18.0;45.3;6;2;57.538611;25.425556;1.0;2024;0;0;0;1
47000.0;1;5;2547.8;1962;20.0;41.0;5;2;57.538611;25.425556;2.0;2024;0;0;0;1
30000.0;1;4;1314.7;1964;29.0;29.0;4;1;57.538611;25.425556;4.0;2024;1;0;0;0
60000.0;1;5;5256.0;1967;30.0;49.7;9;2;57.538611;25.425556;5.0;2024;1;0;0;0
50000.0;1;3;1639.4;1989;10.0;57.2;7;2;57.538611;25.425556;3.0;2024;1;0;0;0
33000.0;1;4;2279.1;1963;42.0;27.9;2;1;57.538611;25.425556;1.0;2024;1;0;0;0
60000.0;1;5;4045.4;1983;10.0;56.3;7;2;57.538611;25.425556;2.0;2024;1;0;0;0
15000.0;1;5;3616.4;1979;30.0;31.1;3;1;57.538611;25.425556;2.0;2024;1;0;0;0
89000.0;1;3;1639.4;1989;10.0;79.5;9;3;57.538611;25.425556;3.0;2024;1;0;0;0
30000.0;1;6;5740.5;1989;29.0;66.3;8;3;57.538611;25.425556;1.0;2024;1;0;0;0
47500.0;2;2;869.4;1958;25.0;46.8;6;2;57.538611;25.425556;1.0;2024;1;0;0;0
13000.0;1;5;3600.0;1981;28.0;32.0;5;1;57.538611;25.425556;2.0;2024;1;0;0;0
31000.0;1;5;2547.8;1962;20.0;41.0;5;2;57.538611;25.425556;1.0;2024;1;0;0;0
18000.0;1;3;1180.8;1969;15.0;47.7;6;2;57.538611;25.425556;3.0;2024;1;0;0;0
54000.0;1;6;10021.1;1979;15.0;58.2;7;2;57.538611;25.425556;1.0;2024;1;0;0;0
56000.0;1;5;6099.2;1991;26.0;55.2;7;2;57.538611;25.425556;3.0;2024;1;0;0;0
70000.0;1;5;6002.8;1979;42.0;69.1;8;3;57.538611;25.425556;1.0;2024;1;0;0;0
26000.0;2;2;386.1;1961;30.0;43.0;7;2;57.538611;25.425556;1.0;2024;1;0;0;0
8900.0;2;5;5197.9;1990;5.0;33.4;6;1;57.538611;25.425556;5.0;2024;1;0;0;0
53000.0;1;5;2341.5;1985;10.0;53.5;7;2;57.538611;25.425556;3.0;2024;1;0;0;0
5000.0;1;5;4135.4;1973;14.0;56.0;7;2;57.538611;25.425556;1.0;2024;1;0;0;0
15000.0;2;2;386.1;1961;30.0;56.7;6;3;57.538611;25.425556;2.0;2024;1;0;0;0
38000.0;2;5;4038.1;1990;5.0;53.7;7;2;57.538611;25.425556;3.0;2024;1;0;0;0
45000.0;1;5;8018.1;1980;28.0;46.1;6;2;57.538611;25.425556;2.0;2024;1;0;0;0
12894.0;1;5;8018.1;1980;28.0;61.6;8;3;57.538611;25.425556;1.0;2024;0;0;1;0
39000.0;1;5;6820.9;1966;18.0;49.3;7;2;57.538611;25.425556;3.0;2024;0;0;1;0
29000.0;1;5;4464.7;1977;27.0;42.2;6;1;57.538611;25.425556;1.0;2024;0;0;1;0
64000.0;1;5;8018.1;1980;28.0;45.9;6;2;57.538611;25.425556;3.0;2024;0;0;1;0
25000.0;1;5;4464.7;1977;27.0;42.4;7;1;57.538611;25.425556;1.0;2024;0;0;1;0
11382.97;1;5;5104.0;1974;15.0;34.3;4;1;57.538611;25.425556;2.0;2014;0;0;0;1
43000.0;1;5;6970.1;1984;10.0;38.5;4;1;57.538611;25.425556;1.0;2024;0;0;1;0
27700.0;1;3;1180.8;1969;15.0;47.7;6;2;57.538611;25.425556;3.0;2024;0;0;1;0
52600.0;1;5;8139.7;1983;28.0;45.5;6;2;57.538611;25.425556;3.0;2024;0;0;1;0
34000.0;1;5;6970.1;1984;10.0;38.6;4;1;57.538611;25.425556;2.0;2024;0;0;1;0
24000.0;2;5;4038.1;1990;5.0;53.5;7;2;57.538611;25.425556;4.0;2024;0;0;1;0
29000.0;1;5;6820.9;1966;18.0;39.2;7;2;57.538611;25.425556;4.0;2024;0;0;1;0
10000.0;1;3;835.7;1970;10.0;27.6;4;1;57.538611;25.425556;1.0;2024;0;0;1;0
41000.0;1;4;2251.9;1964;10.0;42.3;5;2;57.538611;25.425556;3.0;2024;0;0;1;0
33300.0;1;3;835.7;1970;10.0;26.0;4;1;57.538611;25.425556;3.0;2024;0;0;1;0
60000.0;1;6;5740.5;1989;29.0;66.3;8;3;57.538611;25.425556;1.0;2024;0;0;1;0
29000.0;1;5;6970.1;1984;10.0;36.1;4;1;57.538611;25.425556;2.0;2024;0;0;1;0
38500.0;1;6;6515.0;1973;31.0;42.0;6;1;57.538611;25.425556;3.0;2024;0;0;1;0
38000.0;1;3;835.7;1970;10.0;26.9;4;1;57.538611;25.425556;3.0;2024;0;0;1;0
29500.0;2;6;3435.5;1991;5.0;33.5;3;1;57.538611;25.425556;2.0;2024;0;0;1;0
40000.0;1;5;3904.2;1964;20.0;41.9;5;2;57.538611;25.425556;2.0;2024;0;0;1;0
45700.0;1;3;1232.7;1961;30.0;43.2;5;2;57.538611;25.425556;3.0;2024;0;0;1;0
20000.0;1;5;2321.6;1985;15.0;37.9;4;1;57.538611;25.425556;2.0;2024;0;1;0;0
61000.0;1;5;4135.4;1973;14.0;56.3;7;2;57.538611;25.425556;5.0;2024;0;1;0;0
15000.0;1;6;6515.0;1973;31.0;61.5;7;2;57.538611;25.425556;5.0;2024;0;1;0;0
54000.0;2;5;5197.9;1990;5.0;69.3;8;3;57.538611;25.425556;4.0;2024;0;1;0;0
51600.0;1;5;6002.8;1979;42.0;55.0;7;2;57.538611;25.425556;3.0;2024;0;1;0;0
8600.0;1;5;4649.3;1987;28.0;38.5;4;1;57.538611;25.425556;4.0;2024;0;1;0;0
25000.0;1;5;6970.1;1984;10.0;38.6;4;1;57.538611;25.425556;2.0;2024;0;1;0;0
14000.0;1;5;6073.6;1983;25.0;33.6;5;1;57.538611;25.425556;4.0;2024;0;1;0;0
25000.0;1;5;2701.0;1966;14.0;40.7;5;2;57.538611;25.425556;2.0;2024;0;1;0;0
37100.0;1;4;2972.2;1964;25.0;41.1;5;2;57.538611;25.425556;3.0;2024;0;1;0;0
50000.0;1;5;3057.9;1990;23.0;54.5;7;2;57.538611;25.425556;2.0;2024;0;1;0;0
10000.0;1;6;5431.0;1988;29.0;38.6;4;1;57.538611;25.425556;2.0;2024;0;1;0;0
114000.0;1;4;2261.3;2006;19.0;70.7;7;3;57.538611;25.425556;3.0;2024;0;1;0;0
30000.0;1;5;1975.5;1988;5.0;33.9;5;1;57.538611;25.425556;4.0;2024;0;1;0;0
44100.0;1;5;4649.3;1987;28.0;38.5;4;1;57.538611;25.425556;4.0;2024;0;1;0;0
24000.0;1;4;2972.2;1964;25.0;30.3;4;1;57.538611;25.425556;3.0;2024;0;1;0;0
49000.0;1;5;3616.4;1979;30.0;46.5;4;2;57.538611;25.425556;3.0;2024;0;1;0;0
