Darījuma summa, EUR;Būvju skaits;Būves virszemes stāvu skaits;Būves kopplatība, m2;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas platība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Garums;Platums;Telpu grupas vidējais stāvs;Gads;sezona_Pavasaris;sezona_Rudens;sezona_Vasara;sezona_Ziema
5000.0;1;9;2310.5;1982;10;51.5;8;2;56.499444;25.878333;9.0;2017;0;1;0;0
3500.0;1;5;4449.5;1984;20;37.7;4;1;56.499444;25.878333;5.0;2020;0;1;0;0
22000.0;1;3;1676.8;1980;20;58.8;11;3;56.499444;25.878333;1.0;2020;0;1;0;0
9900.0;1;5;2311.0;1981;25;44.3;5;1;56.499444;25.878333;2.0;2020;0;1;0;0
10000.0;1;5;5785.4;1978;29;55.9;7;2;56.499444;25.878333;4.0;2020;0;1;0;0
13800.0;1;5;3518.1;1975;30;61.7;8;3;56.499444;25.878333;5.0;2020;0;1;0;0
4900.0;1;5;2477.0;1985;15;31.2;5;1;56.499444;25.878333;4.0;2020;1;0;0;0
4000.0;1;5;3850.3;1978;29;47.8;6;2;56.499444;25.878333;3.0;2020;0;0;0;1
16000.0;1;5;4252.4;1988;10;36.1;4;1;56.648333;23.713889;2.0;2019;0;0;0;1
15000.0;1;9;4801.7;1985;20;79.3;10;4;56.648333;23.713889;1.0;2017;0;0;0;1
24000.0;1;5;4252.4;1988;10;53.0;7;2;56.648333;23.713889;2.0;2020;0;0;0;1
35000.0;1;5;1927.4;1964;25;42.1;3;2;56.648333;23.713889;4.0;2019;0;0;0;1
15000.0;1;5;3806.8;1986;10;47.5;6;2;56.648333;23.713889;4.0;2019;0;0;0;1
13875.0;1;5;4066.1;1986;40;43.0;6;1;56.648333;23.713889;4.0;2019;0;0;0;1
39000.0;1;5;6408.3;1995;5;65.5;9;3;56.648333;23.713889;3.0;2020;0;0;0;1
30000.0;1;3;1657.2;1994;15;65.9;10;3;56.648333;23.713889;3.0;2020;0;0;0;1
21000.0;1;6;8341.2;1972;20;34.0;4;1;56.648333;23.713889;3.0;2020;0;0;0;1
20000.0;1;5;4439.6;1988;10;37.0;4;1;56.648333;23.713889;3.0;2020;0;0;0;1
21500.0;1;3;1657.2;1994;15;37.8;5;1;56.648333;23.713889;1.0;2020;0;0;0;1
7000.0;1;4;3043.2;1974;15;69.6;11;3;56.648333;23.713889;1.0;2020;0;0;0;1
