Darījuma datums;Darījuma summa, EUR;Pārdotā zemes kopplatība, m2;Būvju skaits;Būves virszemes stāvu skaits;Būves apbūves laukums, m2;Būves kopplatība, m2;Būves būvtilpums, m3;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas zemākais stāvs;Telpu grupas augstākais stāvs;Telpu grupas platība, m2;Dzīvokļa kopplatība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Platums;Garums
04.03.2021;5175.0;40.39;1;2;558.1;1156.1;4874.0;1953;64;2;2;20.0;20.0;1;1;56.9877702;24.1799595
01.04.2021;47500.0;28.01;1;5;694.7;3171.3;10643.0;1970;30;4;4;45.4;42.5;6;2;56.9481017;24.1389374
01.04.2021;109800.0;40.91;3;5;377.0;1602.2;7963.0;1912;58;3;3;119.3;119.3;11;5;56.9543058;24.1329108
06.04.2021;68500.0;39.8;1;5;606.2;2827.9;10052.0;1963;30;2;2;52.9;52.9;6;3;56.9679218;24.187015
31.03.2021;123900.0;23.32;1;5;705.4;2945.5;12679.0;1900;60;2;2;58.2;54.6;7;3;56.9601447;24.1230038
01.04.2021;148000.0;149.42;1;3;411.4;1056.7;3788.0;2002;0;3;3;133.3;130.9;12;5;56.9396131;24.0228721
06.04.2021;43700.0;66.2;1;5;1080.3;5070.9;17172.0;1969;25;1;1;59.3;59.3;7;3;57.0392533;24.0225555
07.04.2021;106500.0;108.87;3;3;439.8;1092.6;3878.0;2007;14;3;3;83.8;71.3;7;3;56.9846916;24.1646107
07.04.2021;28900.0;37.83;1;5;942.1;4980.9;14528.0;1966;35;5;5;33.0;32.0;5;1;56.9758079;24.2525663
08.04.2021;56750.0;65.02;1;3;251.8;667.8;2587.0;1959;35;2;2;43.4;43.4;7;2;56.9768029;24.189958
09.04.2021;7000.0;45.18;3;2;227.7;416.0;1677.0;1911;60;1;1;17.8;17.8;2;1;56.9874108;24.2219236
07.04.2021;61000.0;44.14;1;9;884.4;5834.3;20345.0;2020;0;9;9;31.6;28.0;3;1;56.930392;24.1618276
09.04.2021;18000.0;38.03;1;5;640.0;3148.3;9578.0;1972;20;5;5;37.9;37.9;6;2;56.9558237;24.0339355
24.03.2021;70000.0;56.85;1;9;884.4;5834.3;20345.0;2020;0;7;7;40.7;37.3;4;2;56.930392;24.1618276
07.04.2021;13000.0;91.04;1;2;741.5;1140.3;5079.0;1948;50;1;1;40.7;40.7;5;2;57.0408116;24.0343301
12.04.2021;83000.0;26.58;1;7;3158.3;11418.3;34166.0;2006;0;3;3;55.1;48.7;5;2;56.9430499;24.0167071
04.02.2021;2850.0;57.89;3;3;167.1;350.1;1606.0;1926;60;3;3;13.8;13.8;2;1;56.9518505;24.0336077
12.04.2021;77000.0;50.3;1;16;3126.4;22946.4;86931.0;2006;10;6;6;52.2;43.6;5;1;56.9883371;24.1333155
12.04.2021;20000.0;19.35;1;9;607.4;4920.1;15733.0;1979;47;6;6;33.0;30.6;7;1;56.9536885;24.1999434
12.04.2021;77000.0;56.01;1;9;884.4;5834.3;20345.0;2020;0;7;7;40.1;36.5;4;2;56.930392;24.1618276
30.03.2021;117000.0;48.05;2;7;1037.8;6820.0;22700.0;2020;0;2;2;65.8;60.8;6;3;56.9611304;24.1928805
18.03.2021;1950.0;21.54;1;3;737.8;2073.6;8859.0;1950;30;3;3;12.2;12.2;3;1;57.0298211;24.1116191
02.02.2011;19066.48;42.56;1;9;555.0;3919.4;14691.0;1985;5;7;7;46.3;45.4;7;2;57.0003513;24.1284462
06.04.2021;80000.0;19.6;3;24;1525.3;17263.9;64621.0;2006;0;13;13;48.4;48.4;4;2;56.9594336;24.0142317
30.03.2021;99900.0;44.61;2;11;3016.6;17917.8;61266.0;2004;12;3;3;72.3;72.3;5;3;56.9878896;24.245736
06.04.2021;97000.0;73.06;1;9;884.4;5834.3;20345.0;2020;0;8;8;52.3;48.8;5;2;56.930392;24.1618276
29.03.2021;131060.0;55.45;1;9;429.8;3917.5;13183.0;2019;0;8;8;77.8;71.6;7;4;56.9519907;24.0048332
30.03.2021;180000.0;46.66;2;5;772.7;3388.4;15772.0;1875;48;3;3;121.2;121.2;7;4;56.9501133;24.120492
06.04.2021;46800.0;84.12;1;5;641.6;3407.1;10001.0;1962;30;4;4;61.0;58.3;8;3;56.9866149;24.2421282
09.04.2021;25900.0;62.95;1;5;1023.3;4236.0;13949.0;1977;20;5;5;43.1;35.6;8;1;56.9864164;24.1738689
08.04.2021;6305.0;76.68;2;2;288.8;708.0;2445.0;1905;40;2;2;24.8;24.8;2;1;57.0220145;24.1319108
09.04.2021;84920.0;25.49;2;5;658.2;2398.8;12427.0;1890;30;4;4;45.6;45.6;3;2;56.9507761;24.126945
08.04.2021;8600.0;30.51;2;2;235.4;534.9;2164.0;1880;70;1;1;17.6;17.6;2;1;56.9556184;24.1461235
08.04.2021;119660.0;20.55;1;7;680.3;3972.8;17359.0;1912;31;3;3;77.2;75.6;8;3;56.9607243;24.1287864
09.04.2021;59500.0;62.89;1;9;1960.6;15436.3;52530.0;1984;30;6;6;58.6;55.5;9;2;56.9466576;24.1993901
08.04.2021;39000.0;40.95;1;5;1412.0;7148.5;21391.0;1970;30;1;1;43.6;43.6;6;2;56.9157771;24.0931307
31.07.2020;102964.6;43.05;1;9;429.8;3917.5;13183.0;2019;0;7;7;60.4;54.2;6;2;56.9519907;24.0048332
29.01.2021;58000.0;279.91;1;1;185.2;251.1;834.0;1921;31;1;1;40.2;40.2;5;2;56.9402557;24.0908085
01.04.2021;106700.0;10.5;1;19;3246.8;18102.3;71087.0;2015;1;7;7;38.8;38.8;2;1;56.9485028;24.0772787
07.04.2021;78000.0;59.09;1;9;884.4;5834.3;20345.0;2020;0;9;9;42.3;38.8;4;2;56.930392;24.1618276
09.04.2021;56000.0;44.14;1;9;884.4;5834.3;20345.0;2020;0;8;8;31.6;28.0;3;1;56.930392;24.1618276
13.04.2021;26000.0;100.17;1;5;821.3;4113.6;12641.0;1976;20;4;4;50.3;47.8;7;2;56.9572677;24.202907
12.04.2021;32000.0;57.29;1;9;455.1;3692.0;12103.0;1984;15;8;8;42.6;34.2;6;1;56.9424113;24.1981722
12.04.2021;35000.0;135.23;1;2;251.4;377.4;1482.0;1958;30;2;2;47.7;47.7;7;2;56.9067484;24.1006099
06.04.2021;19000.0;73.01;1;9;1296.4;10158.6;32885.0;1970;25;6;6;51.6;48.4;7;2;56.8985558;24.2095174
13.04.2021;20000.0;45.29;1;5;793.6;3109.9;11189.0;1969;24;2;2;42.2;41.3;6;2;56.9868844;24.2162039
03.02.2021;86500.0;42.27;4;6;381.4;1981.0;8687.0;1901;35;3;3;124.1;124.1;12;5;56.950474;24.126057
02.03.2021;98000.0;58.1;1;6;482.1;1866.4;6309.0;2007;11;3;3;94.1;87.5;5;1;56.9679737;24.0634641
24.03.2021;46000.0;33.68;1;9;871.9;5751.0;20195.0;2019;0;6;6;31.4;27.9;3;1;56.9297378;24.1624706
01.04.2021;66900.0;72.21;1;5;1096.6;5097.1;17601.0;1967;25;5;5;58.2;55.4;6;3;56.9904966;24.2418747
01.04.2021;119000.0;44.91;2;10;1119.9;9999.5;31884.0;2017;0;1;1;72.8;61.6;6;3;56.9756878;24.1685041
24.03.2021;292800.0;36.67;1;7;1410.6;9412.1;35775.0;2020;0;6;6;156.9;122.0;4;1;56.9596231;24.10672
01.04.2021;76500.0;56.01;1;9;884.4;5834.3;20345.0;2020;0;9;9;40.1;36.5;4;2;56.930392;24.1618276
08.04.2021;51800.0;67.82;1;5;817.3;4011.3;12219.0;1969;35;1;1;60.1;58.9;8;3;56.9712788;24.0698093
09.04.2021;66000.0;56.55;1;5;612.2;2781.5;9350.0;1961;35;4;4;44.8;44.8;5;2;56.9684763;24.1297834
09.04.2021;90000.0;48.86;1;5;1470.7;5738.1;22248.0;1993;23;4;4;74.8;63.8;9;3;56.9686209;24.1704086
08.04.2021;156000.0;87.08;1;6;919.7;5125.5;18707.0;2020;0;6;6;71.2;65.4;7;3;56.9729466;24.1075115
31.03.2021;67500.0;48.05;1;9;884.4;5834.3;20345.0;2020;0;8;8;34.4;30.8;4;2;56.930392;24.1618276
31.03.2021;125000.0;47.32;2;4;522.9;1822.6;8880.0;1890;30;2;2;77.7;77.7;7;3;56.9567829;24.1114059
31.03.2021;113937.6;50.89;1;9;429.8;3917.5;13183.0;2019;0;1;1;71.4;71.4;6;4;56.9519907;24.0048332
08.04.2021;60000.0;48.05;1;9;884.4;5834.3;20345.0;2020;0;2;2;34.4;30.8;4;2;56.930392;24.1618276
12.04.2021;37500.0;48.16;1;5;528.7;2722.3;8257.0;1968;25;1;1;44.7;44.7;6;2;56.9160054;24.0900506
12.04.2021;34000.0;15.78;1;5;825.1;3793.6;17320.0;1900;50;1;1;32.3;32.3;4;1;56.961262;24.0985479
12.04.2021;11000.0;69.72;2;2;152.9;258.2;899.0;1931;31;1;1;24.4;24.4;4;1;56.9126433;24.0898254
13.04.2021;44500.0;69.29;1;5;531.6;2510.9;8411.0;1968;20;1;1;45.4;45.4;8;2;56.927581;24.0735969
12.04.2021;50000.0;30.25;1;10;612.6;4860.0;16077.0;1974;15;8;8;49.6;48.9;8;2;56.9609079;24.0020459
14.04.2021;12000.0;12.05;1;9;627.0;4856.7;15699.0;1979;15;8;8;62.0;60.8;10;3;56.9527922;24.2031172
14.04.2021;61000.0;52.03;1;9;927.1;7347.2;23601.0;1983;30;7;7;50.6;48.2;4;1;56.9423582;24.2013269
14.04.2021;29000.0;60.24;1;5;1544.8;7530.2;23274.0;1970;10;2;2;48.2;46.8;7;2;56.9694684;24.0498349
14.04.2021;57950.0;17.11;2;5;658.2;2398.8;12427.0;1890;30;5;5;30.6;30.6;4;1;56.9507761;24.126945
14.04.2021;34000.0;35.25;1;10;400.8;3590.7;11794.0;1992;0;3;3;43.6;35.5;6;1;56.9006203;24.1003507
07.04.2021;39500.0;55.29;1;5;829.9;4060.0;12166.0;1971;30;2;2;49.8;47.4;8;2;56.9607879;24.0310824
01.04.2021;34000.0;48.7;1;5;640.0;3148.3;9578.0;1972;20;3;3;48.6;47.4;7;2;56.9558237;24.0339355
08.04.2021;86000.0;38.41;2;7;1037.8;6820.0;22700.0;2020;0;4;4;52.6;47.6;4;2;56.9611304;24.1928805
12.04.2021;30500.0;55.18;1;4;608.6;2317.6;8175.0;1961;35;4;4;38.6;38.6;5;2;57.029021;24.1034652
08.04.2021;43500.0;83.21;1;5;652.0;3185.8;9928.0;1978;20;1;1;61.3;58.9;8;3;56.9527414;24.2043366
25.03.2021;102000.0;92.39;1;4;752.5;2356.4;8536.0;2019;0;1;1;64.5;59.5;5;2;56.9127436;24.1178535
09.04.2021;43700.0;61.18;1;5;633.8;3181.7;9523.0;1971;20;3;3;51.1;48.7;7;2;56.9628646;24.0276898
12.04.2021;64000.0;102.91;1;7;395.3;2562.0;8625.0;1985;5;2;2;82.3;75.8;13;3;56.9491029;24.0023883
09.04.2021;5000.0;74.25;1;9;325.3;2484.7;8501.0;1978;20;2;2;49.6;47.9;7;2;56.9562921;24.1984525
13.04.2021;4000.0;56.53;1;9;1960.9;15605.3;52204.0;1984;15;3;3;59.2;55.7;9;2;56.9469654;24.1981081
02.03.2021;4000.0;37.6;1;2;508.4;797.1;3071.0;1955;35;1;1;8.7;8.7;1;1;56.9851145;24.2002767
23.03.2021;51000.0;99.18;1;5;821.3;4113.6;12641.0;1976;20;1;1;49.8;47.4;7;2;56.9572677;24.202907
12.04.2021;27000.0;49.86;1;5;754.4;3571.2;13353.0;1960;30;4;4;42.4;42.4;6;2;56.9436817;24.0612665
31.03.2021;111000.0;94.01;1;9;884.4;5834.3;20345.0;2020;0;8;8;67.3;63.7;6;2;56.930392;24.1618276
09.04.2021;26400.0;75.52;1;5;648.8;3135.4;9444.0;1970;30;5;5;49.1;47.8;7;2;56.9732187;24.0604487
08.04.2021;180000.0;44.28;5;6;1238.3;6459.8;29762.0;1900;31;3;3;143.5;142.7;14;6;56.9542182;24.1233191
14.04.2021;77000.0;74.52;1;8;400.8;2585.4;8641.0;1986;29;6;6;80.6;74.8;11;3;56.9488252;24.0047405
07.04.2021;37400.0;41.17;1;13;576.6;4903.4;17981.0;1972;31;9;9;34.0;31.5;5;1;56.9148161;24.1670353
14.04.2021;56000.0;151.04;1;3;253.6;717.3;2974.0;1961;30;1;1;47.0;47.0;7;2;56.9108455;24.1157721
14.04.2021;32500.0;71.2;1;4;414.6;1623.5;6136.0;1959;25;1;1;41.3;41.3;5;2;56.9149557;24.098549
15.03.2021;13950.0;106.81;2;3;137.7;292.7;1276.0;1926;60;1;1;29.8;29.8;5;2;56.9415036;24.1462419
02.12.2020;4100.0;26.82;1;5;654.2;2571.0;9128.0;1968;18;5;5;17.0;17.0;1;1;56.9921122;24.2287777
08.04.2021;24500.0;38.97;1;10;952.1;7349.4;24037.0;1986;19;3;3;50.0;48.8;8;2;56.943851;24.2101481
13.04.2021;45000.0;28.77;1;11;1597.1;13733.2;45514.0;1989;27;2;2;46.2;39.8;6;1;56.9464197;24.0172036
12.04.2021;51000.0;71.91;1;10;529.1;4179.4;15605.0;1972;31;3;3;63.1;63.1;8;3;57.0014959;24.1293175
14.04.2021;55000.0;36.8;1;10;713.5;5849.8;17565.0;1989;0;6;6;52.4;48.7;8;2;56.8992993;24.0959416
21.10.2020;200000.0;30.45;1;7;552.2;3021.0;14584.0;1910;2;3;3;86.0;86.0;8;3;56.9599055;24.1137358
16.04.2021;33000.0;25.5;1;5;399.7;1857.8;7761.0;1910;50;1;1;59.2;59.2;9;4;56.9410869;24.1194356
09.04.2021;33000.0;36.99;1;5;864.8;4588.9;13378.0;1962;30;5;5;30.6;30.6;4;1;56.9862821;24.2388099
19.04.2021;45000.0;258.33;1;2;177.8;390.9;1059.0;1936;47;2;2;57.6;57.6;8;3;56.9409892;24.0673678
13.04.2021;91000.0;39.58;2;7;1037.8;6820.0;22700.0;2020;0;5;5;54.2;49.1;4;2;56.9611304;24.1928805
08.04.2021;125550.0;32.7;2;6;516.1;2870.7;12074.0;1912;50;5;5;100.5;100.5;5;3;56.9564543;24.1283706
01.04.2021;100000.0;30.3;5;7;585.5;2602.7;11438.0;1900;29;2;2;53.7;53.7;4;3;56.9394669;24.1236074
08.04.2021;85000.0;24.49;5;7;585.5;2602.7;11438.0;1900;29;2;2;43.4;43.4;3;2;56.9394669;24.1236074
06.04.2021;9000.0;64.31;5;3;201.1;594.6;2313.0;1928;28;2;2;73.1;73.1;6;3;56.9503713;24.1421198
29.03.2021;4500.0;97.53;8;3;435.2;942.6;3969.0;1890;75;3;3;19.8;19.8;1;1;56.9869832;24.2507116
12.04.2021;1500.0;28.92;1;3;717.2;2094.2;8486.0;1951;49;3;3;12.6;12.6;3;1;57.0298254;24.1124874
09.04.2021;14000.0;106.81;2;3;137.7;292.7;1276.0;1926;60;1;1;29.8;29.8;5;2;56.9415036;24.1462419
13.04.2021;100000.0;38.01;1;6;1504.3;7166.1;30466.0;1960;12;6;6;47.4;47.4;3;2;56.942452;24.0882087
13.04.2021;25000.0;20.46;1;9;1115.5;9237.0;27886.0;1985;29;5;5;42.7;39.5;7;1;56.9471672;24.1881072
13.04.2021;25500.0;70.49;1;5;775.3;3745.3;12810.0;1962;37;5;5;45.9;44.2;6;2;56.9877284;24.2210185
14.04.2021;33000.0;38.11;1;13;573.2;5198.5;18008.0;1968;30;5;5;37.7;32.6;5;1;56.9137503;24.1691329
15.04.2021;28212.0;65.08;4;4;106.7;345.7;1596.0;1895;32;2;2;15.4;15.4;2;1;56.9512072;24.1501683
15.04.2021;37000.0;55.66;1;5;880.4;4616.3;13605.0;1966;30;3;3;42.5;42.5;6;2;56.977055;24.2489414
16.04.2021;74000.0;54.09;1;5;1182.1;4957.7;17036.0;1972;20;2;2;71.6;68.2;7;3;56.9298887;24.0740108
15.04.2021;50500.0;60.54;1;5;709.9;3026.3;12588.0;1958;25;2;2;46.0;46.0;6;2;56.9687376;24.0710443
11.03.2021;16500.0;18.11;3;5;283.2;1257.3;5183.0;1908;60;3;3;20.4;20.4;2;1;56.9558713;24.1536596
16.04.2021;16900.0;39.18;1;5;540.0;2705.4;8258.0;1970;10;5;5;39.4;36.3;6;2;56.9578615;24.0467338
16.04.2021;17000.0;24.01;1;5;587.5;2585.3;8655.0;1967;27;4;4;26.0;26.0;4;1;56.9476009;24.0499075
15.04.2021;45000.0;47.72;1;12;544.4;5263.8;18466.0;1981;15;1;1;60.3;52.8;7;2;56.9366713;24.2016588
19.04.2021;106954.0;81.2;1;5;528.9;2277.2;9713.0;2019;0;4;4;60.4;54.2;5;3;56.9347675;24.2069555
19.04.2021;22000.0;36.05;1;5;940.7;4974.6;14660.0;1966;29;2;2;33.0;32.0;5;1;56.9755216;24.2511368
15.04.2021;46000.0;34.86;1;16;585.5;6972.6;24360.0;1989;27;10;10;49.4;42.3;5;1;56.946747;24.0096182
12.04.2021;23000.0;8.53;1;7;729.3;3925.7;15677.0;1900;31;4;4;26.1;26.1;3;1;56.9599824;24.1511465
19.04.2021;59300.0;68.19;1;5;1409.9;7165.4;22309.0;1966;30;2;2;61.1;58.5;7;3;56.916405;24.1702443
16.04.2021;50000.0;68.99;1;5;775.3;3745.3;12810.0;1962;37;4;4;43.7;42.1;4;2;56.9877284;24.2210185
14.04.2021;124100.0;48.2;2;7;1037.8;6820.0;22700.0;2020;0;6;6;66.0;61.0;6;3;56.9611304;24.1928805
15.04.2021;46000.0;60.28;1;9;398.3;3241.5;10419.0;1985;10;6;6;61.3;55.6;9;2;56.9487109;24.0058681
06.04.2021;73500.0;58.81;1;9;884.4;5834.3;20345.0;2020;0;4;4;42.1;38.6;4;2;56.930392;24.1618276
12.04.2021;41500.0;161.44;1;2;174.8;321.7;1337.0;1953;45;1;1;42.3;42.3;5;2;56.9320264;24.1809878
09.04.2021;10000.0;179.73;1;2;153.8;187.6;979.0;1890;60;2;2;31.0;31.0;3;2;56.962564;24.29864
14.04.2021;37000.0;82.84;1;5;829.6;4115.6;12927.0;1979;29;5;5;62.4;59.9;7;3;56.9524836;24.200832
09.04.2021;36800.0;37.49;1;11;1597.1;13733.2;45514.0;1989;27;5;5;60.2;54.8;9;2;56.9464197;24.0172036
12.04.2021;34000.0;46.38;7;1;576.6;406.6;1787.0;1962;24;1;1;15.1;15.1;2;1;56.9449694;24.038042
30.03.2021;82160.74;32.14;2;10;1119.9;9999.5;31884.0;2017;0;5;5;52.1;46.7;4;2;56.9756878;24.1685041
15.04.2021;45000.0;42.1;1;5;613.9;2771.1;10533.0;1964;40;3;3;41.0;41.0;5;2;56.9270618;24.167073
14.04.2021;145000.0;123.02;1;5;362.2;1256.4;4245.0;2017;0;2;2;76.2;68.2;6;3;56.9140651;24.127962
16.04.2021;70000.0;56.99;1;9;884.4;5834.3;20345.0;2020;0;3;3;40.8;37.4;4;2;56.930392;24.1618276
15.04.2021;102500.0;94.01;1;9;884.4;5834.3;20345.0;2020;0;2;2;67.3;63.7;6;2;56.930392;24.1618276
14.04.2021;37800.0;44.1;1;5;720.9;3530.0;10859.0;1972;30;3;3;39.2;36.6;4;2;56.9577054;24.0499838
09.04.2021;70000.0;448.64;3;3;270.0;473.2;1420.0;1920;50;2;3;103.5;85.0;10;3;56.9975148;24.163229
16.04.2021;138000.0;52.76;1;9;843.3;7864.0;25539.0;2016;0;4;4;78.9;70.7;7;4;56.9524863;24.0069528
19.04.2021;40000.0;48.76;1;5;640.0;3148.3;9578.0;1972;20;2;2;48.7;47.5;7;2;56.9558237;24.0339355
08.04.2021;490000.0;710.82;1;3;336.7;659.4;2820.0;1920;26;1;1;227.8;218.5;16;6;56.9983295;24.1612363
06.04.2021;124000.0;58.66;1;9;444.0;3033.0;11255.0;2019;0;8;8;64.8;60.8;6;3;56.9694342;24.2369351
19.04.2021;54000.0;68.39;4;3;284.7;834.5;2371.0;1940;60;1;1;58.9;58.9;7;2;56.9415866;24.075626
12.04.2021;82000.0;43.49;3;7;2024.1;9504.9;41792.0;2006;14;3;3;56.5;56.5;3;1;56.9090109;24.0784563
31.03.2021;16500.0;41.32;1;10;868.5;6850.6;22414.0;1974;20;5;5;36.7;36.7;5;1;56.9636857;24.0011242
15.04.2021;130000.0;48.97;1;5;1472.6;8255.6;32470.0;1960;20;4;4;75.5;73.2;10;3;56.9567114;24.0986065
09.04.2021;47000.0;50.53;1;5;872.9;4640.0;13385.0;1962;20;3;3;45.1;44.3;7;2;56.9882683;24.2424725
01.04.2021;61000.0;68.55;3;5;236.1;825.2;3558.0;1936;40;4;4;50.5;50.5;6;2;56.9719121;24.1376708
14.04.2021;145967.2;52.51;1;9;429.2;3921.6;13100.0;2018;0;2;2;77.8;71.6;7;4;56.9515242;24.0037431
15.04.2021;77000.0;58.95;1;9;884.4;5834.3;20345.0;2020;0;4;4;42.2;38.7;4;2;56.930392;24.1618276
20.04.2021;31000.0;60.43;1;9;455.1;3692.0;12103.0;1984;15;2;2;44.1;35.5;6;1;56.9424113;24.1981722
20.04.2021;41500.0;75.32;1;5;823.7;4034.3;12471.0;1973;20;3;3;66.0;64.8;10;3;56.9651086;24.0040591
20.04.2021;47000.0;33.35;1;9;623.1;4919.0;15642.0;1981;20;9;9;63.8;61.2;10;3;57.0336973;24.1024995
21.04.2021;59000.0;32.45;2;5;417.0;1744.4;7982.0;1895;60;2;2;57.2;57.2;4;1;56.9552253;24.1309598
21.04.2021;45000.0;55.89;1;10;1178.7;9463.6;31448.0;1987;10;7;7;46.0;39.3;6;1;56.9481546;24.0117425
19.04.2021;41000.0;67.84;1;5;633.1;3169.3;9689.0;1970;20;4;4;50.2;47.6;7;2;56.9716548;24.0589831
22.04.2021;26500.0;9.17;1;7;729.3;3925.7;15677.0;1900;31;6;6;27.1;27.1;3;1;56.9599824;24.1511465
15.04.2021;134900.0;51.12;2;7;1037.8;6820.0;22700.0;2020;0;7;7;70.0;65.0;6;3;56.9611304;24.1928805
20.04.2021;60000.0;15.17;8;6;1032.0;5304.6;22372.0;1880;60;2;2;42.0;42.0;3;2;56.9566207;24.1372393
13.04.2021;35000.0;129.47;1;2;255.9;572.8;2051.0;1958;30;2;2;48.8;48.8;5;2;56.9058518;24.1015451
30.03.2021;116500.0;32.32;2;6;762.9;3627.7;15540.0;1914;32;6;6;134.4;125.9;12;4;56.962182;24.1224645
13.04.2021;20457.0;23.5;1;10;2721.2;24006.6;78253.0;1994;24;9;9;60.6;55.2;9;2;56.900682;24.0839571
13.04.2021;67500.0;78.62;1;5;655.6;2984.5;9931.0;1986;30;3;3;62.8;57.3;7;3;57.0380451;24.0882087
16.04.2021;35000.0;53.54;1;5;942.1;4980.9;14528.0;1966;35;3;3;46.7;45.7;6;2;56.9758079;24.2525663
13.04.2021;27500.0;50.09;1;5;638.6;3396.1;9954.0;1962;30;1;1;32.2;32.2;4;1;56.9871417;24.2425069
14.04.2021;196800.0;20.99;1;7;1410.6;9412.1;35775.0;2020;0;3;3;89.8;82.0;3;1;56.9596231;24.10672
17.03.2021;9500.0;60.54;3;2;250.9;340.0;1333.0;1920;60;2;2;33.6;33.6;3;2;56.9260737;24.0796444
19.04.2021;38000.0;33.07;1;14;473.3;4803.8;17381.0;1974;25;4;4;45.1;45.1;6;2;56.986114;24.2269114
16.04.2021;170000.0;66.94;1;5;361.3;1061.9;5012.0;1936;30;2;2;86.4;86.4;6;3;56.9617022;24.1021821
20.04.2021;87500.0;34.03;3;6;552.8;2887.5;12468.0;1900;48;2;2;64.3;64.3;7;3;56.9556501;24.1537996
12.04.2021;16000.0;27.26;1;9;958.1;7532.3;24600.0;1972;15;7;7;51.5;47.6;7;2;56.931474;24.1752172
02.03.2021;4492.98;24.42;1;5;461.7;2238.7;7453.0;1973;30;1;1;48.7;47.0;7;2;56.9402582;24.1524675
20.04.2021;34000.0;91.37;1;4;624.5;2237.5;8377.0;1964;10;1;1;40.8;40.8;5;2;56.9982995;24.1185421
20.04.2021;32000.0;59.71;1;5;1098.2;5508.4;16731.0;1968;30;5;5;39.6;36.8;6;2;56.9204381;24.1825876
21.04.2021;93000.0;73.06;1;9;884.4;5834.3;20345.0;2020;0;6;6;52.3;48.8;5;2;56.930392;24.1618276
19.04.2021;188000.0;65.82;2;10;1120.5;9485.9;32005.0;2017;0;10;10;106.7;86.5;8;4;56.9763481;24.1678834
22.04.2021;43000.0;343.15;1;3;647.8;1701.8;7475.0;1954;20;-1;1;187.8;187.8;13;3;57.028903;24.1106811
22.04.2021;8600.0;30.51;2;2;235.4;534.9;2164.0;1880;70;1;1;17.6;17.6;2;1;56.9556184;24.1461235
22.04.2021;47000.0;60.65;1;5;815.8;3996.0;12511.0;1971;30;4;4;49.3;48.1;7;2;56.9620136;24.0293169
07.04.2021;1000.0;53.38;1;10;646.8;5106.1;16694.0;1976;10;1;1;49.9;46.7;7;2;57.0169473;24.1316523
20.04.2021;65000.0;94.66;1;10;865.4;6761.4;22667.0;1975;31;2;2;74.7;73.3;11;4;56.9642181;24.0019846
21.04.2021;65000.0;24.72;3;5;805.0;3788.6;15547.0;1895;32;5;5;52.0;52.0;3;2;56.9488729;24.1295856
08.04.2021;60000.0;10.4;5;6;586.5;3035.7;13653.0;1900;31;3;3;33.7;33.7;4;1;56.9543707;24.1240162
12.03.2021;24500.0;41.5;1;9;623.1;4919.0;15642.0;1981;20;4;4;79.4;74.2;12;4;57.0336973;24.1024995
16.04.2021;19000.0;21.59;7;4;448.6;1617.5;6797.0;1902;41;1;1;36.9;36.9;4;2;56.9448516;24.1347844
14.04.2021;50810.0;18.56;2;5;658.2;2398.8;12427.0;1890;30;1;1;33.2;33.2;4;2;56.9507761;24.126945
19.04.2021;75900.0;13.15;2;7;619.2;3322.9;14655.0;1913;31;5;5;34.5;34.5;2;1;56.951545;24.1284587
15.04.2021;41000.0;28.78;1;6;650.9;3189.6;13826.0;1910;65;6;6;49.5;49.5;5;2;56.9696837;24.1354374
19.04.2021;69000.0;12.0;5;6;586.5;3035.7;13653.0;1900;31;3;3;38.9;38.9;5;1;56.9543707;24.1240162
13.04.2021;45000.0;133.99;2;3;282.8;694.4;2608.0;1922;35;3;3;46.6;46.6;6;2;56.937952;24.051596
17.03.2021;118500.0;28.42;5;6;844.0;4602.1;20584.0;1912;60;6;6;105.4;105.4;11;5;56.9561049;24.1194572
18.02.2021;155000.0;20.12;5;6;844.0;4602.1;20584.0;1912;60;5;5;70.3;70.3;5;3;56.9561049;24.1194572
21.04.2021;67200.0;70.19;1;5;552.5;2570.5;8602.0;1967;30;5;5;58.7;55.1;9;3;56.93988;24.0382617
21.04.2021;139000.0;32.89;3;6;855.4;3879.9;17919.0;1910;32;3;3;108.6;108.6;8;4;56.9555501;24.1239349
20.04.2021;47000.0;200.1;1;3;255.9;664.3;2785.0;1960;25;3;3;48.3;48.3;6;1;56.9385072;24.0472019
14.04.2021;69500.0;8.98;1;6;585.0;2884.6;15056.0;1890;29;2;2;29.2;29.2;2;1;56.9543881;24.124256
21.04.2021;87000.0;41.91;2;6;1160.6;4310.6;17621.0;1957;0;2;3;51.8;51.8;3;1;56.9628711;24.1517883
21.04.2021;40000.0;121.63;1;2;489.2;803.5;3179.0;1948;45;2;2;47.4;47.4;8;2;56.983248;24.1983629
21.04.2021;32400.0;38.02;1;13;573.1;5197.7;18008.0;1970;31;11;11;30.8;25.8;5;1;56.9764024;24.2441658
21.04.2021;57000.0;56.6;1;10;912.2;7236.2;22764.0;1974;31;7;7;49.2;49.2;7;2;56.9644334;24.0024793
21.04.2021;16240.0;26.98;1;14;462.7;4641.1;17206.0;1977;10;8;8;34.1;34.1;5;1;56.9595317;24.0339597
22.04.2021;32500.0;35.36;1;9;465.4;3672.0;12299.0;1989;5;2;2;43.8;35.6;5;1;56.9010982;24.0954095
