Darījuma datums;Darījuma summa, EUR;Pārdotā zemes kopplatība, m2;Būvju skaits;Būves virszemes stāvu skaits;Būves apbūves laukums, m2;Būves kopplatība, m2;Būves būvtilpums, m3;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas zemākais stāvs;Telpu grupas augstākais stāvs;Telpu grupas platība, m2;Dzīvokļa kopplatība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Platums;Garums
27.12.2023;46500.0;46.06;1;10;1194.1;9583.6;31628.0;1986;5.0;3;3;46.3;39.8;6;1;56.9473604;24.0078371
18.12.2023;23000.0;39.79;1;5;859.3;4636.8;13503.0;1962;47.0;2;2;30.8;30.8;4;1;56.9858266;24.2398907
27.12.2023;69900.0;87.74;1;6;1160.8;6420.8;21450.0;1983;30.0;3;3;78.2;71.0;13;3;56.949648;24.1920788
27.12.2023;108000.0;15.17;1;10;2615.5;16908.3;78868.0;1977;17.0;5;5;71.6;71.6;4;2;56.9651194;24.1503112
28.12.2023;20000.0;43.99;1;5;646.0;3442.8;10123.0;1966;29.0;5;5;30.3;30.3;6;2;56.9771153;24.2510179
28.12.2023;26250.0;53.33;1;5;886.8;4167.6;13977.0;1984;19.0;4;4;38.5;34.9;7;1;56.9533165;24.1838938
20.12.2023;34000.0;53.03;1;10;524.9;4033.8;13485.0;1974;10.0;2;2;45.1;44.0;7;2;57.0022146;24.1291513
29.12.2023;37000.0;79.92;1;5;449.9;2000.5;7276.0;1982;20.0;4;4;46.0;46.0;6;2;57.0284314;24.0553787
21.12.2023;57300.0;31.72;1;7;329.7;1946.1;7311.0;1935;30.0;4;4;49.0;49.0;6;2;56.9637112;24.1509425
12.12.2023;204900.0;63.77;1;12;797.1;5823.7;21288.0;2022;0.0;6;6;76.1;72.2;7;4;56.9939864;24.1647615
19.12.2023;23184.0;9.61;3;6;357.6;1881.5;7367.0;1913;57.0;1;1;36.8;36.8;3;2;56.9750821;24.1403132
24.11.2023;306365.0;42.84;1;7;1876.5;10585.7;36841.0;2023;0.0;3;3;91.9;87.9;9;4;56.9667944;24.1034056
19.12.2023;110000.0;23.58;1;7;646.8;3379.8;15100.0;1910;51.0;6;6;72.8;72.8;7;4;56.9591439;24.1277088
20.12.2023;37500.0;139.4;2;2;347.8;482.9;2341.0;1900;40.0;1;1;27.9;27.9;3;2;56.973205;24.1112281
20.12.2023;97000.0;55.01;1;5;968.0;4557.7;16004.0;2023;0.0;5;5;43.3;39.6;4;2;56.917341;24.1778531
19.12.2023;10000.0;14.49;1;17;613.1;7351.8;26091.0;1992;27.0;2;2;60.8;53.4;7;2;56.904903;24.0837946
20.12.2023;79000.0;5.55;1;7;235.2;1509.5;5547.0;2021;0.0;7;7;22.9;22.9;2;1;56.9594658;24.1211962
21.12.2023;47500.0;73.19;1;4;481.2;1796.5;7037.0;1958;30.0;4;4;54.1;54.1;6;2;56.9941062;24.130073
21.12.2023;23000.0;52.05;3;3;287.1;682.2;2613.0;1940;55.0;3;3;39.6;39.6;4;2;56.9409968;24.0719329
13.12.2023;35000.0;9.5;16;4;241.7;778.4;3042.0;1920;18.0;2;2;18.9;18.9;2;1;56.9631592;24.1381274
22.12.2023;40000.0;42.63;1;5;792.2;2946.5;12070.0;1962;30.0;2;2;42.8;42.8;6;2;56.9282194;24.0759479
22.12.2023;32000.0;229.25;2;2;167.1;254.5;897.0;1880;60.0;2;2;52.4;52.4;4;2;56.9173308;24.0820103
22.12.2023;38500.0;40.61;1;5;637.7;3367.3;10194.0;1961;27.0;1;1;32.2;32.2;4;1;56.9467728;24.0646742
27.12.2023;127000.0;67.25;1;9;605.2;3632.2;14186.0;2006;13.0;7;7;87.4;84.9;7;3;56.9343372;24.202987
28.12.2023;105000.0;15.04;2;26;817.3;15032.1;57299.0;2007;10.0;9;9;67.7;67.7;4;2;56.9340584;24.0433853
22.12.2023;41920.0;16.16;3;5;322.1;1398.5;5948.0;1910;27.0;2;2;26.0;26.0;2;1;56.9552729;24.1435714
28.12.2023;10000.0;73.53;3;2;170.5;313.8;1340.0;1900;70.0;2;2;28.0;28.0;4;2;56.9411223;24.0789578
18.12.2023;231000.0;29.92;1;7;3368.0;19293.1;63619.0;2022;1.0;2;2;71.7;68.5;6;3;56.9661878;24.104192
22.12.2023;134950.0;53.64;1;7;715.3;4192.0;13556.0;2022;0.0;7;7;59.9;55.7;5;3;56.9522839;24.212676
20.12.2023;85000.0;38.35;1;7;3012.6;17222.8;63542.0;2007;0.0;4;4;58.3;49.4;5;1;56.8997222;24.0795353
28.12.2023;27500.0;40.12;1;4;604.5;2175.6;7477.0;1961;30.0;4;4;29.1;29.1;4;1;56.9136371;24.188533
29.12.2023;41900.0;60.79;1;5;882.8;4619.7;13453.0;1964;30.0;5;5;56.5;55.6;10;3;56.9786705;24.24615
22.12.2023;304000.0;42.6;3;6;676.8;3651.5;16099.0;1912;50.0;4;4;175.9;175.9;14;6;56.9515062;24.120871
28.12.2023;108625.0;309.04;8;2;488.3;728.7;3122.0;1890;55.0;2;2;78.5;78.5;8;3;56.9488614;24.0616211
19.12.2023;15000.0;11.85;3;5;805.0;3778.8;15547.0;1895;32.0;4;4;25.8;25.8;2;1;56.9488729;24.1295856
22.12.2023;40000.0;18.45;2;5;369.4;1630.3;7141.0;1918;54.0;2;2;43.6;43.6;5;2;56.9502939;24.1308722
28.09.2023;223500.0;50.95;1;5;545.8;2625.0;10730.0;1910;45.0;2;2;136.8;130.8;9;3;56.9594903;24.1231906
05.12.2023;25000.0;18.89;1;5;606.7;3024.7;9276.0;1980;15.0;3;3;49.6;49.6;5;2;57.031313;24.1011941
29.11.2023;150000.0;50.69;1;4;1503.7;5572.6;23775.0;1911;48.0;2;2;93.7;93.7;9;4;56.9525243;24.1400411
08.12.2023;170000.0;46.41;3;24;1525.3;17263.9;64621.0;2006;0.0;19;19;89.3;89.3;9;4;56.9594336;24.0142317
14.12.2023;124000.0;24.68;3;24;1525.3;17263.9;64621.0;2006;0.0;22;23;65.4;65.4;4;1;56.9594336;24.0142317
20.12.2023;45100.0;43.31;4;3;271.0;619.7;3487.0;1905;55.0;1;1;49.4;49.4;6;3;56.9599299;24.1098766
12.12.2023;192200.0;106.98;1;4;1631.6;3853.5;13449.0;2022;0.0;3;3;70.0;65.2;6;3;56.9419308;24.0235592
28.12.2023;29000.0;41.72;1;5;881.6;4450.9;14003.0;1982;20.0;4;4;43.4;35.9;6;1;56.9496256;24.2024077
29.12.2023;26000.0;36.18;1;4;421.5;1607.0;5651.0;1960;25.0;1;1;29.4;29.4;4;1;56.9160552;24.0979565
28.12.2023;33000.0;36.88;1;5;591.1;2822.2;9755.0;1966;30.0;1;1;30.3;30.3;4;1;56.9791057;24.1713581
14.12.2023;104500.0;8.66;1;7;235.2;1509.5;5547.0;2021;0.0;5;5;35.7;25.7;3;1;56.9594658;24.1211962
28.12.2023;59000.0;34.45;4;4;1140.3;3976.1;17823.0;1962;30.0;2;2;33.4;33.4;3;2;56.9371301;24.1479243
29.12.2023;75000.0;83.96;1;10;1586.0;12651.3;41709.0;1986;30.0;8;8;77.3;70.5;10;3;56.9473374;24.0061033
21.12.2023;48000.0;55.03;1;9;780.6;6070.0;20687.0;1982;17.0;9;9;57.2;54.2;10;2;56.9523136;24.17524
03.01.2024;28000.0;34.8;1;13;577.5;5109.7;17999.0;1970;31.0;3;3;35.7;31.1;6;1;56.9141098;24.1684236
22.12.2023;52000.0;27.86;1;9;2454.1;16848.4;58814.0;1974;31.0;2;2;63.8;56.9;9;3;56.9647186;24.1786968
24.08.2023;174000.0;243.1;1;3;400.4;970.8;4085.0;2015;0.0;2;2;96.1;96.1;4;3;56.9701798;24.1837365
22.12.2023;60000.0;36.76;1;9;622.1;4904.1;15926.0;1985;20.0;1;1;62.7;60.1;9;3;56.9544361;24.1924588
27.12.2023;90000.0;17.91;1;7;558.6;2926.6;11129.0;2006;14.0;3;3;80.8;65.1;3;1;56.9472225;24.109034
06.12.2023;129420.0;39.64;1;12;797.1;5823.7;21288.0;2022;0.0;10;10;47.3;43.4;5;2;56.9939864;24.1647615
13.12.2023;201760.0;58.07;1;12;797.1;5823.7;21288.0;2022;0.0;12;12;69.3;57.1;5;2;56.9939864;24.1647615
22.12.2023;31000.0;30.71;1;5;598.0;2783.4;9688.0;1963;30.0;5;5;30.1;30.1;4;1;56.9683392;24.1838193
13.12.2023;103900.0;39.05;1;12;797.1;5823.7;21288.0;2022;0.0;3;3;46.6;42.7;5;2;56.9939864;24.1647615
30.11.2023;39000.0;52.76;1;5;795.8;3933.8;12372.0;1980;28.0;3;3;50.3;47.9;8;2;57.0315801;24.0972528
18.12.2023;103875.0;38.55;1;12;797.1;5823.7;21288.0;2022;0.0;4;4;46.0;42.1;5;2;56.9939864;24.1647615
06.12.2023;338800.0;42.98;1;7;1876.5;10585.7;36841.0;2023;0.0;5;5;92.2;88.1;9;4;56.9667944;24.1034056
28.11.2023;4800.0;31.21;1;3;717.2;2094.0;8486.0;1951;50.0;3;3;13.9;13.9;1;1;57.0298254;24.1124874
15.12.2023;130465.0;23.38;1;9;1359.6;6814.7;19795.0;2022;0.0;4;4;51.1;44.9;5;2;56.9524622;24.007836
22.12.2023;38000.0;16.4;1;9;775.6;5894.0;19143.0;1988;29.0;2;2;51.9;48.6;8;2;57.0392648;24.1021226
28.12.2023;39900.0;45.86;1;13;569.7;5267.9;17925.0;1969;31.0;4;4;36.8;32.5;5;1;56.9762152;24.2426174
27.12.2023;33300.0;19.13;2;5;318.9;1251.4;5622.0;1900;36.0;4;4;23.0;23.0;2;1;56.9407214;24.129192
28.12.2023;150000.0;141.67;1;4;807.1;1862.4;6370.0;2018;0.0;2;2;84.6;71.1;6;3;56.9421715;24.0204429
29.11.2023;259400.0;36.69;1;7;1876.5;10585.7;36841.0;2023;0.0;3;3;78.7;73.0;8;4;56.9667944;24.1034056
06.12.2023;61000.0;82.53;1;14;490.4;4798.7;16878.0;1981;20.0;1;1;75.2;67.6;9;3;56.9510592;24.0485348
02.05.2023;3500.0;168.41;2;3;203.1;504.7;1935.0;1962;50.0;1;1;30.9;30.9;4;2;56.9229131;24.0765993
20.12.2023;214250.0;51.83;1;10;640.4;5256.0;18040.0;2022;0.0;8;8;80.4;74.8;8;4;56.9656626;24.2341883
08.12.2023;195400.0;55.5;1;10;640.4;5256.0;18040.0;2022;0.0;2;2;86.1;80.5;8;4;56.9656626;24.2341883
08.12.2023;158400.0;43.45;1;10;640.4;5256.0;18040.0;2022;0.0;1;1;67.4;61.5;7;3;56.9656626;24.2341883
22.12.2023;103300.0;43.29;1;7;715.7;4195.8;13556.0;2023;0.0;5;5;45.8;41.6;4;2;56.9527742;24.2129029
27.12.2023;100000.0;91.98;2;4;866.4;1986.8;6516.0;2018;0.0;2;2;59.4;50.8;4;2;56.941709;24.0213824
15.12.2023;326600.0;42.94;1;7;1876.5;10585.7;36841.0;2023;0.0;5;5;92.1;88.0;9;4;56.9667944;24.1034056
15.12.2023;131528.0;23.38;1;9;1359.6;6814.7;19795.0;2022;0.0;5;5;51.1;44.9;5;2;56.9524622;24.007836
15.12.2023;135857.0;23.38;1;9;1359.6;6814.7;19795.0;2022;0.0;7;7;51.1;44.9;5;2;56.9524622;24.007836
28.12.2023;73000.0;30.95;1;2;196.7;431.2;1737.0;1899;33.0;2;2;49.7;49.7;3;2;56.9520795;24.1430862
27.09.2023;25000.0;79.56;2;2;203.8;462.6;1659.0;1900;70.0;2;2;22.7;22.7;2;1;56.9383475;24.0746005
29.12.2023;7500.0;24.5;2;3;186.4;317.6;1564.0;1908;55.0;1;1;22.6;22.6;2;1;56.9938686;24.1263558
03.01.2024;150000.0;64.51;1;7;715.4;4196.0;13557.0;2022;0.0;3;3;60.1;55.9;5;3;56.9526444;24.2137827
03.01.2024;54000.0;180.67;2;2;280.6;414.2;1835.0;1952;30.0;2;2;44.3;44.3;7;2;56.9738813;24.1118015
03.01.2024;42000.0;24.11;1;11;678.5;6875.8;22404.0;2004;12.0;2;2;31.2;30.0;4;1;57.0093085;24.1277625
04.01.2024;190000.0;48.95;1;5;4734.6;13748.4;53163.0;2007;0.0;2;2;119.6;112.9;6;3;56.9590978;24.0828538
08.12.2023;76000.0;21.68;1;8;573.2;3219.8;13701.0;1909;50.0;2;2;84.1;84.1;9;4;56.9499895;24.1318594
05.01.2024;70000.0;71.61;1;5;165.9;750.5;2661.0;1969;40.0;4;4;53.2;52.3;8;2;56.9900533;24.2396548
28.12.2023;27000.0;39.48;1;5;419.8;2071.0;6437.0;1979;20.0;4;4;50.7;48.2;8;2;57.0328899;24.100794
22.12.2023;30000.0;100.74;1;5;940.7;4913.0;14757.0;1966;30.0;1;1;57.1;57.1;8;3;56.9777791;24.2495129
21.12.2023;37000.0;24.97;1;10;713.5;5848.5;17565.0;1989;16.0;7;7;35.9;32.5;7;1;56.8992993;24.0959416
21.12.2023;87172.0;33.35;1;12;797.1;5823.7;21288.0;2022;0.0;9;9;39.8;35.3;4;2;56.9939864;24.1647615
20.12.2023;178400.0;40.81;1;10;640.4;5256.0;18040.0;2022;0.0;10;10;63.3;57.7;6;3;56.9656626;24.2341883
12.12.2023;202400.0;55.63;1;10;640.4;5256.0;18040.0;2022;0.0;3;3;86.3;80.7;8;4;56.9656626;24.2341883
28.11.2023;317200.0;42.89;1;7;1876.5;10585.7;36841.0;2023;0.0;3;3;92.0;87.8;9;4;56.9667944;24.1034056
20.12.2023;168000.0;23.03;1;7;1876.5;10585.7;36841.0;2023;0.0;3;3;49.4;46.2;4;2;56.9667944;24.1034056
20.12.2023;165000.0;23.17;1;7;1876.5;10585.7;36841.0;2023;0.0;2;2;49.7;46.5;4;2;56.9667944;24.1034056
12.12.2023;167000.0;23.12;1;7;1876.5;10585.7;36841.0;2023;0.0;3;3;49.6;46.4;4;2;56.9667944;24.1034056
15.12.2023;137358.0;23.38;1;9;1359.6;6814.7;19795.0;2022;0.0;8;8;51.1;44.9;5;2;56.9524622;24.007836
28.12.2023;65010.0;183.5;4;2;321.9;778.2;3041.0;1880;65.0;1;1;117.5;117.5;9;5;56.9578763;24.1520767
20.12.2023;45000.0;68.83;1;5;772.7;3413.4;12235.0;1964;30.0;5;5;52.2;52.2;7;3;56.9693748;24.1847486
29.12.2023;143000.0;24.73;1;6;1046.4;5661.0;23650.0;1912;40.0;4;4;78.9;78.9;9;4;56.9539967;24.1309389
03.01.2024;61600.0;61.34;1;9;774.4;6099.3;20549.0;1982;30.0;6;6;77.9;71.1;13;3;56.951668;24.1746187
28.12.2023;27000.0;27.23;1;9;524.0;3881.2;14673.0;1968;31.0;7;7;27.8;27.8;5;1;56.9999927;24.1292182
17.12.2023;52000.0;32.67;1;13;577.5;5109.7;17999.0;1970;31.0;10;10;33.9;28.8;3;1;56.9141098;24.1684236
04.01.2024;36500.0;80.05;1;9;328.0;2507.1;8558.0;1978;15.0;8;8;49.6;47.9;7;2;56.9565163;24.1995201
29.12.2023;68000.0;37.81;1;3;514.2;1437.8;5957.0;1912;52.0;-1;-1;30.7;30.7;3;2;56.9732479;24.1735877
29.12.2023;41500.0;111.82;1;5;825.4;4104.1;12471.0;1973;30.0;2;2;70.1;67.4;9;3;56.9617172;24.0009135
08.01.2024;58000.0;30.29;1;5;366.6;1357.4;5822.0;1920;28.0;5;5;29.3;29.3;2;1;56.9376818;24.1460054
29.12.2023;30000.0;38.1;1;5;711.9;3358.2;11581.0;1968;30.0;3;3;25.9;25.9;4;1;56.9902197;24.2378285
14.03.2023;220000.0;54.07;1;6;3421.5;8895.0;29740.0;2016;1.0;4;4;77.5;72.0;5;2;56.9685302;24.126552
04.01.2024;79750.0;25.64;5;6;385.9;1946.6;8314.0;1909;49.0;2;2;54.5;54.5;6;3;56.9580365;24.1484374
14.08.2023;38000.0;15.17;3;6;180.8;913.3;3787.0;1890;59.0;3;3;46.9;46.9;4;2;56.9432622;24.1334991
14.12.2023;145170.0;71.06;1;12;797.1;5823.7;21288.0;2022;0.0;2;2;84.8;57.7;5;2;56.9939864;24.1647615
20.12.2023;25000.0;53.05;1;5;859.6;4653.5;13385.0;1962;35.0;2;2;45.0;44.1;7;2;56.9857878;24.2390658
13.12.2023;30000.0;39.81;1;5;853.4;3751.2;13834.0;1967;30.0;5;5;43.2;41.5;6;2;56.9166237;24.1735057
13.12.2023;154900.0;45.12;1;10;640.4;5256.0;18040.0;2022;0.0;2;2;70.0;64.4;7;3;56.9656626;24.2341883
08.12.2023;158900.0;45.12;1;10;640.4;5256.0;18040.0;2022;0.0;4;4;70.0;64.4;7;3;56.9656626;24.2341883
18.12.2023;174000.0;23.08;1;7;1876.5;10585.7;36841.0;2023;0.0;5;5;49.5;46.2;4;2;56.9667944;24.1034056
27.12.2023;69000.0;19.31;2;5;407.8;1723.7;7631.0;1912;30.0;2;2;40.4;40.4;5;2;56.9563671;24.1350602
29.12.2023;50000.0;46.79;1;14;468.3;4781.4;16954.0;1973;30.0;5;5;47.9;44.2;7;2;56.986556;24.2290701
05.01.2024;6000.0;47.49;1;5;1184.9;5921.8;17897.0;1968;35.0;4;4;51.2;48.8;8;2;56.9038715;24.2010078
03.01.2024;168500.0;50.38;1;9;746.3;6685.1;22550.0;2021;0.0;1;1;88.2;88.2;6;4;56.9646795;24.1865077
08.01.2024;10000.0;231.21;1;2;530.6;862.6;3431.0;1872;60.0;1;1;36.1;36.1;3;2;56.9400346;24.0923112
04.01.2024;88000.0;27.24;3;4;258.8;873.9;3747.0;1920;48.0;4;4;49.2;49.2;4;2;56.9657666;24.1419358
08.01.2024;110000.0;15.79;1;5;437.6;1888.3;6992.0;2021;0.0;4;4;45.7;43.8;4;2;56.9400893;24.126575
03.01.2024;37000.0;16.64;2;5;224.5;971.6;4123.0;1911;50.0;1;1;33.8;33.8;6;1;56.9745309;24.144122
04.01.2024;132000.0;18.07;2;8;897.5;5315.2;23509.0;1911;21.0;2;2;72.1;72.1;9;4;56.9558383;24.1296738
28.12.2023;142000.0;44.16;3;5;616.1;2886.3;12909.0;1912;44.0;3;3;117.5;117.5;11;5;56.9533205;24.1350658
02.01.2024;1000.0;67.02;1;2;609.8;982.0;3699.0;1954;50.0;1;1;18.8;18.8;1;1;56.9879441;24.1851787
12.12.2023;186000.0;25.5;1;7;1876.5;10585.7;36841.0;2023;0.0;3;3;54.7;50.2;4;2;56.9667944;24.1034056
21.12.2023;266737.0;57.06;1;7;1876.5;10585.7;36841.0;2023;0.0;4;4;122.4;66.9;7;3;56.9667944;24.1034056
05.01.2024;62000.0;31.86;1;10;601.1;4934.0;15537.0;1990;10.0;6;6;50.9;48.5;8;2;56.9018092;24.0973821
05.01.2024;44000.0;17.34;3;5;322.4;1394.9;5957.0;1900;27.0;5;5;27.9;27.9;2;2;56.9551182;24.1438621
08.01.2024;34000.0;48.26;1;5;435.4;1902.2;6839.0;1967;15.0;2;2;40.5;40.5;5;2;56.9399511;24.0364433
05.01.2024;46000.0;47.43;1;5;882.8;4619.7;13453.0;1964;30.0;1;1;44.2;44.2;7;2;56.9786705;24.24615
09.01.2024;12000.0;113.62;9;2;183.7;237.1;799.0;1910;60.0;2;2;41.9;41.9;4;1;56.9353864;24.1579155
09.01.2024;25000.0;56.09;1;5;1003.7;5021.7;15154.0;1971;30.0;3;3;50.1;47.7;7;2;56.9622293;24.0272559
04.01.2024;48000.0;71.38;1;5;873.1;4533.6;14218.0;1960;35.0;3;3;45.5;45.5;5;2;56.9464791;24.0671918
05.01.2024;140000.0;23.47;3;6;653.1;3614.8;13174.0;1914;31.0;2;2;74.3;74.3;6;3;56.9538748;24.1227894
10.01.2024;35000.0;52.71;1;10;1194.9;9558.9;31249.0;1986;28.0;2;2;60.9;54.9;9;2;56.9463889;24.0031105
08.01.2024;26000.0;67.61;1;5;1378.4;6604.0;21776.0;1977;30.0;2;2;48.7;47.5;8;2;57.0314072;24.0572838
11.12.2023;160900.0;43.19;1;10;640.4;5256.0;18040.0;2022;0.0;7;7;67.0;61.4;7;3;56.9656626;24.2341883
08.01.2024;12500.0;53.91;1;4;949.3;3383.6;17143.0;1905;42.0;4;4;27.5;27.5;3;2;56.9438751;24.1577078
05.01.2024;52000.0;44.97;1;12;536.4;5400.2;18794.0;1986;19.0;1;1;75.2;68.4;8;3;56.946599;24.1919208
29.12.2023;102000.0;33.35;1;12;797.1;5823.7;21288.0;2022;0.0;9;9;39.8;35.3;4;2;56.9939864;24.1647615
08.01.2024;103300.0;44.71;1;7;715.7;4195.8;13556.0;2023;0.0;2;2;47.3;43.1;4;2;56.9527742;24.2129029
09.01.2024;36000.0;55.08;1;5;1214.3;5945.0;18480.0;1979;15.0;5;5;49.3;48.1;8;2;56.9527049;24.1992783
09.01.2024;49000.0;77.13;1;5;1108.7;5043.3;16802.0;1981;29.0;3;3;55.1;51.6;7;2;56.9471177;24.1710416
09.01.2024;114000.0;24.0;1;5;1173.0;4513.7;17242.0;2019;0.0;1;1;49.1;49.1;3;2;56.9750308;24.1420713
11.01.2024;28000.0;40.73;1;5;869.3;4161.7;13556.0;1982;28.0;4;4;38.6;34.9;6;1;56.9495175;24.2030907
11.01.2024;35000.0;66.85;1;5;873.0;4723.5;13795.0;1965;30.0;4;4;47.5;44.5;7;2;56.9778958;24.2454324
21.12.2023;36000.0;32.15;2;4;401.9;1486.9;5844.0;1920;60.0;1;1;31.0;31.0;5;1;56.9668292;24.1385954
09.01.2024;120000.0;41.88;3;6;716.0;3517.4;15737.0;1914;34.0;3;3;104.4;98.1;11;5;56.9647163;24.1414536
05.01.2024;19100.0;113.08;1;4;424.8;1632.5;6403.0;1961;40.0;3;3;44.2;44.2;6;2;56.9351797;24.0378901
12.12.2023;155000.0;15.78;2;7;1213.9;7047.3;23263.0;2018;2.0;3;3;42.4;42.4;3;2;56.9592868;24.1162982
19.12.2023;44000.0;88.45;1;3;497.1;1465.2;6027.0;1956;55.0;2;2;69.6;69.6;8;3;56.9687159;24.1681088
08.12.2023;49250.0;63.55;1;5;537.8;2547.2;8738.0;1971;30.0;3;3;48.6;45.1;7;2;56.9430677;24.0719597
11.12.2023;91000.0;25.32;3;5;560.1;2558.1;11507.0;1911;39.0;4;4;64.7;64.7;6;3;56.9541855;24.1331057
28.12.2023;83000.0;41.11;1;7;715.3;4192.0;13556.0;2022;0.0;5;5;45.9;41.7;4;2;56.9522839;24.212676
20.12.2023;335200.0;42.94;1;7;1876.5;10585.7;36841.0;2023;0.0;6;6;92.1;88.0;9;4;56.9667944;24.1034056
04.01.2024;133800.0;37.08;3;6;292.8;1567.9;6554.0;1927;40.0;3;3;89.2;88.2;10;4;56.9564281;24.1291829
25.05.2023;3500.0;26.9;1;5;654.2;2571.0;9128.0;1968;18.0;5;5;35.4;35.4;2;2;56.9921122;24.2287777
08.01.2024;151300.0;36.99;3;6;277.9;1456.4;6302.0;1927;40.0;6;6;89.0;88.0;8;3;56.9562518;24.1288073
20.12.2023;132000.0;51.48;1;6;749.8;3165.9;11979.0;2022;0.0;4;4;68.4;65.2;6;3;56.9171244;24.1041977
05.01.2024;119000.0;19.04;1;8;1409.5;8925.9;30754.0;2022;0.0;1;1;41.5;39.3;5;2;56.9576206;24.1367237
22.12.2023;33000.0;51.94;1;5;1020.7;4945.0;15424.0;1968;30.0;5;5;55.9;53.1;9;3;56.9057126;24.1973557
03.01.2024;10500.0;40.21;3;4;640.6;2469.1;10059.0;1959;33.0;4;4;19.0;19.0;1;1;56.9358491;24.153855
11.01.2024;120000.0;92.96;1;4;752.5;2356.4;8536.0;2019;0.0;4;4;64.9;64.9;5;3;56.9127436;24.1178535
11.01.2024;30000.0;61.41;1;5;707.3;3718.1;10935.0;1965;30.0;4;4;45.3;44.4;7;2;56.9811896;24.2511562
11.01.2024;66500.0;90.31;1;5;772.2;3531.3;12423.0;1963;31.0;2;2;54.1;54.1;7;3;56.9781846;24.1713918
10.01.2024;40000.0;70.76;1;5;595.2;2299.4;8517.0;1964;31.0;4;4;42.0;42.0;5;2;56.9484599;24.050286
11.01.2024;17500.0;73.8;2;2;347.8;482.9;2341.0;1900;40.0;1;1;14.7;14.7;1;1;56.973205;24.1112281
11.01.2024;2000.0;9.01;2;5;326.2;1340.5;5661.0;1913;65.0;2;2;17.6;17.6;2;1;56.9448754;24.1403928
10.01.2024;48000.0;32.68;2;6;432.2;2145.1;8669.0;1900;31.0;3;3;52.8;52.8;7;3;56.9363392;24.1554882
12.01.2024;37000.0;43.69;1;5;821.7;4018.4;12296.0;1970;33.0;4;4;48.9;47.6;7;2;56.96889;24.0516739
12.01.2024;80000.0;38.17;1;11;678.5;6875.8;22404.0;2004;12.0;8;8;49.4;47.2;6;2;57.0093085;24.1277625
11.01.2024;50000.0;77.28;1;9;305.0;2429.1;8080.0;1979;31.0;6;6;50.3;49.1;10;2;56.9485668;24.1651579
04.01.2024;15000.0;59.05;1;9;473.4;3387.9;12327.0;1988;5.0;5;5;38.7;34.7;6;1;57.0385475;24.0962011
