Darījuma datums;Darījuma summa, EUR;Pārdotā zemes kopplatība, m2;Būvju skaits;Būves virszemes stāvu skaits;Būves apbūves laukums, m2;Būves kopplatība, m2;Būves būvtilpums, m3;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas zemākais stāvs;Telpu grupas augstākais stāvs;Telpu grupas platība, m2;Dzīvokļa kopplatība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Platums;Garums
27.02.2020;67000.0;21.13;4;6;381.4;1981.0;8687.0;1901;35;6;6;59.9;59.9;4;1;56.950474;24.126057
25.02.2020;111360.0;48.22;1;4;1003.4;3787.8;12674.0;2019;0;3;3;63.2;58.4;5;3;56.958054;24.0196564
19.02.2020;111000.0;101.29;1;9;444.0;3033.0;11255.0;2019;0;4;4;66.3;62.3;5;2;56.9694342;24.2369351
28.02.2020;106300.0;49.78;1;5;1608.9;6955.6;23495.0;2019;0;4;4;60.4;55.9;4;2;56.9556201;24.0534049
31.01.2020;155000.0;44.46;5;6;1402.1;7168.3;32042.0;1896;50;2;2;139.6;139.6;11;5;56.9533992;24.1236591
24.02.2020;105000.0;46.28;3;7;1088.9;5882.2;25733.0;1913;60;6;7;93.3;93.3;6;2;56.9489871;24.138618
02.03.2020;30000.0;47.39;1;5;1560.4;7703.5;22860.0;1969;30;4;4;50.5;47.5;7;2;56.9032969;24.2047011
21.02.2020;9500.0;24.88;1;4;273.6;963.5;4496.0;1893;58;4;4;30.4;30.4;4;2;56.9408602;24.1219492
25.02.2020;109000.0;82.93;1;5;361.4;1258.7;4245.0;2013;0;1;1;76.4;68.4;6;3;56.9143809;24.1279341
03.03.2020;5000.0;67.94;1;2;208.4;353.3;1355.0;1900;55;2;2;25.7;25.7;2;1;56.9856028;24.1697483
03.03.2020;58000.0;94.03;1;9;642.13;4853.9;16394.0;1974;25;9;9;58.4;56.7;9;3;56.9026525;24.2130093
27.02.2020;118000.0;45.91;2;8;1044.6;7684.6;25260.0;2018;0;7;7;66.3;61.3;6;3;56.9607683;24.1922828
04.03.2020;22000.0;42.0;1;5;891.8;4152.8;14240.0;1981;15;4;4;42.3;34.6;6;1;56.9501476;24.1988221
04.03.2020;26000.0;115.75;1;9;936.0;7283.0;24858.0;1983;25;2;2;74.2;70.5;11;4;56.9544924;24.1957948
18.02.2020;5400.0;67.85;1;2;508.4;797.1;3071.0;1955;45;1;1;15.7;15.7;1;1;56.9851145;24.2002767
27.02.2020;37000.0;61.48;1;13;589.4;5160.8;20130.0;1991;10;6;6;53.9;50.6;7;2;56.9381551;24.2064873
21.11.2019;24000.0;106.64;3;2;223.7;534.2;1951.0;1869;60;2;2;55.0;55.0;7;2;56.941627;24.1227024
05.03.2020;33000.0;47.7;1;12;471.3;4321.9;17346.0;1984;20;3;3;32.0;27.8;5;1;56.9603541;24.0295172
05.03.2020;57000.0;21.25;1;9;647.9;4918.3;15763.0;1981;20;5;5;64.6;62.0;10;3;57.0334577;24.1033642
27.02.2020;100000.0;20.06;4;5;99.1;304.7;1510.0;1840;50;2;2;47.2;47.2;4;2;56.9489397;24.1105554
04.03.2020;89500.0;30.22;6;7;851.8;4828.6;22119.0;1913;45;6;6;69.9;69.9;7;3;56.9513587;24.1286054
02.03.2020;73750.0;18.41;1;7;891.2;4492.9;19897.0;1913;50;3;3;59.8;59.8;7;3;56.9523403;24.127587
20.02.2020;146610.0;69.2;1;4;1003.4;3787.8;12674.0;2019;0;4;4;90.7;85.9;7;4;56.958054;24.0196564
18.02.2020;95100.0;45.17;1;4;1003.4;3787.8;12674.0;2019;0;2;2;59.2;52.9;5;2;56.958054;24.0196564
20.01.2020;5001.0;34.17;7;2;264.0;607.3;2323.0;1915;60;1;1;35.2;35.2;3;1;56.9927931;24.1277729
07.11.2019;3500.0;54.8;2;2;161.5;242.5;907.0;1911;70;2;2;17.7;17.7;2;1;56.912992;24.115512
20.02.2020;95400.0;43.97;2;8;1044.6;7684.6;25260.0;2018;0;1;1;63.5;58.5;5;3;56.9607683;24.1922828
27.02.2020;132140.0;55.38;1;9;429.8;3917.5;13183.0;2019;0;9;9;77.7;71.5;7;4;56.9519907;24.0048332
02.03.2020;164800.0;43.7;1;6;323.4;1493.6;6823.0;1912;28;2;2;82.4;82.4;7;3;56.9508314;24.1278065
02.03.2020;82800.0;33.72;1;8;1044.6;7684.6;25260.0;2018;0;4;4;48.7;43.7;4;2;56.9607683;24.1922828
02.03.2020;81900.0;33.79;2;8;1044.6;7684.6;25260.0;2018;0;6;6;48.8;43.8;4;2;56.9607683;24.1922828
28.02.2020;23000.0;40.3;1;4;440.6;1668.3;6065.0;1963;20;1;1;32.0;30.7;5;1;56.9174559;24.1031878
04.03.2020;44500.0;86.26;1;4;1449.9;3382.1;14684.0;1972;14;4;4;55.7;55.7;7;3;56.9693166;24.1721374
02.03.2020;141000.0;81.57;3;4;199.6;631.0;2582.0;1910;35;4;4;72.7;72.7;4;3;56.9612554;24.1479673
02.03.2020;4000.0;6.53;1;6;708.0;3118.0;12018.0;1990;15;3;3;34.2;34.2;5;1;56.9346009;24.1911678
28.02.2020;111000.0;93.82;1;5;361.6;1259.6;4245.0;2017;0;1;1;76.6;68.6;6;3;56.9144989;24.128676
03.03.2020;111000.0;89.88;1;5;362.0;1254.7;4245.0;2017;0;1;1;76.5;68.6;6;3;56.9144156;24.1272976
05.03.2020;14000.0;38.1;2;3;342.3;775.3;2839.0;1910;55;3;3;37.7;37.7;3;1;56.9770481;24.1718512
05.03.2020;33000.0;62.64;1;5;1093.9;5410.9;16393.0;1970;30;4;4;46.8;44.1;7;2;56.9025736;24.1983484
05.03.2020;115000.0;13.51;1;7;974.1;7531.7;28856.0;2008;0;5;5;60.7;60.7;4;3;56.9616686;24.1467335
05.03.2020;69900.0;63.69;1;5;762.2;3649.5;12317.0;1975;15;1;1;75.9;71.9;7;2;56.9269472;24.0765031
03.03.2020;84066.0;38.56;1;9;429.8;3917.5;13183.0;2019;0;1;1;54.1;54.1;5;2;56.9519907;24.0048332
06.03.2020;127000.0;48.1;1;13;3299.6;12832.7;45239.0;2004;0;2;2;87.1;83.6;7;2;56.9510828;24.184379
02.03.2020;18000.0;223.63;3;2;142.5;221.8;811.0;1920;75;2;2;44.4;44.4;4;2;56.9703276;24.163815
05.03.2020;44000.0;71.34;1;5;880.0;4645.8;13644.0;1965;35;1;1;59.7;56.7;8;3;56.9811011;24.2502333
05.03.2020;10000.0;222.37;2;1;275.3;220.4;854.0;1966;30;1;1;30.7;30.7;4;1;57.0427409;24.0301996
31.01.2020;69000.0;18.69;1;9;2594.2;11940.4;44707.0;2017;0;5;5;36.5;36.5;3;2;56.9886702;24.1689025
09.03.2020;45000.0;22.83;1;10;607.4;4958.4;15298.0;1990;0;7;7;51.4;49.0;8;2;56.9039701;24.0993151
02.03.2020;145000.0;22.5;1;6;696.4;2902.0;13817.0;1880;30;4;4;81.5;81.5;6;2;56.945957;24.1101135
02.03.2020;56000.0;72.15;3;3;250.1;774.3;2913.0;1974;50;1;1;40.5;40.5;6;2;56.9739631;24.1102432
04.02.2020;34100.0;160.31;8;3;218.9;533.4;2186.0;1850;55;3;3;63.6;63.6;6;3;56.9279415;24.0864581
20.02.2020;160000.0;68.9;1;4;1003.4;3787.8;12674.0;2019;0;2;2;90.3;85.5;8;4;56.958054;24.0196564
17.02.2020;76500.0;33.86;2;8;1044.6;7684.6;25260.0;2018;0;5;5;48.9;43.9;4;2;56.9607683;24.1922828
28.02.2020;80000.0;41.27;6;6;380.0;1836.4;7806.0;1906;55;5;5;73.1;73.1;9;4;56.9515754;24.1360563
26.02.2020;52000.0;94.26;1;5;1418.3;7287.9;21909.0;1969;35;5;5;61.2;58.4;5;3;56.9002015;24.2083628
19.02.2020;174000.0;88.23;1;9;444.0;3045.7;11052.0;2017;0;8;8;108.6;103.5;8;4;56.9689168;24.2373438
25.02.2020;77600.0;36.42;2;8;1044.6;7684.6;25260.0;2018;0;1;1;52.6;47.6;4;2;56.9607683;24.1922828
03.03.2020;32000.0;35.87;1;10;400.8;3590.7;11794.0;1992;0;7;7;44.5;36.0;6;1;56.9006203;24.1003507
02.03.2020;149300.0;34.45;1;7;446.6;2436.1;11830.0;1894;40;5;5;161.0;161.0;12;5;56.946736;24.1112507
27.02.2020;115700.0;48.75;2;8;1044.6;7684.6;25260.0;2018;0;3;3;70.4;65.4;6;3;56.9607683;24.1922828
04.03.2020;14500.0;72.07;6;4;444.2;1407.2;5508.0;1959;20;4;4;30.6;29.9;7;1;57.0382093;24.0518052
03.03.2020;63000.0;67.29;1;9;1285.8;9865.5;33234.0;1986;10;2;2;59.3;57.3;9;3;56.9525358;24.1963483
20.02.2020;16000.0;39.69;1;13;581.2;5226.5;19627.0;1983;20;7;7;36.3;32.7;5;1;56.9103949;24.1960212
03.03.2020;118700.0;50.38;1;5;1525.7;6964.1;24406.0;2012;2;5;5;85.5;85.5;6;3;56.959276;24.054463
05.03.2020;15000.0;139.75;1;2;179.8;261.5;1013.0;1900;55;1;1;38.8;38.8;5;1;56.9362406;24.0415396
05.03.2020;87000.0;70.48;1;4;738.9;2903.1;10500.0;2004;0;4;4;68.2;64.1;5;3;56.9235713;24.0547104
06.03.2020;32000.0;172.76;1;2;253.2;484.0;1845.0;1962;20;2;2;48.4;48.4;5;2;56.9312443;24.1752086
05.03.2020;25500.0;53.53;6;3;295.6;680.7;2653.0;1910;55;3;3;45.4;45.4;5;2;56.9341571;24.0770397
06.03.2020;39000.0;75.65;1;3;423.1;1323.4;4736.0;1962;30;3;3;43.7;43.7;6;2;56.9676034;24.195536
05.03.2020;9000.0;60.76;1;4;608.6;2317.7;8175.0;1961;35;2;2;42.7;42.7;5;2;57.029021;24.1034652
12.02.2020;43000.0;40.54;1;10;934.5;7404.4;22411.0;1990;0;5;5;51.5;49.1;8;2;56.9030682;24.0990178
05.03.2020;171000.0;30.52;1;8;873.8;3551.6;12934.0;2013;1;6;6;82.8;75.2;6;3;56.9663243;24.1047524
05.03.2020;89000.0;32.08;2;10;1119.9;9999.5;31884.0;2017;0;2;2;52.0;46.5;4;2;56.9756878;24.1685041
09.03.2020;6000.0;54.44;1;2;310.2;594.4;2131.0;1910;65;2;2;21.5;21.5;2;1;56.9268775;24.1695519
06.03.2020;94691.0;33.41;1;9;429.2;3921.6;13100.0;2018;0;8;8;49.5;43.3;5;2;56.9515242;24.0037431
10.03.2020;88000.0;33.74;3;7;1088.9;5882.2;25733.0;1913;60;6;7;69.0;69.0;3;2;56.9489871;24.138618
02.07.2018;9410.0;46.44;1;2;301.3;558.4;2084.0;1896;60;1;1;23.6;23.6;2;1;56.9531494;24.1474772
27.02.2020;7000.0;80.12;4;2;203.8;448.8;1663.0;1930;70;1;1;32.1;32.1;4;2;56.9681474;24.1691001
02.03.2020;19100.0;30.36;1;5;883.9;4044.5;13634.0;1980;20;5;5;46.2;46.2;6;2;57.0390254;24.0307589
18.02.2020;149000.0;44.39;1;5;730.9;4013.5;14781.0;1913;35;4;4;119.6;118.1;13;4;56.9609044;24.0985688
14.02.2020;83000.0;38.53;1;4;1003.4;3787.8;12674.0;2019;0;2;2;50.5;45.7;4;2;56.958054;24.0196564
02.03.2020;410000.0;36.77;1;7;446.6;2436.1;11830.0;1894;40;6;7;303.5;205.9;10;5;56.946736;24.1112507
03.03.2020;30000.0;34.67;1;5;713.3;3396.8;11130.0;1966;30;5;5;26.0;26.0;4;1;56.9921639;24.2390822
27.02.2020;1000.0;45.79;6;4;171.7;505.8;2154.0;1930;40;1;1;55.3;55.3;6;2;56.953312;24.1426777
27.02.2020;169200.0;70.07;2;8;1044.6;7684.6;25260.0;2018;0;8;8;101.2;91.2;9;4;56.9607683;24.1922828
27.02.2020;100900.0;48.62;1;3;475.3;1307.2;4969.0;2019;0;1;1;40.3;40.3;3;2;56.9439048;24.0743342
03.03.2020;39000.0;53.15;1;5;875.0;4622.6;13600.0;1966;30;5;5;45.5;44.4;7;2;56.9764062;24.2506078
03.03.2020;149000.0;56.38;2;10;1119.9;9999.5;31884.0;2017;0;4;4;91.4;80.1;8;3;56.9756878;24.1685041
03.03.2020;128000.0;45.15;2;10;1119.9;9999.5;31884.0;2017;0;5;5;73.2;62.0;6;3;56.9756878;24.1685041
20.02.2020;59990.0;11.0;1;5;890.0;3566.7;18851.0;1880;27;4;4;154.0;154.0;12;5;56.9492427;24.1201518
03.03.2020;37000.0;51.44;1;5;943.8;4993.7;14787.0;1964;30;4;4;46.1;43.6;6;2;56.9131953;24.1716083
05.03.2020;169000.0;95.9;1;6;1504.3;7166.1;30466.0;1960;12;6;6;119.6;119.6;5;3;56.942452;24.0882087
06.03.2020;8000.0;32.86;1;5;879.6;4380.9;14451.0;1978;10;4;4;42.8;35.3;8;1;56.9173846;24.1016754
01.03.2020;27000.0;58.45;1;5;819.0;4102.0;12601.0;1971;25;1;1;49.1;49.1;4;2;56.9624426;24.0288739
25.02.2020;157800.0;64.67;2;8;1044.6;7684.6;25260.0;2018;0;5;5;93.4;83.2;9;4;56.9607683;24.1922828
05.03.2020;40000.0;58.72;1;5;537.8;2547.8;8738.0;1971;15;1;1;44.9;44.9;6;2;56.9430677;24.0719597
05.03.2020;100000.0;32.2;2;10;1119.9;9999.5;31884.0;2017;0;9;9;52.2;46.8;4;2;56.9756878;24.1685041
05.03.2020;90000.0;32.08;2;10;1119.9;9999.5;31884.0;2017;0;3;3;52.0;46.5;4;2;56.9756878;24.1685041
03.03.2020;5000.0;45.54;1;5;646.7;3430.2;10047.0;1964;30;3;3;33.0;30.5;5;1;56.9835692;24.2463872
06.03.2020;30000.0;57.85;1;5;1084.7;5302.1;16401.0;1969;30;2;2;45.1;44.2;7;2;56.8979421;24.2122397
11.12.2019;33923.0;8.9;1;6;584.1;2857.0;13590.0;1898;40;2;2;48.6;48.6;5;2;56.955701;24.1340321
09.03.2020;103896.0;42.97;1;9;429.8;3917.5;13183.0;2019;0;9;9;60.3;54.0;6;2;56.9519907;24.0048332
09.03.2020;24000.0;120.59;1;2;186.0;343.5;1254.0;1930;45;1;1;29.8;29.8;2;1;56.9423323;24.0683857
05.03.2020;145000.0;22.66;1;8;3326.6;15614.8;46797.0;2018;0;2;2;72.5;67.1;7;3;56.9657079;24.1052027
05.03.2020;77900.0;37.67;2;8;1044.6;7684.6;25260.0;2018;0;1;1;54.4;49.3;4;2;56.9607683;24.1922828
10.03.2020;31000.0;25.04;1;10;713.5;5849.8;17565.0;1989;0;7;7;36.1;32.7;7;1;56.8992993;24.0959416
10.03.2020;87000.0;46.3;7;6;348.2;1809.8;7652.0;1913;50;2;2;74.4;74.4;6;3;56.9492185;24.1368712
11.03.2020;17000.0;33.13;1;5;711.3;3372.5;11594.0;1967;30;1;1;25.9;25.9;4;1;56.9900953;24.2370334
04.03.2020;45000.0;94.0;1;5;1098.2;5508.4;16731.0;1968;30;3;3;62.5;59.6;8;3;56.9204381;24.1825876
03.03.2020;49000.0;37.92;1;9;792.9;6232.2;20496.0;1988;10;2;2;52.1;48.5;8;2;57.0379641;24.0971481
05.03.2020;100000.0;22.39;8;5;481.0;1923.0;9008.0;1846;55;4;4;56.6;56.6;4;2;56.9526229;24.1051163
20.02.2020;60748.61;23.36;4;4;253.5;958.4;4398.0;1910;60;-1;-1;40.8;40.8;3;2;56.9559964;24.1375413
15.02.2020;50000.0;214.91;8;2;198.5;275.3;981.0;1870;36;2;2;63.3;63.3;4;3;56.9401435;24.0740414
27.02.2020;73300.0;33.79;2;8;1044.6;7684.6;25260.0;2018;0;1;1;48.8;43.8;4;2;56.9607683;24.1922828
03.03.2020;39500.0;26.7;2;6;1160.6;4310.6;17621.0;1957;0;4;4;33.0;33.0;2;1;56.9628711;24.1517883
03.03.2020;2500.0;30.42;2;5;286.0;1275.5;5471.0;1932;50;-1;-1;53.1;53.1;6;2;56.9640786;24.1261157
05.03.2020;92900.0;51.39;1;3;475.3;1307.2;4969.0;2019;0;1;1;42.6;39.8;4;2;56.9439048;24.0743342
04.03.2020;89000.0;70.62;1;5;365.5;1269.7;4398.0;2018;0;1;1;66.6;56.1;5;2;56.9142075;24.1286853
06.03.2020;45000.0;63.9;1;5;862.3;4587.1;13437.0;1962;35;2;2;56.6;56.6;7;3;56.9877689;24.23804
27.02.2020;119900.0;51.96;1;4;1003.4;3787.8;12674.0;2019;0;3;3;68.1;63.3;6;3;56.958054;24.0196564
28.02.2020;55000.0;16.07;1;6;669.6;3065.0;14104.0;1912;34;6;6;82.8;82.8;6;3;56.9620966;24.1222682
25.02.2020;57600.0;27.35;1;8;1044.6;7684.6;25260.0;2018;0;2;2;39.5;34.5;3;1;56.9607683;24.1922828
05.03.2020;82600.0;52.65;1;4;1001.4;3787.4;12542.0;2019;0;1;1;50.4;45.6;4;2;56.9578402;24.0201722
05.03.2020;90000.0;31.71;2;10;1119.9;9999.5;31884.0;2017;0;2;2;51.4;46.0;4;2;56.9756878;24.1685041
05.03.2020;140000.0;56.01;2;10;1119.9;9999.5;31884.0;2017;0;2;2;90.8;79.4;8;3;56.9756878;24.1685041
28.02.2020;320000.0;106.88;1;6;3421.5;8895.8;29740.0;2016;0;3;3;153.2;141.4;11;5;56.9685302;24.126552
03.03.2020;88500.0;70.17;1;5;1438.5;5337.7;17524.0;2019;0;4;4;45.8;42.1;4;2;56.9556183;24.1854622
09.03.2020;53000.0;75.38;1;9;643.4;4954.1;16918.0;1978;30;2;2;59.0;57.1;11;3;56.9570467;24.2007762
06.03.2020;155000.0;26.28;3;7;365.2;1924.6;7850.0;1920;25;6;6;88.6;88.6;7;4;56.9519689;24.1253993
05.03.2020;107800.0;45.84;2;8;1044.6;7684.6;25260.0;2018;0;4;4;66.2;61.2;6;3;56.9607683;24.1922828
09.03.2020;20000.0;70.12;1;5;951.7;4532.7;15476.0;1985;20;2;2;36.6;36.6;4;1;56.9529484;24.1980288
06.03.2020;36000.0;14.67;2;3;245.1;637.4;2534.0;1900;35;1;1;26.6;26.6;4;2;56.9548964;24.1374374
09.03.2020;27500.0;45.48;4;4;148.3;446.6;1996.0;1900;45;4;4;43.3;43.3;3;2;56.950864;24.1417233
24.02.2020;128073.4;55.3;1;9;429.8;3917.5;13183.0;2019;0;5;5;77.6;71.3;7;4;56.9519907;24.0048332
06.03.2020;1000.0;36.02;1;9;627.0;4856.7;15699.0;1979;15;2;2;63.6;60.4;10;3;56.9527922;24.2031172
05.03.2020;125000.0;51.43;1;4;1003.4;3787.8;12674.0;2019;0;4;4;67.4;62.6;6;3;56.958054;24.0196564
11.03.2020;37000.0;48.61;1;5;838.3;4147.2;13007.0;1979;20;2;2;50.9;48.2;8;2;57.0334137;24.1002576
28.02.2020;111700.0;50.66;1;4;1003.4;3787.8;12674.0;2019;0;1;1;66.4;61.6;6;3;56.958054;24.0196564
27.02.2020;100000.0;52.5;1;4;294.5;847.1;3540.0;1930;22;2;2;50.4;50.4;3;2;56.9689669;24.1446691
09.03.2020;43000.0;43.63;1;3;425.1;1270.0;5186.0;1959;30;2;2;42.0;42.0;4;2;56.9700271;24.1778923
06.03.2020;140500.0;31.65;2;6;925.6;4856.9;21509.0;1903;50;3;3;117.4;117.4;7;4;56.9572413;24.1281569
11.03.2020;88000.0;51.07;2;4;537.0;1311.3;5641.0;1965;40;2;2;66.7;66.7;6;3;56.9250395;24.0938768
10.03.2020;11000.0;90.11;3;2;306.5;506.0;1885.0;1890;70;1;1;33.3;33.3;4;1;56.9750008;24.1396886
02.03.2020;127500.0;53.49;1;4;1003.4;3787.8;12674.0;2019;0;4;4;70.1;65.3;6;3;56.958054;24.0196564
03.03.2020;11100.0;59.49;3;3;367.5;815.5;3184.0;1936;50;2;2;24.3;24.3;2;1;56.9829349;24.1895961
04.03.2020;37429.0;6.82;1;5;890.0;3566.7;18851.0;1880;27;2;2;17.3;17.3;2;1;56.9492427;24.1201518
11.02.2020;4800.0;212.79;7;2;339.2;457.8;2017.0;1890;60;1;1;30.7;30.7;2;1;56.9258462;24.0945121
05.03.2020;26500.0;136.88;1;2;232.4;429.1;1752.0;1930;40;1;1;29.1;29.1;5;1;56.941357;24.0668008
05.03.2020;76900.0;33.65;1;8;1044.6;7684.6;25260.0;2018;0;6;6;48.6;43.6;4;2;56.9607683;24.1922828
09.03.2020;32500.0;68.98;1;4;359.0;1146.9;5229.0;1920;50;2;2;36.9;36.9;3;2;56.9666494;24.1394424
10.03.2020;30000.0;32.0;1;5;938.5;3936.7;13653.0;1973;20;1;1;54.7;52.8;9;2;56.959686;24.1508904
05.03.2020;65000.0;38.79;1;10;655.7;5081.3;17237.0;1974;30;6;6;50.6;47.6;7;2;56.9469709;24.0599744
05.03.2020;101000.0;43.49;1;4;1003.4;3787.8;12674.0;2019;0;2;2;57.0;50.7;4;2;56.958054;24.0196564
11.03.2020;24000.0;42.68;19;6;283.3;1275.4;6063.0;1910;50;4;4;41.9;41.9;5;2;56.9404292;24.1444484
27.02.2020;65000.0;23.35;1;4;237.7;797.3;3588.0;1913;27;4;4;44.7;44.7;3;2;56.9415529;24.0796602
09.03.2020;39000.0;62.02;1;5;592.4;2774.6;10316.0;1959;30;2;2;40.7;40.7;5;2;56.9442749;24.0642076
05.03.2020;116100.0;50.74;1;4;1003.4;3787.8;12674.0;2019;0;2;2;66.5;61.7;6;3;56.958054;24.0196564
11.03.2020;23000.0;25.58;3;4;378.6;1484.6;5052.0;1960;25;1;1;18.6;18.6;4;1;56.9429332;24.0608561
10.03.2020;20000.0;18.82;1;5;399.7;1857.8;7761.0;1910;50;1;1;46.7;46.7;4;3;56.9410869;24.1194356
04.03.2020;31000.0;145.57;1;2;316.8;533.7;1928.0;1952;40;2;2;43.0;43.0;5;2;56.9593388;24.2979271
06.03.2020;71100.0;33.11;1;4;1003.4;3787.8;12674.0;2019;0;2;2;43.4;38.6;3;1;56.958054;24.0196564
11.03.2020;35000.0;99.37;2;3;607.7;1855.9;6327.0;1963;45;1;1;44.6;44.6;6;2;56.9659882;24.0637956
11.03.2020;114000.0;136.14;1;5;365.7;1267.3;4398.0;2018;0;1;1;77.1;68.2;6;3;56.9138927;24.1287281
12.03.2020;43000.0;47.11;1;5;862.2;4623.0;13356.0;1962;30;2;2;46.7;45.8;7;2;56.9856304;24.2417879
12.03.2020;42000.0;64.1;1;5;532.5;2641.0;8185.0;1973;40;5;5;60.7;58.3;8;3;56.9635495;24.1932829
12.03.2020;176000.0;79.32;1;5;526.5;2182.7;11095.0;1900;40;4;4;190.9;190.5;15;6;56.9517941;24.125599
04.02.2020;4800.0;173.86;8;2;139.6;203.9;719.0;1810;35;2;2;18.6;18.6;4;1;56.9139213;24.1333759
20.01.2020;6150.0;134.11;2;2;222.7;337.6;1329.0;1903;60;2;2;41.7;41.7;3;2;56.9509632;24.1459099
06.03.2020;57000.0;80.35;1;10;1194.1;9585.7;31628.0;1986;5;9;9;78.6;71.5;13;3;56.9473604;24.0078371
09.03.2020;86888.0;55.71;3;7;2024.1;9505.2;41792.0;2006;0;5;5;75.2;65.3;7;2;56.9090109;24.0784563
21.02.2020;182000.0;149.48;1;9;443.4;3028.1;11261.0;2019;0;9;9;109.7;104.6;8;4;56.9692991;24.2358015
03.03.2020;185000.0;149.62;1;9;443.4;3028.1;11261.0;2019;0;8;8;109.8;104.7;8;4;56.9692991;24.2358015
06.03.2020;29000.0;44.99;1;5;742.5;3587.0;11091.0;1963;35;4;4;30.0;29.1;5;1;56.9203741;24.1735225
28.02.2020;70000.0;48.11;1;5;1548.0;6243.3;28091.0;1904;35;4;4;134.4;134.4;11;2;56.9440245;24.0794221
28.02.2020;80000.0;56.24;1;5;1548.0;6243.3;28091.0;1904;35;3;3;157.1;157.1;13;3;56.9440245;24.0794221
05.03.2020;128000.0;44.48;2;10;1119.9;9999.5;31884.0;2017;0;2;2;72.1;66.6;6;3;56.9756878;24.1685041
05.03.2020;130000.0;44.35;2;10;1119.9;9999.5;31884.0;2017;0;3;3;71.9;66.4;6;3;56.9756878;24.1685041
26.02.2020;124000.0;46.76;1;9;441.9;3030.0;11220.0;2019;0;4;4;66.3;62.3;6;3;56.9692355;24.2377072
05.03.2020;49000.0;72.67;2;5;1464.5;6143.4;27072.0;1956;40;2;2;59.0;59.0;8;2;56.9358474;24.1611897
07.03.2020;36000.0;171.55;1;2;470.3;875.3;3447.0;1957;45;1;1;44.0;44.0;6;2;56.9129585;24.1928396
05.03.2020;90900.0;37.53;2;8;1044.6;7684.6;25260.0;2018;0;7;7;54.2;49.0;4;2;56.9607683;24.1922828
10.03.2020;16000.0;83.88;2;3;207.1;377.8;1355.0;1925;70;1;1;34.6;34.6;4;1;56.9374818;24.0713964
27.02.2020;57400.0;17.49;2;8;897.5;5313.1;23509.0;1911;22;2;2;69.8;69.8;9;4;56.9558383;24.1296738
02.03.2020;160100.0;64.74;2;8;1044.6;7684.6;25260.0;2018;0;5;5;93.5;83.3;9;4;56.9607683;24.1922828
10.03.2020;108302.8;28.46;1;9;429.0;3910.0;13283.0;2018;0;3;3;49.5;43.3;5;2;56.9521513;24.0037533
12.03.2020;70000.0;72.76;1;9;1960.9;15605.3;52204.0;1984;15;4;4;79.7;72.7;13;3;56.9469654;24.1981081
04.03.2020;6000.0;78.77;1;5;1203.6;5909.4;17913.0;1976;25;1;1;67.0;64.5;7;3;56.9590988;24.0005828
12.03.2020;47000.0;57.5;1;5;821.6;4072.7;12439.0;1972;30;3;3;48.9;47.6;7;2;56.9533173;24.0278606
12.03.2020;1200.0;25.22;5;2;426.5;728.3;2645.0;1921;65;1;1;39.7;39.7;4;2;56.9110143;24.1199041
02.03.2020;70400.0;27.42;2;8;1044.6;7684.6;25260.0;2018;0;7;7;39.6;34.6;3;1;56.9607683;24.1922828
11.03.2020;30000.0;48.6;1;4;359.0;1146.9;5229.0;1920;50;3;3;25.5;25.5;2;1;56.9666494;24.1394424
12.03.2020;18900.0;32.12;3;4;369.9;1410.7;6135.0;1913;60;1;1;30.6;30.6;5;1;56.9734924;24.1407144
12.03.2020;27600.0;47.87;3;4;369.9;1410.7;6135.0;1913;60;1;1;45.6;45.6;6;2;56.9734924;24.1407144
10.03.2020;97000.0;31.52;2;10;1119.9;9999.5;31884.0;2017;0;8;8;51.1;45.7;4;2;56.9756878;24.1685041
12.03.2020;40000.0;56.09;1;10;646.4;5102.6;16862.0;1976;10;2;2;50.0;47.0;7;2;57.0176208;24.1314983
06.03.2020;13000.0;9.24;1;5;1190.7;5853.5;18032.0;1972;30;2;2;26.8;26.8;4;1;56.953445;24.0289277
05.03.2020;77500.0;22.3;8;4;99.0;314.5;1464.0;1880;60;2;2;61.3;61.3;1;1;56.9562234;24.1379324
06.03.2020;97300.0;43.49;1;4;1003.4;3787.8;12674.0;2019;0;4;4;57.0;50.7;4;2;56.958054;24.0196564
27.02.2020;119700.0;50.66;1;4;1003.4;3787.8;12674.0;2019;0;4;4;66.4;61.6;6;3;56.958054;24.0196564
06.03.2020;110600.0;48.45;1;4;1003.4;3787.8;12674.0;2019;0;2;2;63.5;58.7;5;3;56.958054;24.0196564
09.03.2020;123400.0;53.41;1;4;1003.4;3787.8;12674.0;2019;0;2;2;70.0;65.2;6;3;56.958054;24.0196564
10.03.2020;11000.0;54.73;1;2;558.1;1156.1;4874.0;1953;64;1;1;27.1;27.1;5;2;56.9877702;24.1799595
11.03.2020;40000.0;52.99;1;9;594.1;4848.6;16144.0;1982;25;3;3;50.1;49.0;8;2;56.9387834;24.1957935
28.02.2020;30000.0;17.95;2;6;703.8;3668.8;13848.0;1910;60;2;2;50.3;50.3;6;2;56.9536445;24.1447877
10.03.2020;31500.0;15.15;3;6;552.8;2886.5;12468.0;1900;55;5;5;29.2;29.2;3;1;56.9556501;24.1537996
