Darījuma datums;Darījuma summa, EUR;Pārdotā zemes kopplatība, m2;Būvju skaits;Būves virszemes stāvu skaits;Būves apbūves laukums, m2;Būves kopplatība, m2;Būves būvtilpums, m3;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas zemākais stāvs;Telpu grupas augstākais stāvs;Telpu grupas platība, m2;Dzīvokļa kopplatība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Platums;Garums
09.11.2022;152000.0;111.08;3;5;523.0;2688.3;9532.0;2021;0;1;1;73.0;69.3;7;3;56.9605793;24.2398682
08.11.2022;118500.0;90.54;3;5;523.0;2688.3;9532.0;2021;0;2;2;59.5;55.8;6;3;56.9605793;24.2398682
23.11.2022;134500.0;96.78;3;5;523.0;2688.3;9532.0;2021;0;4;4;63.6;59.9;7;3;56.9605793;24.2398682
12.12.2022;184320.0;61.11;2;5;623.6;2336.0;12053.0;1912;33;5;5;76.8;76.8;5;3;56.9488675;24.1261604
19.12.2022;29000.0;24.67;1;5;605.1;2816.4;9884.0;1962;30;4;4;30.2;30.2;2;1;56.9663075;24.0987479
22.12.2022;151050.0;88.61;1;5;749.4;3030.6;10763.0;2022;0;3;3;69.9;64.5;6;3;56.9653151;24.1715826
22.12.2022;50000.0;37.68;1;9;479.6;3682.2;12172.0;1989;0;5;5;44.8;36.2;5;1;56.9004029;24.0937476
23.12.2022;20000.0;48.71;1;5;881.4;4623.9;13884.0;1961;30;4;4;45.4;45.4;6;2;56.9628444;24.0491281
23.12.2022;37000.0;18.15;2;5;212.6;900.7;3598.0;1912;40;4;4;30.1;30.1;3;1;56.9496347;24.143294
13.12.2022;166000.0;27.21;1;7;3368.0;19300.7;63619.0;2022;0;5;5;65.2;59.4;6;3;56.9661878;24.104192
22.11.2022;177000.0;39.44;1;7;3368.0;19300.7;63619.0;2022;0;1;1;94.5;64.4;7;3;56.9661878;24.104192
27.12.2022;15000.0;45.38;1;5;911.5;4395.3;13631.0;1988;15;2;2;42.8;35.8;5;1;56.9456337;24.1770679
01.12.2022;189000.0;27.84;1;7;3368.0;19300.7;63619.0;2022;0;5;5;66.7;63.2;6;3;56.9661878;24.104192
08.12.2022;95421.96;46.78;2;10;546.2;4850.7;16133.0;2021;0;6;6;51.9;45.2;4;2;56.9444587;24.2095429
23.12.2022;57500.0;64.71;1;9;1054.0;8153.4;24142.0;1983;30;9;9;61.5;60.3;9;3;56.9389155;24.1993695
22.12.2022;4000.0;23.59;7;2;471.0;1170.3;4427.0;1915;43;2;2;24.3;24.3;3;1;56.9929136;24.1275673
28.12.2022;20000.0;70.77;1;5;712.7;3440.1;11746.0;1968;43;1;1;57.9;57.9;7;3;56.9349609;24.1562995
21.12.2022;92600.0;41.56;1;7;715.3;4195.5;13556.0;2022;0;5;5;45.8;41.6;4;2;56.9521528;24.2135463
01.11.2022;89769.76;39.93;2;10;903.1;5215.7;16157.0;2021;0;4;4;44.3;44.3;3;2;56.9450323;24.2104766
14.12.2022;238500.0;37.18;1;7;3368.0;19300.7;63619.0;2022;0;2;2;89.1;81.6;7;4;56.9661878;24.104192
11.11.2022;129000.0;96.63;3;5;523.2;2688.8;9533.0;2021;0;5;5;63.5;59.8;7;3;56.9611264;24.2400964
20.12.2022;73000.0;84.26;1;5;641.6;3407.1;10001.0;1962;30;5;5;61.4;58.7;9;3;56.9866149;24.2421282
11.11.2022;107000.0;65.58;3;5;523.0;2688.3;9532.0;2021;0;4;4;43.1;39.4;5;2;56.9605793;24.2398682
09.12.2022;39000.0;73.91;1;3;597.5;1369.4;4988.0;1963;34;2;2;41.5;41.5;5;2;57.0281408;24.0437904
15.12.2022;156800.0;44.6;1;13;3719.6;16147.0;50126.0;2022;0;7;7;62.4;55.6;5;2;56.9586927;24.0145708
21.12.2022;35500.0;42.06;1;5;807.1;3723.2;13849.0;1966;30;5;5;41.6;41.0;6;2;56.9155258;24.1742248
09.11.2022;137000.0;99.37;3;5;523.0;2688.3;9532.0;2021;0;5;5;65.3;61.6;6;3;56.9605793;24.2398682
20.12.2022;31300.0;20.5;1;4;494.6;1744.4;7113.0;1958;40;4;4;24.0;24.0;2;1;56.9720413;24.1748508
03.11.2022;129150.59;63.82;2;10;546.2;4850.7;16133.0;2021;0;4;4;70.8;64.1;6;3;56.9444587;24.2095429
04.11.2022;59227.24;25.69;2;10;903.1;5215.7;16157.0;2021;0;3;3;28.5;28.5;2;1;56.9450323;24.2104766
22.12.2022;28500.0;51.41;1;5;423.6;1962.9;6915.0;1960;25;1;1;29.6;29.6;4;1;57.0019493;24.1242624
22.12.2022;61480.0;39.93;1;5;749.4;3030.6;10763.0;2022;0;1;1;31.5;31.5;3;2;56.9653151;24.1715826
22.12.2022;141090.0;93.96;1;5;665.1;3122.1;11200.0;2022;0;1;1;67.4;67.4;5;3;56.9770674;24.1686779
12.12.2022;176500.0;38.26;1;8;3326.6;15615.6;46797.0;2018;2;2;2;122.4;100.5;9;4;56.9657079;24.1052027
19.12.2022;232600.0;37.39;1;7;3368.0;19300.7;63619.0;2022;0;3;3;89.6;83.8;8;4;56.9661878;24.104192
16.12.2022;45000.0;27.92;1;9;596.1;4812.8;15450.0;1975;30;4;4;63.6;61.0;9;3;56.9300025;24.1748043
16.12.2022;163000.0;196.96;1;3;936.3;2583.6;8280.0;2005;0;1;1;138.7;114.5;10;4;56.9417194;24.0054241
07.12.2022;135000.0;23.58;1;7;3368.0;19300.7;63619.0;2022;0;3;3;56.5;51.6;4;2;56.9661878;24.104192
08.12.2022;293000.0;44.95;1;7;3368.0;19300.7;63619.0;2022;0;2;2;107.7;101.9;9;4;56.9661878;24.104192
25.05.2022;8600.0;53.77;4;2;186.3;333.8;1174.0;1903;60;2;2;28.0;28.0;2;1;57.0005805;24.120133
21.12.2022;34000.0;44.55;1;5;805.0;3309.3;11641.0;1962;25;4;4;43.3;43.3;5;2;56.9960676;24.1276261
29.12.2022;56550.0;66.98;1;9;1605.2;12671.2;40443.0;1970;31;8;8;50.2;48.7;7;2;56.898317;24.2103223
02.12.2022;89000.0;41.47;1;7;715.3;4195.5;13556.0;2022;0;6;6;45.7;41.5;4;2;56.9521528;24.2135463
06.12.2022;19000.0;10.41;3;6;137.1;649.2;2891.0;1914;55;2;2;20.2;20.2;3;1;56.9650822;24.1435802
29.11.2022;136000.0;26.79;1;7;3368.0;19300.7;63619.0;2022;0;2;2;64.2;50.5;4;2;56.9661878;24.104192
07.11.2022;128347.22;64.36;2;10;903.1;5215.7;16157.0;2021;0;10;10;71.4;64.6;5;2;56.9450323;24.2104766
01.12.2022;21500.0;46.32;1;10;865.4;6761.4;22667.0;1975;31;4;4;36.5;36.5;5;1;56.9642181;24.0019846
06.12.2022;73000.0;40.59;1;5;1076.0;5228.8;17427.0;1968;30;5;5;59.7;56.1;8;3;56.9369714;24.04205
14.12.2022;179130.0;99.26;1;5;665.1;3122.1;11200.0;2022;0;2;2;71.2;67.6;6;3;56.9770674;24.1686779
25.11.2022;140000.0;21.49;1;7;3368.0;19300.7;63619.0;2022;0;2;2;51.5;50.0;4;2;56.9661878;24.104192
25.11.2022;129000.0;26.79;1;7;3368.0;19300.7;63619.0;2022;0;1;1;64.2;50.4;4;2;56.9661878;24.104192
29.11.2022;138000.0;22.16;1;7;3368.0;19300.7;63619.0;2022;0;6;6;53.1;48.0;4;2;56.9661878;24.104192
14.12.2022;41000.0;64.81;1;5;768.7;3605.7;12359.0;1963;29;1;1;40.5;40.5;5;2;56.9785091;24.1718626
14.12.2022;105000.0;25.26;2;7;543.0;2736.9;11498.0;1913;31;4;4;60.0;60.0;3;2;56.9607895;24.135576
15.12.2022;204500.0;63.69;1;13;3719.6;16147.0;50126.0;2022;0;6;6;89.1;82.3;9;4;56.9586927;24.0145708
16.12.2022;181000.0;94.38;1;5;665.1;3122.1;11200.0;2022;0;3;3;67.7;64.1;6;3;56.9770674;24.1686779
16.11.2022;88000.0;59.95;3;5;523.0;2688.3;9532.0;2021;0;5;5;39.4;35.7;4;2;56.9605793;24.2398682
24.11.2022;102000.0;88.1;3;5;523.2;2688.8;9533.0;2021;0;3;3;57.9;54.2;6;3;56.9611264;24.2400964
10.11.2022;79500.0;65.74;3;5;523.3;2688.7;9535.0;2021;0;4;4;43.2;39.5;5;2;56.961015;24.2394154
15.12.2022;110150.0;58.13;1;5;665.1;3122.1;11200.0;2022;0;5;5;41.7;38.1;4;2;56.9770674;24.1686779
20.12.2022;121950.0;71.66;1;5;665.1;3122.1;11200.0;2022;0;2;2;51.4;47.8;5;3;56.9770674;24.1686779
19.12.2022;25000.0;38.78;1;12;471.1;4359.4;16364.0;1971;20;1;1;34.5;34.5;5;1;56.9914959;24.2434678
09.11.2022;131500.0;99.67;3;5;523.0;2688.3;9532.0;2021;0;3;3;65.5;61.8;6;3;56.9605793;24.2398682
21.12.2022;32000.0;54.12;1;4;3065.5;11419.2;45598.0;1929;38;2;2;38.3;36.2;6;1;56.95652;24.1555519
22.12.2022;80000.0;55.6;2;5;663.3;2915.7;10179.0;1987;5;2;2;52.3;50.4;7;2;56.9433892;24.0712314
22.12.2022;45000.0;40.2;1;16;583.0;7307.5;25285.0;1989;16;4;4;49.4;42.1;5;1;56.9471698;24.0092365
15.11.2022;116919.18;58.95;2;10;903.1;5215.7;16157.0;2021;0;6;6;65.4;58.7;5;2;56.9450323;24.2104766
27.12.2022;65500.0;59.79;1;9;321.8;2478.5;8202.0;1978;20;3;3;49.3;47.6;7;2;56.9561916;24.1973024
28.12.2022;42000.0;43.42;1;5;823.7;4034.3;12471.0;1973;20;5;5;38.1;38.1;6;2;56.9651086;24.0040591
28.12.2022;32500.0;37.39;1;5;1517.0;7712.8;24066.0;1979;20;4;4;27.0;27.0;5;1;56.9508033;24.1995706
22.11.2022;78000.0;58.89;3;5;523.0;2688.3;9532.0;2021;0;3;3;38.7;35.0;4;2;56.9605793;24.2398682
29.12.2022;32500.0;33.41;1;5;649.5;3171.6;9947.0;1978;15;1;1;26.8;26.8;4;1;56.9527434;24.2053483
29.12.2022;75000.0;37.79;1;13;461.2;4573.4;15694.0;1982;30;11;11;49.3;45.7;7;2;57.0006917;24.168753
29.12.2022;25000.0;26.99;1;9;958.1;7529.5;24600.0;1972;16;6;6;51.0;47.1;7;2;56.931474;24.1752172
29.12.2022;29000.0;42.44;1;5;878.3;4657.0;13391.0;1963;20;3;3;30.5;30.5;5;1;57.0194518;24.135021
29.12.2022;21000.0;58.2;1;3;393.6;1093.9;4650.0;1914;30;1;1;26.8;26.8;2;1;56.9626664;24.3035866
22.10.2022;85000.0;18.14;2;6;685.6;3615.2;15787.0;1909;31;5;5;61.5;61.5;7;3;56.9550385;24.1258454
14.11.2022;119447.14;61.56;2;10;546.2;4850.7;16133.0;2021;0;7;7;68.3;61.6;5;2;56.9444587;24.2095429
27.11.2022;64000.0;17.93;1;6;584.1;2857.0;13590.0;1898;40;6;6;48.9;48.9;6;2;56.955701;24.1340321
20.12.2022;45800.0;52.67;1;5;880.9;4629.4;13503.0;1963;17;2;2;45.6;44.7;7;2;56.9825117;24.2460125
28.11.2022;146000.0;90.39;3;5;523.0;2688.3;9532.0;2021;0;3;3;59.4;55.7;6;3;56.9605793;24.2398682
01.12.2022;206000.0;32.26;1;7;3368.0;19300.7;63619.0;2022;0;4;4;77.3;73.8;6;3;56.9661878;24.104192
15.11.2022;141000.0;87.65;3;5;523.0;2688.3;9532.0;2021;0;5;5;57.6;53.9;6;3;56.9605793;24.2398682
10.11.2022;62000.0;54.32;3;5;523.0;2688.3;9532.0;2021;0;1;1;35.7;35.7;3;2;56.9605793;24.2398682
21.11.2022;120000.0;96.78;3;5;523.2;2688.8;9533.0;2021;0;3;3;63.6;59.9;7;3;56.9611264;24.2400964
10.11.2022;115000.0;90.69;3;5;523.3;2688.7;9535.0;2021;0;2;2;59.6;55.9;6;3;56.961015;24.2394154
15.11.2022;84500.0;58.74;3;5;523.3;2688.7;9535.0;2021;0;3;3;38.6;34.9;4;2;56.961015;24.2394154
16.12.2022;47000.0;119.9;1;5;730.9;3065.1;11319.0;1995;5;5;5;155.5;143.2;16;5;56.967407;24.1939351
10.11.2022;129500.0;96.47;3;5;523.0;2688.3;9532.0;2021;0;3;3;63.4;59.7;7;3;56.9605793;24.2398682
20.12.2022;68950.0;88.55;1;5;1230.2;5032.0;17041.0;1960;27;1;1;53.5;53.5;3;2;56.9742652;24.183879
22.12.2022;40000.0;53.31;1;5;785.3;3569.3;12385.0;1961;30;2;2;43.1;41.6;6;2;56.9690938;24.0998027
22.12.2022;135500.0;84.81;1;5;749.4;3030.6;10763.0;2022;0;2;2;66.9;61.5;6;3;56.9653151;24.1715826
21.12.2022;150650.0;44.53;1;13;3719.6;16147.0;50126.0;2022;0;9;9;62.3;55.5;5;2;56.9586927;24.0145708
19.12.2022;243000.0;63.9;1;13;3719.6;16147.0;50126.0;2022;0;3;3;89.4;82.6;9;4;56.9586927;24.0145708
28.11.2022;138000.0;22.49;1;7;3368.0;19300.7;63619.0;2022;0;6;6;53.9;46.9;4;2;56.9661878;24.104192
02.12.2022;168000.0;46.95;1;7;3368.0;19300.7;63619.0;2022;0;1;1;112.5;59.3;5;3;56.9661878;24.104192
27.12.2022;192000.0;54.54;1;13;3719.6;16147.0;50126.0;2022;0;6;6;76.3;69.5;6;3;56.9586927;24.0145708
28.12.2022;30000.0;48.84;1;5;461.7;2238.7;7453.0;1973;30;1;1;48.7;47.0;7;2;56.9402582;24.1524675
16.11.2022;6000.0;116.15;2;2;176.6;316.0;1252.0;1925;60;2;2;21.6;21.6;2;1;56.9256155;24.0958811
16.11.2022;134000.0;96.93;3;5;523.3;2688.7;9535.0;2021;0;5;5;63.7;60.0;7;3;56.961015;24.2394154
07.12.2022;76600.0;65.43;3;5;523.2;2688.8;9533.0;2021;0;2;2;43.0;39.3;5;2;56.9611264;24.2400964
08.11.2022;118700.0;59.22;2;10;903.1;5215.7;16157.0;2021;0;2;2;65.7;59.0;5;2;56.9450323;24.2104766
12.12.2022;140000.0;26.88;1;7;3368.0;19300.7;63619.0;2022;0;4;4;64.4;50.6;4;2;56.9661878;24.104192
12.12.2022;146000.0;26.88;1;7;3368.0;19300.7;63619.0;2022;0;6;6;64.4;50.6;4;2;56.9661878;24.104192
28.12.2022;190000.0;84.46;2;6;705.9;3637.1;15288.0;1910;29;2;2;116.0;114.2;9;5;56.9576976;24.1266479
28.12.2022;51000.0;75.91;1;7;932.5;5042.3;16287.0;1982;20;1;1;63.6;62.4;9;3;56.9416608;24.1995135
19.12.2022;1000.0;25.44;1;5;940.6;4990.2;14708.0;1966;31;5;5;58.9;58.0;10;3;56.9770273;24.2518447
22.12.2022;40000.0;147.25;1;2;256.3;392.8;1435.0;1962;30;1;1;48.6;48.6;5;2;57.0612412;24.1056869
29.12.2022;79250.0;107.37;1;3;751.5;2085.8;8696.0;1957;40;2;2;49.9;49.9;6;2;56.9799195;24.1760843
30.12.2022;15000.0;59.73;1;7;1176.0;6650.1;22074.0;1987;10;2;2;45.8;39.3;6;1;56.9484793;24.0132163
15.11.2022;28000.0;85.39;2;3;411.6;1062.6;4061.0;1900;13;1;1;45.1;39.6;4;2;56.940797;24.0713283
28.12.2022;265000.0;103.27;1;4;636.5;2358.3;10839.0;1873;50;4;4;160.8;160.8;10;5;56.9578348;24.1074731
21.12.2022;4500.0;62.26;1;7;1197.0;6735.7;22105.0;1986;5;6;6;61.0;55.3;9;2;56.947687;24.0063651
22.12.2022;74000.0;47.5;3;4;603.0;1686.2;6986.0;1900;30;3;3;50.2;50.2;3;2;56.9335888;24.1556729
25.11.2022;122000.0;18.36;1;7;3368.0;19300.7;63619.0;2022;0;6;6;44.0;39.3;4;2;56.9661878;24.104192
28.11.2022;317000.0;45.15;1;7;3368.0;19300.7;63619.0;2022;0;6;6;108.2;102.4;9;4;56.9661878;24.104192
09.12.2022;224000.0;30.67;1;7;3368.0;19300.7;63619.0;2022;0;4;4;73.5;68.5;5;3;56.9661878;24.104192
15.11.2022;91500.0;65.43;3;5;523.2;2688.8;9533.0;2021;0;4;4;43.0;39.3;5;2;56.9611264;24.2400964
15.12.2022;304400.0;45.11;1;7;3368.0;19300.7;63619.0;2022;0;4;4;108.1;102.3;9;4;56.9661878;24.104192
21.11.2022;64000.0;58.89;3;5;523.0;2688.3;9532.0;2021;0;2;2;38.7;35.0;4;2;56.9605793;24.2398682
09.11.2022;81000.0;65.74;3;5;523.3;2688.7;9535.0;2021;0;2;2;43.2;39.5;5;2;56.961015;24.2394154
25.11.2022;119000.0;99.52;3;5;523.3;2688.7;9535.0;2021;0;4;4;65.4;61.7;6;3;56.961015;24.2394154
30.11.2022;183000.0;34.68;1;7;3368.0;19300.7;63619.0;2022;0;3;3;83.1;67.2;6;3;56.9661878;24.104192
28.11.2022;143300.0;90.54;3;5;523.0;2688.3;9532.0;2021;0;5;5;59.5;55.8;6;3;56.9605793;24.2398682
24.11.2022;145000.0;90.39;3;5;523.2;2688.8;9533.0;2021;0;4;4;59.4;55.7;6;3;56.9611264;24.2400964
20.12.2022;162000.0;57.33;1;13;3719.6;16147.0;50126.0;2022;0;1;1;80.2;73.4;7;4;56.9586927;24.0145708
22.12.2022;49000.0;69.1;1;5;1084.7;5348.4;16401.0;1969;50;3;3;44.9;44.0;7;2;56.9000547;24.2055198
22.12.2022;22000.0;47.32;1;5;802.8;3827.2;12599.0;1970;30;4;4;33.3;30.5;5;1;57.0264176;24.0383763
16.11.2022;112867.13;58.68;2;10;546.2;4850.7;16133.0;2021;0;6;6;65.1;58.4;5;2;56.9444587;24.2095429
27.12.2022;33600.0;41.69;1;5;848.5;4091.8;12758.0;1979;29;4;4;27.1;27.1;4;1;56.952098;24.2016334
27.12.2022;26600.0;38.78;1;12;473.2;4358.4;16849.0;1971;20;9;9;33.5;33.5;4;1;56.9922021;24.2428662
23.12.2022;200000.0;81.17;2;4;261.4;942.5;3953.0;1896;35;2;2;89.9;89.9;11;5;56.9585637;24.1085483
22.12.2022;64000.0;72.81;1;4;239.2;866.3;3668.0;1930;28;3;3;46.5;46.5;4;2;56.9702889;24.1014724
28.12.2022;15000.0;217.2;5;2;119.9;144.4;527.0;1965;60;2;2;41.6;41.6;4;2;56.9250024;24.0968798
28.12.2022;62000.0;147.45;2;3;345.2;806.9;3318.0;1932;40;2;2;69.9;69.9;6;2;56.9717234;24.1669906
27.12.2022;35000.0;112.44;3;5;458.0;1920.2;7108.0;1984;20;1;1;66.9;65.1;8;3;57.0436035;24.032241
06.12.2022;209000.0;32.22;1;7;3368.0;19300.7;63619.0;2022;0;5;5;77.2;73.6;6;3;56.9661878;24.104192
09.11.2022;117000.0;99.67;3;5;523.2;2688.8;9533.0;2021;0;5;5;65.5;61.8;6;3;56.9611264;24.2400964
05.12.2022;199000.0;31.59;1;7;3368.0;19300.7;63619.0;2022;0;3;3;75.7;73.6;6;3;56.9661878;24.104192
05.12.2022;133000.0;23.45;1;7;3368.0;19300.7;63619.0;2022;0;2;2;56.2;51.2;4;2;56.9661878;24.104192
27.12.2022;86000.0;52.84;1;5;665.1;3122.1;11200.0;2022;0;1;1;37.9;37.9;3;2;56.9770674;24.1686779
09.12.2022;116000.0;18.45;1;7;3368.0;19300.7;63619.0;2022;0;4;4;44.2;39.5;4;2;56.9661878;24.104192
15.11.2022;89431.29;43.81;2;10;903.1;5215.7;16157.0;2021;0;9;9;48.6;44.4;4;2;56.9450323;24.2104766
15.11.2022;82657.05;43.9;2;10;546.2;4850.7;16133.0;2021;0;8;8;48.7;42.0;4;2;56.9444587;24.2095429
29.12.2022;109000.0;24.39;2;5;930.8;4132.4;19371.0;1900;32;4;4;60.6;60.6;5;2;56.9616299;24.1076224
21.12.2022;128000.0;41.53;1;5;682.7;2990.4;14367.0;1910;48;3;3;109.6;109.6;9;4;56.9512566;24.1339583
28.12.2022;44990.0;22.39;1;10;612.6;4859.0;16077.0;1974;16;9;9;36.3;36.3;3;1;56.9609079;24.0020459
29.12.2022;31000.0;297.18;3;1;330.4;258.8;1151.0;1873;55;1;1;37.4;37.4;5;2;56.9258259;24.0838413
30.12.2022;19675.0;27.68;1;5;862.2;4628.6;13356.0;1962;25;3;3;30.5;30.5;4;1;56.9855813;24.2397342
07.12.2022;38000.0;172.45;2;2;273.1;403.2;1748.0;1951;30;1;1;41.5;41.5;6;2;56.9432438;24.0195193
30.12.2022;31000.0;52.18;1;4;600.1;2322.6;8179.0;1961;40;1;1;41.3;41.3;5;2;56.9124263;24.1915647
09.12.2022;26000.0;64.77;1;5;1012.2;4973.1;15183.0;1969;17;4;4;49.8;47.2;5;2;56.9718493;24.0689406
28.12.2022;91200.0;41.47;1;7;715.3;4195.5;13556.0;2022;0;2;2;45.7;41.5;4;2;56.9521528;24.2135463
27.12.2022;18000.0;14.24;3;3;181.1;446.7;1896.0;1900;60;1;1;22.0;22.0;2;1;56.9701831;24.1052118
21.12.2022;95000.0;0.0;4;6;844.3;4063.2;19883.0;1900;60;5;5;49.6;49.6;6;2;56.9540144;24.1220612
21.12.2022;150000.0;45.55;1;5;1525.7;6964.1;24406.0;2012;2;3;3;78.6;68.5;6;3;56.959276;24.054463
22.12.2022;30000.0;16.69;2;6;333.9;1691.1;7057.0;1936;28;1;1;21.5;21.5;5;1;56.9519244;24.1541493
02.12.2022;110000.0;92.58;2;3;411.6;1062.6;4061.0;1900;13;1;1;48.9;48.9;4;2;56.940797;24.0713283
13.12.2022;20500.0;47.4;1;5;777.3;3604.5;12585.0;1965;35;3;3;40.7;40.7;5;2;56.9129935;24.1832265
05.12.2022;165000.0;27.0;1;7;3368.0;19300.7;63619.0;2022;0;5;5;64.7;58.9;6;3;56.9661878;24.104192
08.12.2022;285133.0;45.53;1;7;3368.0;19300.7;63619.0;2022;0;2;2;109.1;101.4;9;4;56.9661878;24.104192
21.11.2022;128800.0;99.52;3;5;523.0;2688.3;9532.0;2021;0;2;2;65.4;61.7;6;3;56.9605793;24.2398682
22.11.2022;67000.0;58.58;3;5;523.3;2688.7;9535.0;2021;0;2;2;38.5;34.8;4;2;56.961015;24.2394154
11.11.2022;70000.0;59.95;3;5;523.2;2688.8;9533.0;2021;0;5;5;39.4;35.7;4;2;56.9611264;24.2400964
15.11.2022;77000.0;59.95;3;5;523.3;2688.7;9535.0;2021;0;4;4;39.4;35.7;4;2;56.961015;24.2394154
14.11.2022;78000.0;65.74;3;5;523.3;2688.7;9535.0;2021;0;3;3;43.2;39.5;5;2;56.961015;24.2394154
09.11.2022;157000.0;90.69;3;5;523.2;2688.8;9533.0;2021;0;5;5;59.6;55.9;6;3;56.9611264;24.2400964
22.12.2022;97000.0;63.74;1;4;752.5;2356.4;8536.0;2019;0;2;2;44.5;44.5;3;2;56.9127436;24.1178535
23.12.2022;150000.0;64.2;1;5;1046.8;4337.8;13821.0;2020;0;4;4;63.4;59.4;6;2;56.9167;24.1686512
11.11.2022;114700.0;87.65;3;5;523.0;2688.3;9532.0;2021;0;4;4;57.6;53.9;6;3;56.9605793;24.2398682
23.12.2022;41500.0;50.6;1;5;862.2;4605.9;13356.0;1962;32;3;3;44.9;44.2;7;2;56.9856134;24.2404042
02.12.2022;141000.0;23.62;1;7;3368.0;19300.7;63619.0;2022;0;5;5;56.6;50.8;4;2;56.9661878;24.104192
27.12.2022;3700.0;28.09;1;5;654.2;2571.0;9128.0;1968;18;5;5;19.3;19.3;1;1;56.9921122;24.2287777
27.12.2022;111300.0;87.34;1;5;749.4;3030.6;10763.0;2022;0;1;1;68.9;42.2;4;2;56.9653151;24.1715826
27.12.2022;132000.0;72.63;1;5;665.1;3122.1;11200.0;2022;0;4;4;52.1;48.5;5;3;56.9770674;24.1686779
27.12.2022;135000.0;23.75;1;7;3368.0;19300.7;63619.0;2022;0;3;3;56.9;51.0;4;2;56.9661878;24.104192
06.12.2022;175000.0;28.46;1;7;3368.0;19300.7;63619.0;2022;0;2;2;68.2;64.2;6;3;56.9661878;24.104192
29.11.2022;143000.0;23.66;1;7;3368.0;19300.7;63619.0;2022;0;2;2;56.7;50.7;4;2;56.9661878;24.104192
24.11.2022;92000.0;70.91;3;5;523.2;2688.8;9533.0;2021;0;3;3;46.6;42.9;5;2;56.9611264;24.2400964
29.12.2022;75000.0;60.19;1;9;777.4;6284.1;20991.0;1982;30;7;7;78.7;71.7;9;3;56.9534554;24.1729158
29.12.2022;34100.0;126.82;4;2;245.5;351.7;1448.0;1900;46;2;2;20.1;20.1;3;2;56.9270043;24.1708874
20.12.2022;236640.0;20.57;1;7;1410.6;9373.4;35775.0;2020;1;5;5;88.0;80.8;3;1;56.9596231;24.10672
04.01.2023;76000.0;30.47;1;15;621.8;6450.4;22245.0;2005;0;9;9;54.4;47.0;4;1;56.9466053;24.0128213
04.01.2023;45000.0;66.91;1;9;1605.2;12671.2;40443.0;1970;31;5;5;50.1;48.6;7;2;56.898317;24.2103223
21.12.2022;75000.0;18.37;2;5;680.2;3042.4;9991.0;1979;10;2;2;54.4;51.3;7;2;56.938027;24.0793863
21.12.2022;131000.0;30.56;2;6;550.8;2756.6;11434.0;1940;33;4;4;82.9;82.9;7;3;56.9504349;24.1283296
29.06.2022;60000.0;36.7;2;6;379.4;1686.4;6749.0;1939;29;3;3;37.6;37.6;3;2;56.9580599;24.1391407
08.12.2022;30000.0;5.51;1;7;620.3;3461.1;14306.0;1914;20;6;6;41.2;41.2;3;2;56.9554064;24.1250744
08.12.2022;25000.0;5.05;1;7;620.3;3461.1;14306.0;1914;20;6;6;37.6;37.6;3;2;56.9554064;24.1250744
