Darījuma datums;Darījuma summa, EUR;Pārdotā zemes kopplatība, m2;Būvju skaits;Būves virszemes stāvu skaits;Būves apbūves laukums, m2;Būves kopplatība, m2;Būves būvtilpums, m3;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas zemākais stāvs;Telpu grupas augstākais stāvs;Telpu grupas platība, m2;Dzīvokļa kopplatība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Platums;Garums
04.04.2022;88000.0;83.23;1;3;876.5;2497.9;10670.0;1956;40;1;1;57.5;57.5;4;2;56.9358371;24.0404596
08.04.2022;52000.0;66.11;1;5;768.7;3606.8;12359.0;1963;29;3;3;41.3;41.3;5;2;56.9785091;24.1718626
07.04.2022;40900.0;39.36;1;6;878.3;4589.4;16387.0;1983;31;3;3;34.1;34.1;5;1;56.9947328;24.1304951
09.03.2022;237500.0;42.21;2;6;670.1;2830.5;15697.0;1900;32;5;6;128.5;128.5;11;1;56.9568607;24.1205689
11.04.2022;42000.0;86.39;2;3;130.1;215.2;811.0;1911;56;1;1;34.0;34.0;4;2;56.9450228;24.0708987
12.06.2017;10500.0;31.54;1;2;654.8;1190.0;4737.0;1900;50;1;1;29.5;29.5;2;1;57.0199377;24.1268778
21.03.2022;165000.0;33.85;3;24;1525.3;17263.9;64621.0;2006;0;21;21;87.3;87.3;6;2;56.9594336;24.0142317
01.04.2022;94000.0;106.0;3;3;234.3;538.9;2051.0;1932;50;3;3;70.1;70.1;5;2;56.9260659;24.0905575
29.03.2022;5000.0;174.8;5;2;140.5;198.0;857.0;1918;45;1;1;36.9;36.9;4;2;56.9408112;24.0263563
30.03.2022;51000.0;16.27;1;5;708.7;3385.8;11626.0;1968;20;5;5;36.6;35.7;7;2;56.9701419;24.1002049
15.03.2022;33000.0;55.07;1;5;769.0;3582.4;12633.0;1960;35;2;2;41.2;41.2;5;2;57.0008337;24.123852
29.03.2022;90000.0;17.15;1;6;1616.2;8473.2;35439.0;1915;55;2;2;49.6;49.6;6;2;56.9541942;24.1306269
01.04.2022;53000.0;182.39;7;2;154.2;245.1;1065.0;1910;60;2;2;55.7;55.7;9;4;56.9442903;24.0560318
31.03.2022;119300.0;69.46;1;5;1046.8;4337.8;13821.0;2020;0;1;1;68.6;57.7;5;2;56.9167;24.1686512
01.04.2022;8500.0;42.97;1;3;250.5;679.3;2773.0;1963;20;1;1;41.9;41.9;5;2;56.9169008;24.0942212
08.04.2022;92000.0;94.49;1;3;938.3;2106.1;7671.0;2020;0;2;2;44.2;41.3;4;2;57.0233969;24.1443044
01.12.2020;50000.0;57.83;4;3;249.6;612.2;2346.0;1935;29;3;3;47.9;47.9;6;2;56.9774108;24.181081
08.04.2022;54400.0;71.0;1;5;1230.2;5046.3;17041.0;1960;27;5;5;42.9;42.9;3;1;56.9742652;24.183879
08.04.2022;17000.0;41.62;1;10;868.5;6850.6;22414.0;1974;20;8;8;37.0;37.0;5;1;56.9636857;24.0011242
12.04.2022;72500.0;70.7;1;9;321.8;2478.5;8202.0;1978;20;2;2;58.2;56.2;9;3;56.9561916;24.1973024
12.04.2022;45000.0;153.3;4;2;251.7;430.1;1616.0;1938;50;2;2;45.6;45.6;4;2;56.9251396;24.0737176
12.04.2022;120000.0;31.74;1;5;809.5;3431.0;14660.0;1957;35;5;5;61.1;61.1;10;3;56.9647475;24.1272148
12.04.2022;53000.0;61.84;1;5;649.8;3155.5;9928.0;1978;20;3;3;54.3;53.1;8;3;56.9543701;24.2029007
23.03.2022;31300.0;120.35;1;2;249.9;384.4;1437.0;1959;45;2;2;43.2;43.2;5;2;56.9902775;24.239601
12.04.2022;72000.0;68.48;1;5;864.8;4588.9;13378.0;1962;30;5;5;56.7;56.7;7;3;56.9862821;24.2388099
13.04.2022;159000.0;36.79;3;5;294.8;1329.4;5702.0;1913;60;2;2;83.6;83.6;9;4;56.9506659;24.1403318
12.04.2022;55000.0;71.31;1;5;873.1;4533.6;14218.0;1960;35;2;2;45.5;45.5;6;2;56.9464791;24.0671918
07.04.2022;165000.0;53.7;3;5;312.3;1409.3;5688.0;1937;44;3;3;96.8;96.8;7;3;56.9603936;24.1033648
04.04.2022;58000.0;34.63;1;5;366.6;1357.4;5822.0;1920;27;4;4;33.5;33.5;2;1;56.9376818;24.1460054
31.03.2022;128500.0;64.2;1;5;1046.8;4337.8;13821.0;2020;0;4;4;63.4;59.4;6;2;56.9167;24.1686512
06.04.2022;78200.0;12.96;2;7;619.2;3322.9;14655.0;1913;31;4;4;34.0;34.0;2;1;56.951545;24.1284587
07.04.2022;31000.0;32.22;1;5;791.8;3067.4;11470.0;1963;31;5;5;30.2;28.7;5;1;56.9870522;24.2175933
06.04.2022;149000.0;25.15;1;7;1283.2;7711.3;30630.0;2012;9;1;1;93.9;93.9;5;3;56.9612105;24.148859
07.02.2022;54350.0;63.06;1;3;938.3;2106.1;7671.0;2020;0;3;3;29.5;27.6;3;1;57.0233969;24.1443044
11.04.2022;6000.0;242.54;3;2;155.9;233.4;751.0;1905;60;1;1;35.5;35.5;2;1;56.9408174;24.1423481
04.04.2022;53000.0;16.92;6;6;451.2;1945.1;7403.0;1959;30;3;3;24.8;24.8;5;1;56.9597213;24.1197947
08.04.2022;34800.0;36.21;1;4;408.8;1655.4;5539.0;1961;20;2;2;30.4;30.4;4;1;56.9156054;24.0989821
05.04.2022;41000.0;47.29;1;5;862.2;4625.1;13356.0;1962;30;4;4;48.2;45.9;7;2;56.9856304;24.2417879
12.04.2022;31000.0;34.43;1;14;473.3;4803.9;17381.0;1974;31;8;8;46.9;43.3;8;2;56.986114;24.2269114
08.04.2022;51500.0;57.86;1;5;1187.5;5891.9;18087.0;1971;30;2;2;49.2;46.8;7;2;56.9618796;24.029478
12.04.2022;83200.0;97.49;1;5;1230.2;5046.3;17041.0;1960;27;3;3;58.9;58.9;4;2;56.9742652;24.183879
12.04.2022;33000.0;17.4;1;7;461.9;2564.3;11434.0;1958;30;6;6;29.4;29.4;4;1;56.9556431;24.126092
12.04.2022;103000.0;35.14;2;6;2967.0;10609.3;34408.0;2008;0;4;4;52.5;52.5;5;2;57.021941;24.1374285
13.04.2022;85000.0;24.62;1;5;809.5;3431.0;14660.0;1957;35;4;4;47.4;46.2;8;2;56.9647475;24.1272148
31.03.2022;43500.0;32.49;1;13;573.2;5195.8;18008.0;1968;31;7;7;32.1;27.2;5;1;56.9137503;24.1691329
03.04.2022;41000.0;30.86;3;4;487.9;1331.4;5347.0;1900;50;3;3;41.5;41.5;6;2;56.9692687;24.1043709
08.04.2022;65370.0;77.29;1;5;1230.2;5046.3;17041.0;1960;27;2;2;46.7;46.7;4;2;56.9742652;24.183879
13.04.2022;55000.0;60.63;1;5;2236.8;8347.3;37596.0;1955;53;4;4;56.6;56.6;7;2;56.9880891;24.1369778
08.04.2022;30000.0;96.77;1;5;837.2;4127.6;12765.0;1976;17;5;5;50.3;47.9;7;2;56.9563207;24.2045001
13.04.2022;79000.0;174.95;1;3;757.0;2187.3;8427.0;1957;30;1;1;75.0;75.0;10;3;56.9016592;24.2012225
05.04.2022;9800.0;28.09;1;5;654.2;2571.0;9128.0;1968;18;1;1;17.8;17.8;1;1;56.9921122;24.2287777
18.01.2022;75000.0;11.63;1;5;890.0;3565.5;18851.0;1880;32;3;3;154.7;154.7;12;4;56.9492427;24.1201518
15.02.2022;1100.0;51.25;5;2;217.9;337.0;1096.0;1906;70;2;2;28.9;28.9;2;1;56.9238369;24.0950116
31.03.2022;127600.0;73.71;1;5;1046.8;4337.8;13821.0;2020;0;2;2;72.8;68.8;6;2;56.9167;24.1686512
12.04.2022;75000.0;13.57;1;7;646.8;3382.5;15100.0;1910;51;4;4;41.9;41.9;3;2;56.9591439;24.1277088
13.04.2022;156312.0;91.52;4;4;285.7;1044.9;3899.0;2021;0;3;3;76.7;67.0;5;3;56.9803135;24.1827541
01.03.2022;370582.0;72.55;1;8;3326.6;15614.8;46797.0;2018;0;6;6;232.1;208.2;19;7;56.9657079;24.1052027
30.03.2022;153000.0;33.55;1;7;509.6;3099.2;12356.0;2020;0;5;5;70.9;61.6;4;2;56.9495188;24.1417974
13.04.2022;78000.0;61.51;1;7;1538.7;9214.8;30868.0;1986;15;1;1;60.9;53.5;8;2;56.9558135;24.0681509
14.04.2022;52000.0;40.61;1;9;961.3;7500.1;24675.0;1971;30;4;4;51.2;47.9;7;2;56.9306574;24.1774565
18.02.2022;13900.0;31.21;1;3;717.2;2094.2;8486.0;1951;49;1;1;13.6;13.6;1;1;57.0298254;24.1124874
08.04.2022;35000.0;29.38;1;5;755.3;3594.2;13218.0;1960;30;3;3;29.6;29.6;4;1;56.9446815;24.0608565
19.04.2022;30000.0;47.01;1;9;453.6;3671.0;11820.0;1990;0;7;7;44.0;35.8;5;1;56.8999169;24.0963081
20.04.2022;46000.0;93.04;1;3;253.5;665.6;2568.0;1960;57;1;1;41.6;41.6;5;2;56.9883079;24.1676725
20.04.2022;30000.0;93.49;7;2;292.0;462.4;2096.0;1902;40;2;2;48.3;48.3;6;2;56.942379;24.0783365
13.04.2022;58500.0;10.44;1;5;225.3;968.1;3852.0;1930;16;4;4;33.5;33.5;3;2;56.9457164;24.1111339
04.04.2022;20000.0;86.27;1;5;656.0;3232.8;9906.0;1978;20;3;3;67.5;64.9;8;3;56.9533568;24.2033889
14.04.2022;189000.0;31.26;2;24;675.0;14529.2;49544.0;2008;10;19;19;95.3;84.4;10;3;56.9722926;24.1238851
07.04.2022;175000.0;51.24;1;5;1245.9;5529.8;25777.0;1901;45;4;4;162.1;162.1;11;6;56.9601137;24.1002693
05.04.2022;60000.0;104.62;2;3;224.2;562.8;2437.0;1937;45;3;3;36.6;36.6;6;2;56.9501305;24.1492067
22.03.2022;37900.0;57.77;1;5;633.0;3178.4;9608.0;1969;33;3;3;48.8;47.6;7;2;56.9709322;24.0616979
08.04.2022;105000.0;40.01;1;6;1344.6;8225.0;31984.0;1892;49;2;2;77.3;77.3;6;2;56.9616788;24.1325718
01.04.2022;86000.0;75.22;1;3;284.8;753.2;2358.0;1890;27;2;2;39.2;39.2;2;1;56.9604565;24.0809505
30.03.2022;290000.0;94.68;1;6;1229.6;6187.5;26393.0;1913;31;4;4;213.6;213.6;15;8;56.9596013;24.1058336
13.04.2022;54900.0;64.48;1;5;711.2;3393.2;11361.0;1960;30;5;5;47.8;47.0;7;2;56.9913423;24.240317
12.04.2022;20000.0;174.9;2;2;198.1;327.9;1128.0;1900;40;2;2;54.8;54.8;6;2;56.9225324;24.0763857
14.04.2022;59000.0;63.31;1;5;707.3;3718.1;10935.0;1965;30;2;2;48.7;45.7;7;2;56.9811896;24.2511562
12.04.2022;186000.0;21.59;1;19;3246.8;18102.3;71087.0;2015;1;5;5;79.8;62.8;3;1;56.9485028;24.0772787
14.04.2022;26500.0;68.57;1;5;910.3;4037.3;13970.0;1992;26;1;1;34.1;34.1;6;1;57.0286089;24.0474084
19.04.2022;18500.0;49.19;1;5;645.1;3431.4;9894.0;1963;40;4;4;48.7;45.8;7;2;56.9817922;24.2452861
19.04.2022;29000.0;45.99;1;5;790.2;4425.2;13394.0;1984;10;5;5;41.9;35.0;6;1;56.9453619;24.1747569
11.04.2022;14900.0;86.69;7;2;174.7;309.2;1175.0;1920;60;1;1;16.5;16.5;2;1;56.9243544;24.0806712
19.04.2022;68200.0;70.56;1;8;394.6;2514.0;8422.0;1988;10;5;5;60.6;54.7;9;2;56.9486819;24.0177534
19.04.2022;15000.0;25.18;3;3;339.3;764.6;2988.0;1914;65;3;3;24.8;24.8;1;1;56.9397337;24.0752983
20.01.2022;75000.0;11.75;1;5;890.0;3565.5;18851.0;1880;32;4;4;154.0;154.0;12;5;56.9492427;24.1201518
14.04.2022;57000.0;56.09;1;10;645.5;4941.1;16691.0;1975;20;4;4;57.6;56.0;9;3;56.9555563;24.0687348
19.04.2022;185300.0;58.03;1;9;746.3;6685.1;22550.0;2021;0;5;5;101.6;89.3;8;4;56.9646795;24.1865077
06.04.2022;83900.0;26.74;1;6;3472.4;12470.9;43571.0;2008;0;5;5;42.6;42.6;4;2;57.0224128;24.1369495
19.04.2022;41000.0;63.04;1;5;943.6;4946.4;14598.0;1965;35;3;3;58.7;57.8;9;3;56.9793866;24.2469933
12.04.2022;78000.0;12.47;1;5;225.3;968.1;3852.0;1930;16;3;3;40.0;40.0;3;2;56.9457164;24.1111339
12.04.2022;75000.0;10.72;1;5;225.3;968.1;3852.0;1930;16;5;5;34.4;34.4;3;2;56.9457164;24.1111339
13.04.2022;78000.0;18.53;1;7;2542.0;11735.3;42746.0;1986;15;1;1;65.2;61.3;8;3;56.9668333;24.1705945
08.04.2022;15246.0;67.26;1;12;443.4;4410.0;13941.0;1974;25;1;1;45.2;45.2;6;2;56.9023042;24.2059575
11.04.2022;132000.0;73.12;1;4;1001.4;3787.4;12542.0;2019;0;1;1;70.0;65.2;6;3;56.9578402;24.0201722
20.04.2022;84128.0;26.25;1;9;429.2;3921.6;13100.0;2018;0;1;1;38.9;38.9;3;2;56.9515242;24.0037431
21.04.2022;20000.0;80.25;1;2;231.42;552.6;1874.0;1878;31;1;1;34.5;34.5;5;2;56.9761105;24.1453446
21.04.2022;32000.0;184.47;2;2;249.1;374.1;1450.0;1961;35;1;1;42.0;42.0;5;2;57.0277439;24.0396884
01.12.2020;50000.0;57.35;4;3;249.6;612.2;2346.0;1935;29;3;3;47.5;47.5;6;2;56.9774108;24.181081
13.04.2022;11250.0;56.17;1;5;654.2;2571.0;9128.0;1968;18;2;2;35.6;35.6;2;2;56.9921122;24.2287777
19.04.2022;105000.0;51.71;1;13;1450.0;8459.5;27315.0;2006;11;10;10;56.4;52.9;5;2;56.9949363;24.164263
24.03.2022;31681.0;33.44;1;10;3345.0;12336.3;41607.0;1997;4;2;2;54.0;54.0;5;2;56.9727734;24.1485865
07.04.2022;150000.0;28.95;2;7;1090.6;6142.4;26117.0;1900;56;4;4;65.4;65.4;6;2;56.9520512;24.1272578
14.04.2022;70000.0;38.13;1;5;723.7;3456.0;11905.0;1969;30;4;4;74.3;70.8;9;4;56.9345542;24.1555035
07.04.2022;23000.0;472.94;6;2;162.5;238.3;980.0;1912;60;2;2;61.0;61.0;5;2;57.0206757;23.9960891
07.04.2022;86500.0;32.41;1;5;1525.7;6964.1;24406.0;2012;2;1;1;56.3;47.8;6;2;56.959276;24.054463
30.03.2022;137680.0;43.19;2;6;586.4;3077.8;13348.0;1911;31;3;3;75.1;73.2;7;2;56.9613928;24.1313889
13.04.2022;27000.0;55.62;1;9;393.9;3081.0;10399.0;1985;10;6;6;57.9;55.0;9;2;56.9466224;24.00157
30.03.2022;135500.0;16.63;1;7;542.3;3316.2;11446.0;2006;14;7;7;69.5;69.5;4;3;56.9733838;24.1410588
14.04.2022;35000.0;39.9;1;9;1311.8;9893.2;32830.0;1971;31;8;8;32.8;32.8;4;1;56.9005298;24.2047503
19.04.2022;10000.0;170.75;1;2;222.6;504.5;1971.0;1958;30;1;1;48.7;48.7;5;2;56.934431;24.1656586
11.04.2022;52000.0;63.39;1;3;304.3;913.4;3388.0;1959;40;3;3;38.0;38.0;5;1;56.9643802;24.1439479
19.04.2022;10000.0;52.22;1;5;645.5;3475.7;10123.0;1965;30;1;1;44.6;44.6;7;2;56.9783433;24.25195
14.04.2022;37000.0;51.84;1;5;862.3;4586.4;13437.0;1962;34;3;3;46.0;46.0;6;2;56.9877689;24.23804
19.04.2022;26500.0;60.08;2;4;421.4;1338.6;4762.0;1963;20;1;1;29.4;29.4;4;1;57.0371361;24.052991
20.04.2022;17500.0;24.78;1;5;774.2;3725.4;12301.0;1974;20;3;3;33.3;33.3;4;1;56.9582646;24.0336809
20.04.2022;38500.0;25.01;1;4;839.4;2707.4;9485.0;1966;20;3;3;24.6;24.6;2;1;56.936961;24.077811
21.04.2022;10000.0;77.11;4;2;377.2;738.2;3351.0;1900;60;2;2;25.9;25.9;2;1;56.9819887;24.1691744
14.04.2022;232300.0;48.79;1;7;509.6;3099.2;12356.0;2020;0;4;4;103.1;103.1;7;3;56.9495188;24.1417974
20.04.2022;195900.0;106.25;1;4;531.5;1372.2;5469.0;2021;0;3;3;81.8;74.7;7;3;56.9441263;24.0735613
22.04.2022;47000.0;63.07;1;5;1093.9;5410.9;16393.0;1970;30;2;2;45.7;44.8;7;2;56.9025736;24.1983484
21.04.2022;146000.0;102.53;1;4;303.4;1099.5;4676.0;1928;51;2;2;95.9;95.9;7;3;56.9544956;24.1339712
21.03.2022;144200.0;20.81;1;5;264.2;1160.2;4744.0;1939;38;4;4;67.0;67.0;7;3;56.9647546;24.1251991
06.04.2022;51000.0;28.36;1;6;971.2;4629.0;20766.0;1901;50;6;6;82.4;82.4;9;3;56.9389495;24.1332429
05.04.2022;25000.0;16.24;4;5;168.0;707.5;2924.0;1910;70;2;2;23.7;23.7;3;1;56.9519283;24.1454147
19.04.2022;22000.0;25.29;3;4;296.5;1066.1;4756.0;1898;60;3;3;28.9;28.9;2;1;56.9558446;24.1532916
13.04.2022;59000.0;73.28;1;5;453.8;2282.4;7056.0;1978;30;4;4;50.4;48.0;7;2;56.9719877;24.2307759
14.04.2022;34000.0;11.5;1;9;775.6;5894.6;19143.0;1988;20;3;3;36.4;33.0;7;1;57.0392648;24.1021226
19.04.2022;12500.0;24.72;8;5;467.1;1947.1;8539.0;1911;48;4;4;19.9;19.9;2;1;56.9481065;24.1383293
19.04.2022;108000.0;90.08;1;9;790.1;6354.9;20636.0;1986;17;7;7;94.3;84.2;12;4;56.9478715;24.0039483
21.04.2022;19000.0;79.48;1;4;588.8;1828.1;6701.0;1966;15;2;2;42.3;42.3;6;2;57.0282759;24.0443088
21.04.2022;13800.0;66.14;1;5;802.8;3827.2;12599.0;1970;30;1;1;46.7;46.7;6;2;57.0264176;24.0383763
21.04.2022;42250.0;47.5;1;5;1230.2;5046.3;17041.0;1960;27;1;1;28.7;28.7;2;1;56.9742652;24.183879
21.04.2022;40000.0;85.55;1;3;250.7;732.1;2977.0;1957;20;1;1;42.0;42.0;6;2;56.916913;24.0956644
21.04.2022;111500.0;91.36;2;4;866.4;1986.8;6516.0;2018;0;3;3;59.0;50.4;4;2;56.941709;24.0213824
21.04.2022;63000.0;60.97;1;5;825.8;4119.6;12681.0;1975;35;2;2;55.6;53.3;9;3;56.9585472;24.1963307
12.04.2022;5000.0;55.36;1;4;425.9;1271.6;4754.0;1964;25;3;3;40.2;40.2;5;2;57.0283741;24.0388621
22.04.2022;185000.0;22.37;1;6;1018.7;5119.0;23422.0;1914;51;6;6;81.9;78.8;4;2;56.9579091;24.1243461
20.04.2022;25000.0;55.18;1;5;1421.0;6519.0;24118.0;1981;28;4;4;38.0;35.2;8;1;56.986953;24.135909
25.04.2022;10000.0;62.45;1;5;823.2;4008.1;12798.0;1978;20;4;4;48.4;47.1;8;2;57.0311209;24.0558055
12.04.2022;65200.0;37.29;1;4;294.5;847.1;3540.0;1930;22;1;1;35.8;35.8;2;1;56.9689669;24.1446691
05.04.2022;183000.0;57.34;1;6;650.9;3189.6;13826.0;1910;65;4;4;98.6;98.6;9;4;56.9696837;24.1354374
16.03.2022;55000.0;82.42;1;5;1022.7;5062.0;15698.0;1979;19;5;5;50.1;47.7;5;2;56.9514154;24.2067968
17.02.2022;62640.0;14.68;2;6;450.6;2029.4;8758.0;1900;60;2;2;52.2;52.2;5;2;56.9408515;24.1243413
02.03.2022;12500.0;53.51;1;2;761.9;1231.7;4896.0;1959;40;2;2;13.8;13.8;1;1;56.9284387;24.073042
25.04.2022;80000.0;15.63;5;6;586.5;3036.6;13653.0;1900;31;5;5;51.5;51.5;3;2;56.9543707;24.1240162
25.04.2022;52000.0;111.05;1;2;289.7;663.7;2722.0;1897;33;2;2;50.2;50.2;3;2;56.950512;24.1298045
07.04.2022;43000.0;31.89;1;9;559.3;4298.1;14141.0;1986;30;7;7;35.2;31.8;6;1;56.9011147;24.1435104
19.04.2022;54000.0;49.02;1;4;273.6;963.5;4496.0;1893;58;3;3;59.9;59.9;6;3;56.9408602;24.1219492
22.04.2022;48000.0;47.44;1;5;942.8;4313.1;13093.0;1966;30;3;3;42.7;42.7;6;2;56.9768946;24.2533316
22.04.2022;64400.0;71.77;1;4;217.6;650.6;2745.0;1910;24;2;2;56.1;56.1;7;3;56.9725309;24.1675592
21.04.2022;18000.0;34.63;11;2;175.4;291.3;1140.0;1905;65;1;1;30.1;30.1;3;2;56.9621429;24.1391279
22.04.2022;46000.0;163.32;1;2;251.0;557.8;2094.0;1959;25;1;1;47.0;47.0;6;2;56.9109823;24.1146325
20.04.2022;152000.0;28.69;1;6;648.8;2913.0;13185.0;1910;50;5;5;102.2;98.8;14;5;56.960727;24.1021059
20.04.2022;200000.0;86.53;3;7;2002.6;9778.0;35645.0;2006;17;2;2;116.8;95.4;12;3;56.9087545;24.0782432
22.04.2022;260000.0;59.65;1;5;1068.7;4531.5;19830.0;1898;46;3;3;183.0;177.9;13;5;56.9576487;24.1200657
12.04.2022;134874.0;64.0;1;5;281.6;1320.7;5351.0;1938;24;4;4;74.9;74.9;9;4;56.9633033;24.1231393
20.04.2022;20000.0;66.65;1;5;1059.5;5369.9;16510.0;1966;30;4;4;44.7;43.9;7;2;56.9188292;24.1846848
20.04.2022;40000.0;96.88;2;2;172.5;404.1;1528.0;1931;60;2;2;43.5;43.5;6;2;56.9684776;24.1736166
21.04.2022;79200.0;97.98;1;5;1230.2;5046.3;17041.0;1960;27;4;4;59.2;59.2;4;2;56.9742652;24.183879
22.04.2022;78000.0;47.04;1;9;302.9;2403.8;7756.0;1979;15;8;8;61.9;60.7;10;3;56.952349;24.2035775
12.04.2022;130000.0;45.09;2;6;586.4;3077.8;13348.0;1911;31;6;6;78.4;76.5;6;2;56.9613928;24.1313889
22.04.2022;90000.0;12.66;1;6;669.6;3057.5;14104.0;1912;31;2;2;65.2;65.2;7;4;56.9620966;24.1222682
27.04.2022;36000.0;23.02;1;5;1125.2;5119.7;17691.0;1967;27;2;2;25.4;25.4;4;1;56.979111;24.1699016
25.04.2022;76000.0;68.31;1;5;1356.6;4331.3;18711.0;1956;36;2;2;53.6;53.6;8;2;56.9816231;24.1949624
26.04.2022;30000.0;27.83;19;6;283.3;1272.8;6063.0;1910;34;6;6;24.7;24.7;2;1;56.9404292;24.1444484
20.04.2022;18000.0;119.68;1;2;316.8;533.7;1928.0;1952;40;2;2;35.3;35.3;4;1;56.9593388;24.2979271
21.04.2022;88000.0;23.87;3;6;201.9;1027.4;4347.0;1912;47;3;3;42.9;42.9;4;2;56.9552974;24.1373559
24.02.2022;11010.0;53.68;1;2;352.8;607.7;2550.0;1900;56;1;1;15.7;15.7;1;1;56.9517178;24.0671373
27.11.2020;8000.0;15.36;1;5;1244.0;5388.3;22321.0;1912;44;2;2;25.9;25.9;2;1;56.9456487;24.1399843
14.04.2022;58000.0;115.04;1;5;603.5;2872.9;8969.0;1975;33;1;1;61.2;61.2;7;3;57.0415948;24.0326501
20.04.2022;48000.0;6.73;2;6;713.4;3685.3;17462.0;1880;55;1;1;24.0;24.0;2;1;56.9528385;24.1056129
21.04.2022;117000.0;72.5;1;9;884.4;5834.3;20345.0;2020;0;9;9;51.9;48.4;5;2;56.930392;24.1618276
20.04.2022;10000.0;29.47;4;2;324.9;722.3;2766.0;1900;50;2;2;31.3;31.3;5;2;56.9577405;24.1385592
21.04.2022;10000.0;29.47;4;2;324.9;722.3;2766.0;1900;50;2;2;31.3;31.3;5;2;56.9577405;24.1385592
22.04.2022;72000.0;157.0;1;3;303.4;695.8;2935.0;1951;40;3;3;57.6;57.6;8;3;56.965993;24.06625
07.04.2022;155000.0;20.3;1;7;558.6;2926.6;11129.0;2006;14;3;3;91.6;85.8;3;1;56.9472225;24.109034
14.04.2022;40000.0;154.04;2;2;210.2;363.9;1354.0;1937;36;1;1;35.8;35.8;2;1;56.9730338;24.1905827
14.04.2022;41500.0;194.91;2;2;210.2;363.9;1354.0;1937;36;1;1;45.3;45.3;3;2;56.9730338;24.1905827
22.04.2022;54000.0;15.39;1;10;610.6;4957.6;16120.0;1975;20;2;2;51.3;49.1;8;2;56.9641171;24.0087248
25.04.2022;111600.0;59.18;4;4;285.7;1044.9;3899.0;2021;0;1;1;49.6;49.6;3;2;56.9803135;24.1827541
21.04.2022;100004.0;32.46;1;6;602.0;3002.2;13439.0;1920;45;6;6;81.6;81.6;8;3;56.9371075;24.1581683
22.04.2022;62820.0;20.07;2;6;586.4;3077.8;13348.0;1911;31;5;5;34.9;34.9;2;1;56.9613928;24.1313889
08.03.2022;98175.0;32.27;2;6;586.4;3077.8;13348.0;1911;31;2;2;56.1;56.1;4;1;56.9613928;24.1313889
19.04.2022;100000.0;38.89;2;4;316.0;1258.8;4945.0;2006;0;4;4;63.6;63.6;4;2;56.9215402;24.0937055
25.04.2022;47000.0;66.18;1;5;1018.5;5518.5;16561.0;1968;30;4;4;46.8;44.1;7;2;56.9203377;24.1807429
25.04.2022;74000.0;93.39;1;5;1098.2;5508.4;16731.0;1968;30;3;3;62.3;59.2;9;4;56.9204381;24.1825876
26.04.2022;41000.0;57.17;1;5;643.0;3363.9;9951.0;1964;25;4;4;46.5;45.6;7;2;56.9846354;24.2474218
26.04.2022;4000.0;100.6;5;2;142.0;226.0;838.0;1930;66;1;1;23.7;23.7;3;1;56.925505;24.0651911
25.04.2022;37000.0;43.4;1;5;891.6;4390.6;14566.0;1986;20;1;1;42.9;35.7;6;1;56.9437459;24.1716045
04.04.2022;5000.0;24.95;2;4;207.1;481.2;2064.0;1900;48;4;4;16.2;16.2;2;1;56.939828;24.1524982
20.04.2022;42000.0;71.11;1;3;521.7;1560.3;5725.0;1962;30;3;3;45.9;45.9;6;2;56.9618988;24.0649142
26.04.2022;63500.0;51.98;1;10;1551.6;12929.6;41279.0;1983;30;8;8;61.8;55.7;9;2;56.9453405;24.1962263
27.04.2022;50000.0;8.21;1;10;604.5;4891.8;16010.0;1974;30;2;2;50.7;48.5;8;2;56.9634732;24.0093185
27.04.2022;56300.0;60.69;1;10;609.5;4873.3;15446.0;1974;30;8;8;51.1;48.9;8;2;56.9643154;24.0047182
21.04.2022;50000.0;83.12;1;5;879.7;4013.1;14095.0;1975;30;3;3;66.1;62.5;8;3;56.9431286;24.1693655
25.04.2022;106000.0;28.16;1;25;805.7;18305.3;70541.0;2007;10;2;2;61.3;61.3;5;2;56.9513383;24.1879081
20.04.2022;57000.0;63.2;1;5;716.9;3190.7;12197.0;1959;30;3;3;37.7;37.1;6;1;56.9730384;24.1333709
26.04.2022;16500.0;125.77;1;2;504.9;861.7;3148.0;1950;35;1;1;45.5;45.5;5;2;57.0360582;24.0259416
12.04.2022;127500.0;63.29;1;5;1046.8;4337.8;13821.0;2020;0;5;5;62.5;57.7;5;2;56.9167;24.1686512
26.04.2022;125000.0;50.33;3;5;691.6;3429.9;10915.0;2012;0;1;1;69.7;65.1;5;3;56.9717922;24.1804896
22.04.2022;137000.0;30.91;2;6;841.1;4302.8;20234.0;1910;22;3;3;88.5;88.5;9;4;56.9753502;24.1434512
12.04.2022;217000.0;48.63;1;7;1134.9;6542.9;27592.0;1914;50;4;4;98.2;98.2;10;4;56.9610682;24.1190239
30.03.2022;50000.0;13.83;1;6;1360.4;6410.2;31070.0;1914;43;2;2;44.1;44.1;3;2;56.9497173;24.1254583
21.04.2022;118000.0;79.29;1;6;892.1;5056.3;16583.0;2015;0;5;5;54.3;46.9;4;2;56.9123003;24.1082469
13.04.2022;95000.0;34.07;3;4;149.7;462.9;1789.0;1934;47;2;2;56.1;56.1;6;2;56.968926;24.1461667
21.04.2022;35000.0;43.35;1;5;882.3;4732.4;13799.0;1963;30;1;1;45.3;42.4;7;2;56.9829544;24.2449683
