Darījuma summa, EUR;Būvju skaits;Būves virszemes stāvu skaits;Būves kopplatība, m2;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas platība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Telpu grupas vidējais stāvs;Gads;sezona_Pavasaris;sezona_Rudens;sezona_Vasara;sezona_Ziema;Platums;Garums
58000.0;1;9;12118.1;1987;29.0;62.3;9;3;9.0;2024;1;0;0;0;56.9530495;24.1917785
41950.0;1;5;7068.9;1968;30.0;32.6;5;1;4.0;2024;1;0;0;0;56.9168995;24.1809882
55300.0;1;9;9729.4;1978;31.0;64.1;11;3;2.0;2024;1;0;0;0;56.9724006;24.2299722
30140.66;1;5;4763.3;1964;35.0;47.4;7;2;1.0;2024;1;0;0;0;56.9095874;24.1785553
55000.0;1;9;7289.7;1986;28.0;75.5;12;4;8.0;2024;1;0;0;0;56.9431457;24.2178928
40000.0;1;9;16229.5;1974;30.0;42.4;3;1;7.0;2024;1;0;0;0;56.9652473;24.1847364
20000.0;1;12;4324.1;1983;30.0;31.5;5;1;9.0;2024;1;0;0;0;56.9659166;24.0176932
33000.0;1;5;4030.6;1969;30.0;50.6;7;2;4.0;2024;1;0;0;0;56.9716447;24.0678593
61500.0;1;5;3003.2;1964;30.0;43.6;5;2;2.0;2024;1;0;0;0;56.9709906;24.0995523
52000.0;1;5;3484.5;1972;40.0;67.1;9;3;2.0;2024;1;0;0;0;56.9853071;24.1819764
49000.0;1;9;7358.0;1972;25.0;63.8;9;3;9.0;2024;1;0;0;0;56.9592533;24.1815012
51800.0;1;5;3301.1;1985;29.0;54.6;9;2;4.0;2024;1;0;0;0;56.9511918;24.1481924
57400.0;1;6;6497.6;1981;22.0;75.9;14;3;1.0;2024;1;0;0;0;56.9515549;24.1777907
5000.0;8;3;1347.9;1921;60.0;30.3;3;1;2.0;2024;1;0;0;0;56.9801924;24.0846097
68000.0;2;7;8427.8;1976;18.0;55.3;5;2;1.0;2024;1;0;0;0;56.9780846;24.1747531
68500.0;1;9;16848.7;1974;30.0;64.3;7;3;8.0;2024;1;0;0;0;56.9647186;24.1786968
19000.0;1;3;562.1;1963;35.0;47.1;5;2;1.0;2024;1;0;0;0;56.9594148;24.1680301
13000.0;1;5;4096.7;1977;30.0;27.0;6;1;5.0;2024;1;0;0;0;56.9559253;24.0018119
36500.0;1;5;3573.6;1972;30.0;29.5;5;1;5.0;2024;1;0;0;0;56.956;24.0493394
6000.0;1;5;6141.5;1964;30.0;18.2;1;1;5.0;2024;1;0;0;0;56.9684446;24.1816474
28500.0;1;5;5854.2;1972;30.0;26.8;4;1;1.0;2024;1;0;0;0;56.953445;24.0289277
8100.0;1;5;3489.6;1965;35.0;30.5;5;1;1.0;2024;1;0;0;0;56.9100783;24.177216
29000.0;1;5;2856.7;1962;24.0;31.0;4;1;1.0;2024;1;0;0;0;56.9676459;24.1788917
24000.0;1;5;4099.1;1970;30.0;22.7;5;1;1.0;2024;1;0;0;0;56.9698411;24.0677861
30355.0;2;10;3684.4;1987;10.0;45.0;5;1;5.0;2024;1;0;0;0;56.9660011;24.0550592
57000.0;1;11;5313.1;2008;11.0;62.9;4;2;5.0;2024;0;0;0;1;56.9238911;24.1662121
49900.0;1;9;9030.6;1973;23.0;61.0;8;3;3.0;2024;1;0;0;0;56.9626017;24.1869501
60000.0;1;10;6717.9;1974;31.0;61.4;9;3;8.0;2024;1;0;0;0;56.9619475;24.0029791
12000.0;1;10;6438.5;1988;28.0;34.9;7;1;3.0;2024;1;0;0;0;56.9409798;24.2257229
12000.0;1;5;2316.3;1965;30.0;40.4;7;2;1.0;2024;1;0;0;0;56.9644378;24.0656013
16512.37;2;5;2477.7;1975;15.0;45.5;6;2;4.0;2024;1;0;0;0;56.9637721;24.06362
41000.0;1;9;4921.6;1978;25.0;51.6;9;2;9.0;2024;1;0;0;0;56.9598453;24.2362173
80000.0;2;5;1854.3;1959;25.0;54.4;7;2;2.0;2024;1;0;0;0;56.9616457;24.1017058
36000.0;1;5;5035.0;1976;30.0;48.9;9;2;4.0;2024;1;0;0;0;56.9538238;24.0022769
35000.0;1;5;4061.8;1975;20.0;37.8;7;2;3.0;2024;1;0;0;0;56.9738955;24.2332557
38700.0;1;10;7278.7;1974;30.0;48.3;7;2;5.0;2024;1;0;0;0;56.9609824;24.0036912
72000.0;1;9;4790.3;1979;31.0;63.9;9;3;5.0;2024;1;0;0;0;56.9659096;24.2381061
31000.0;1;5;7695.1;1968;33.0;48.9;8;2;5.0;2024;1;0;0;0;56.9070121;24.2042018
35000.0;1;5;3036.1;1980;28.0;69.3;10;3;5.0;2024;1;0;0;0;57.0343066;24.0988189
31500.0;2;5;4629.7;1990;5.0;39.6;4;1;3.0;2024;1;0;0;0;57.037073;24.0882543
39390.0;2;5;1984.5;1980;33.0;65.4;10;3;2.0;2024;1;0;0;0;56.9841339;24.182376
21000.0;1;5;3613.5;1968;45.0;31.8;5;1;4.0;2024;0;0;0;1;56.9010091;24.2141965
18700.0;1;5;2853.0;1964;28.0;32.2;5;1;3.0;2024;1;0;0;0;56.9644512;24.0483781
94800.0;1;12;4612.4;1984;29.0;119.0;11;5;1.0;2024;1;0;0;0;56.9557134;24.0518953
18918.0;1;5;2813.6;1962;25.0;41.2;5;2;2.0;2024;1;0;0;0;56.942964;24.089182
51900.0;1;12;5282.1;1979;31.0;48.6;5;2;6.0;2024;1;0;0;0;56.960034;24.2001729
50500.0;1;5;4046.7;1974;30.0;55.0;6;3;2.0;2024;1;0;0;0;56.957934;24.1915403
37000.0;1;5;4507.9;1984;28.0;61.3;7;2;4.0;2024;1;0;0;0;56.9460917;24.1760113
7250.0;1;5;6141.5;1964;30.0;18.4;1;1;4.0;2023;0;1;0;0;56.9684446;24.1816474
24000.0;1;9;2376.5;1978;30.0;31.1;7;1;3.5;2024;1;0;0;0;56.9608965;24.2363012
15500.0;4;5;1380.9;1900;60.0;22.9;2;1;1.0;2024;0;0;0;1;56.9512782;24.1420369
40250.0;1;9;3236.5;1985;20.0;46.3;7;1;2.0;2024;0;0;0;1;56.9477663;24.1917016
20000.0;1;5;5167.9;1975;30.0;55.5;7;2;3.0;2024;1;0;0;0;56.9585262;24.2905382
30000.0;1;10;12583.3;1988;28.0;77.7;13;3;7.0;2024;1;0;0;0;56.9475514;24.0193806
49500.0;1;4;3044.9;1963;29.0;40.2;5;2;3.0;2024;1;0;0;0;56.9657483;24.1875593
38000.0;1;10;6429.1;1976;31.0;36.2;6;1;9.0;2024;1;0;0;0;56.9625631;24.0154876
14740.0;1;4;2964.4;1962;40.0;18.4;4;1;1.0;2024;1;0;0;0;56.9117837;24.1930981
57000.0;1;6;5211.6;1990;35.0;65.5;8;3;3.0;2024;1;0;0;0;57.0018843;24.1220481
30000.0;1;9;16038.7;1978;30.0;37.0;7;1;9.0;2024;1;0;0;0;56.9656285;24.1816148
18000.0;1;5;3687.5;1969;30.0;39.5;6;2;3.0;2024;1;0;0;0;56.9628672;24.1767663
39500.0;1;5;5001.5;1964;40.0;44.4;6;2;4.0;2024;1;0;0;0;56.9121527;24.1736851
11000.0;1;9;9908.5;1987;28.0;32.7;7;1;9.0;2024;1;0;0;0;56.9422427;24.2235193
35000.0;1;5;4374.9;1979;30.0;42.4;7;1;2.0;2024;1;0;0;0;56.9591137;24.1984167
45250.0;1;5;3654.6;1971;30.0;39.4;6;2;5.0;2024;1;0;0;0;56.9551229;24.1777527
27000.0;1;5;7463.1;1967;20.0;33.2;5;1;2.0;2024;1;0;0;0;56.9077048;24.1884617
32000.0;1;5;4195.2;1986;27.0;39.2;6;1;1.0;2024;1;0;0;0;56.9413908;24.216611
20000.0;1;8;8579.1;1999;15.0;58.0;7;2;4.0;2024;1;0;0;0;57.0027332;24.1208724
107000.0;1;18;11164.3;2008;9.0;69.4;4;2;13.0;2024;1;0;0;0;56.9611618;24.0146205
46000.0;1;5;4909.9;1971;20.0;67.1;9;3;4.0;2024;1;0;0;0;56.9630452;24.0269551
95325.0;1;10;5910.9;2021;0.0;51.8;5;2;2.0;2024;1;0;0;0;56.9407052;24.2287518
14986.0;1;5;4399.8;1988;20.0;42.4;3;1;2.0;2024;1;0;0;0;56.9443107;24.1755834
36500.0;1;5;7236.6;1967;30.0;45.1;7;2;3.0;2024;1;0;0;0;56.9181991;24.1744013
30000.0;1;12;4729.0;1980;30.0;37.5;3;1;1.0;2024;1;0;0;0;56.986497;24.2222778
28000.0;1;5;7004.7;1985;28.0;46.9;6;2;4.0;2024;1;0;0;0;57.0290302;24.0559857
10000.0;1;5;3490.3;1964;30.0;40.5;6;2;1.0;2024;1;0;0;0;57.045739;24.1737581
5000.0;1;5;3464.7;1969;19.0;51.3;9;2;2.0;2024;1;0;0;0;56.9365948;24.0412804
34500.0;1;5;4199.1;1971;30.0;73.9;9;3;2.0;2024;1;0;0;0;56.9623629;24.027098
25000.0;1;5;2530.5;1968;30.0;46.7;7;2;4.0;2023;0;1;0;0;56.9063735;24.2202156
30000.0;1;5;4243.3;1981;30.0;43.3;6;1;5.0;2024;1;0;0;0;56.9541719;24.1844684
27500.0;1;5;4170.8;1987;15.0;42.2;5;1;4.0;2024;1;0;0;0;56.9414767;24.2259877
22222.0;1;3;690.1;1870;50.0;20.3;3;1;1.0;2024;1;0;0;0;56.9386814;24.0955585
62500.0;1;7;4664.3;1988;0.0;79.7;10;3;4.0;2024;1;0;0;0;56.9847599;24.171653
26500.0;2;10;4210.7;1989;16.0;42.7;5;1;7.0;2024;1;0;0;0;56.9845501;24.1703155
69500.0;1;5;3844.6;1973;27.0;54.0;9;3;4.0;2024;1;0;0;0;56.9593459;24.0069285
47000.0;1;9;15675.3;1973;30.0;49.1;9;2;6.0;2024;1;0;0;0;56.9587021;24.1739688
33000.0;1;5;5464.8;1968;30.0;47.4;7;2;5.0;2024;1;0;0;0;56.9217011;24.1790772
29000.0;1;7;4081.1;1982;15.0;33.9;5;1;6.0;2024;1;0;0;0;56.9645439;24.0616903
82200.0;1;5;3863.3;1976;25.0;69.0;11;3;2.0;2024;1;0;0;0;56.9759566;24.1371358
32000.0;1;5;6820.2;1971;30.0;38.1;6;2;4.0;2024;1;0;0;0;56.9658457;24.0595748
152800.0;4;5;4259.8;2007;0.0;130.4;8;3;5.0;2024;1;0;0;0;56.9571634;24.1382963
72000.0;1;5;4638.8;1964;27.0;47.1;7;2;3.0;2024;1;0;0;0;56.9669145;24.1785356
29500.0;1;5;7655.2;1971;30.0;27.3;4;1;5.0;2024;1;0;0;0;56.9634333;24.0245709
33000.0;1;9;12512.6;1984;20.0;51.1;8;2;3.0;2024;1;0;0;0;56.9363745;24.2100113
52000.0;1;9;7358.0;1972;25.0;74.0;9;4;1.0;2024;1;0;0;0;56.9592533;24.1815012
66000.0;1;9;4927.2;1974;31.0;60.1;7;3;2.0;2024;1;0;0;0;56.9015765;24.2151134
39000.0;1;5;5463.6;1966;30.0;44.2;6;2;1.0;2024;1;0;0;0;56.9155191;24.1766382
29500.0;1;4;1647.3;1962;20.0;40.4;5;2;3.0;2024;0;0;0;1;56.9640928;24.0642063
78000.0;1;9;9729.4;1978;31.0;77.1;13;4;6.0;2024;1;0;0;0;56.9724006;24.2299722
86000.0;1;9;32567.0;2005;14.0;93.9;5;2;2.0;2013;0;0;0;1;56.955551;24.0988276
39000.0;3;5;3019.0;1972;33.0;34.1;4;1;3.0;2024;1;0;0;0;56.9822487;24.1841975
29500.0;1;5;2843.2;1963;30.0;42.2;6;2;5.0;2024;1;0;0;0;56.9674092;24.1804438
79000.0;1;9;4781.9;1972;31.0;76.7;10;4;5.0;2024;1;0;0;0;56.9608354;24.1869068
42000.0;1;10;10325.8;1980;30.0;64.1;10;3;6.0;2024;1;0;0;0;56.9654749;24.2351867
54000.0;1;10;7363.2;1974;30.0;49.7;8;2;4.0;2024;1;0;0;0;56.9588246;24.0092025
59000.0;1;5;5431.0;1972;24.0;61.9;8;3;3.0;2024;1;0;0;0;56.955016;24.1760343
25000.0;1;9;2472.8;1978;31.0;33.5;4;1;6.0;2024;1;0;0;0;56.9571551;24.1907896
71500.0;1;7;6515.5;1985;28.0;53.4;5;2;3.0;2024;1;0;0;0;56.935923;24.0431552
90000.0;1;5;1112.1;1898;48.0;86.4;8;3;5.0;2024;1;0;0;0;56.9677345;24.1035002
14000.0;1;5;3850.9;1990;27.0;34.1;2;1;3.0;2024;1;0;0;0;56.9382676;24.0376362
81500.0;1;6;4508.3;1986;29.0;78.1;7;3;1.0;2024;1;0;0;0;56.9988995;24.1185786
97204.0;1;10;5910.9;2021;0.0;51.4;5;2;3.0;2024;1;0;0;0;56.9407052;24.2287518
22438.31;1;5;4212.9;1987;27.0;39.1;6;1;1.0;2024;1;0;0;0;56.9405073;24.2170014
58000.0;1;9;9729.4;1978;31.0;50.6;6;2;3.0;2024;1;0;0;0;56.9724006;24.2299722
46000.0;1;5;5971.9;1958;27.0;36.7;5;1;3.0;2024;1;0;0;0;56.9746628;24.1702862
230000.0;1;3;1231.2;2007;16.0;186.3;12;4;1.5;2024;1;0;0;0;56.9402208;24.1939394
59900.0;1;9;6228.2;1981;15.0;76.7;14;3;4.0;2024;1;0;0;0;56.9510433;24.1811117
52000.0;1;5;2734.8;1970;10.0;47.0;5;2;3.0;2024;1;0;0;0;56.9587246;24.0467365
55000.0;1;10;7606.9;1976;31.0;64.7;9;3;2.0;2024;1;0;0;0;56.9674932;24.011904
56000.0;1;5;5228.6;1968;30.0;55.4;7;3;1.0;2024;1;0;0;0;56.9369714;24.04205
130187.52;1;10;5910.9;2021;0.0;69.5;5;3;1.0;2024;1;0;0;0;56.9407052;24.2287518
39500.0;1;9;16038.7;1978;30.0;60.5;10;3;8.0;2024;1;0;0;0;56.9656285;24.1816148
20000.0;1;5;3150.4;1980;20.0;27.6;5;1;1.0;2024;1;0;0;0;56.9681366;24.0622882
52500.0;1;5;6842.0;1973;30.0;37.8;6;1;3.0;2024;1;0;0;0;56.936145;24.0587556
61500.0;1;10;9628.8;1973;30.0;47.6;4;2;9.0;2024;1;0;0;0;56.9631409;24.0225868
19000.0;1;5;2530.5;1968;30.0;47.4;7;2;3.0;2024;1;0;0;0;56.9063735;24.2202156
55000.0;1;9;16034.7;1977;30.0;45.8;6;2;3.0;2024;1;0;0;0;56.9648958;24.1877537
40000.0;1;9;4870.8;1990;17.0;51.2;8;2;2.0;2024;1;0;0;0;56.9005482;24.0982889
33000.0;1;5;7660.7;1968;30.0;49.3;8;2;1.0;2024;1;0;0;0;56.9095319;24.1956481
14253.0;1;5;3634.1;1969;30.0;39.5;6;2;3.0;2024;1;0;0;0;56.9608244;24.17891
35000.0;1;5;5009.6;1976;30.0;45.5;6;2;2.0;2024;1;0;0;0;56.9144581;24.1087479
32000.0;1;9;2447.9;1979;30.0;33.0;8;1;8.0;2024;1;0;0;0;56.9565309;24.1687129
27500.0;1;13;5140.6;1977;30.0;30.5;5;1;8.0;2024;1;0;0;0;56.9093832;24.1826475
285000.0;1;7;7318.1;2011;1.0;109.6;6;3;2.0;2024;1;0;0;0;56.9594342;24.113285
66500.0;1;12;5360.9;1990;0.0;56.9;7;2;6.0;2024;1;0;0;0;56.9482497;24.0207322
74000.0;2;4;2689.4;1959;30.0;76.9;10;3;4.0;2024;1;0;0;0;56.9600635;24.0593942
52000.0;1;5;3852.6;1977;30.0;46.4;7;2;5.0;2024;1;0;0;0;56.9588949;24.150039
30000.0;1;9;3664.2;1980;25.0;44.3;7;1;9.0;2024;1;0;0;0;56.953929;24.1781916
46000.0;1;5;3742.7;1977;31.0;50.9;8;2;2.0;2024;1;0;0;0;56.97321;24.2269391
17000.0;1;4;3518.5;1963;32.0;17.0;3;1;4.0;2024;1;0;0;0;56.9672864;24.181126
73000.0;1;10;14348.2;1981;29.0;77.2;11;4;4.0;2024;1;0;0;0;56.9351415;24.1980297
58000.0;1;6;3875.1;1986;28.0;68.8;8;3;3.0;2024;1;0;0;0;56.939655;24.0334921
42700.0;1;5;5064.0;1977;25.0;49.7;8;2;3.0;2024;1;0;0;0;57.030506;24.105054
63500.0;1;3;1597.0;1954;35.0;63.0;8;2;2.0;2024;1;0;0;0;56.9398047;24.1322273
27500.0;1;5;7735.0;1967;30.0;48.8;8;2;4.0;2024;1;0;0;0;56.9101514;24.182365
42000.0;1;9;4753.6;1981;15.0;49.9;7;2;2.0;2024;1;0;0;0;56.9327063;24.1992916
26000.0;1;5;5113.6;1966;30.0;47.4;7;2;4.0;2024;1;0;0;0;57.0390325;24.0229105
10530.0;1;5;7216.8;1972;33.0;31.9;5;1;5.0;2024;1;0;0;0;56.9559117;24.1763677
66951.0;1;6;4508.3;1986;29.0;56.5;6;2;2.0;2024;1;0;0;0;56.9988995;24.1185786
37500.0;1;5;2316.3;1965;30.0;40.4;7;2;1.0;2024;1;0;0;0;56.9644378;24.0656013
39700.0;1;10;6371.2;1974;30.0;52.4;9;2;2.0;2024;1;0;0;0;56.9649735;24.0221382
30500.0;1;13;5140.6;1977;30.0;35.1;5;1;11.0;2024;1;0;0;0;56.9093832;24.1826475
16000.0;1;5;4390.6;1972;27.0;17.1;2;1;4.0;2024;1;0;0;0;57.0012206;24.1210913
39800.0;1;10;10325.8;1980;30.0;32.7;7;1;3.0;2024;1;0;0;0;56.9654749;24.2351867
35000.0;1;10;14348.2;1981;29.0;32.5;4;1;9.0;2024;1;0;0;0;56.9351415;24.1980297
65000.0;1;9;7390.8;1979;20.0;50.9;6;2;2.0;2024;1;0;0;0;56.968306;24.2329112
30000.0;1;5;3756.2;1966;27.0;33.1;5;1;3.0;2024;1;0;0;0;56.9109785;24.1863662
30000.0;1;5;3368.3;1968;25.0;25.8;4;1;3.0;2024;1;0;0;0;56.9710003;24.174233
35000.0;1;5;3591.0;1965;20.0;41.7;5;2;2.0;2024;1;0;0;0;56.9610067;24.175031
66000.0;1;10;12583.3;1988;28.0;60.2;9;2;3.0;2024;1;0;0;0;56.9475514;24.0193806
16000.0;1;5;5924.4;1975;30.0;53.9;7;2;2.0;2024;1;0;0;0;57.0375559;24.0276855
31000.0;1;10;24002.6;1994;26.0;46.2;6;1;2.0;2024;1;0;0;0;56.900682;24.0839571
47000.0;1;9;8338.3;1981;30.0;64.1;9;3;2.0;2024;1;0;0;0;56.9346737;24.1958842
72000.0;1;14;4812.1;1972;30.0;73.0;10;3;2.0;2024;1;0;0;0;56.9866966;24.2302347
32000.0;1;5;3588.3;1967;30.0;37.4;6;2;2.0;2024;1;0;0;0;56.920876;24.179963
66000.0;1;10;12583.3;1988;28.0;78.0;13;3;6.0;2024;1;0;0;0;56.9475514;24.0193806
71000.0;1;5;9714.0;1969;30.0;53.7;8;2;2.0;2024;1;0;0;0;56.9867062;24.2228791
40000.0;1;5;4990.3;1967;30.0;59.1;9;3;5.0;2024;1;0;0;0;56.9098911;24.1846753
38500.0;1;9;7970.8;1982;20.0;49.2;7;2;7.0;2024;1;0;0;0;56.9391675;24.1957439
36000.0;1;5;7735.0;1967;30.0;48.7;8;2;4.0;2024;1;0;0;0;56.9101514;24.182365
35200.0;1;5;6719.6;1967;30.0;52.4;7;2;5.0;2024;1;0;0;0;57.029896;24.1032934
24900.0;1;5;2749.3;1965;20.0;29.5;4;1;3.0;2024;1;0;0;0;56.9978736;24.1196368
50000.0;1;5;2794.9;1962;35.0;44.3;5;2;4.0;2024;1;0;0;0;56.9684629;24.1784822
35000.0;1;5;4734.5;1973;20.0;49.8;7;2;4.0;2024;1;0;0;0;56.9608823;24.0004156
48000.0;1;9;9908.5;1987;28.0;62.6;9;3;3.0;2024;1;0;0;0;56.9422427;24.2235193
42000.0;1;5;4778.3;1964;30.0;47.5;7;2;5.0;2024;1;0;0;0;56.9131788;24.1745517
35000.0;1;5;5480.7;1966;30.0;46.2;7;2;4.0;2024;1;0;0;0;56.9167899;24.1776236
9000.0;1;2;1049.2;1971;25.0;58.8;9;2;1.0;2024;0;0;0;1;56.9360748;24.2240866
34229.75;1;5;4008.9;1975;30.0;46.8;6;2;4.0;2024;1;0;0;0;57.0384526;24.0295581
43500.0;1;10;6951.6;1976;31.0;51.4;8;2;2.0;2024;1;0;0;0;56.9618385;24.0140303
11500.0;1;10;2096.7;1984;28.0;31.7;5;1;4.0;2024;1;0;0;0;56.9353317;24.2074403
32000.0;1;5;3678.9;1971;33.0;29.1;4;1;1.0;2024;1;0;0;0;56.9471787;24.0544362
12000.0;1;3;2377.9;1963;40.0;12.3;3;1;3.0;2024;1;0;0;0;56.9131298;24.2077303
60000.0;1;5;3567.8;1970;30.0;62.5;7;3;2.0;2024;1;0;0;0;56.9556268;24.046309
35000.0;5;1;323.5;1912;60.0;30.6;3;1;1.0;2024;1;0;0;0;56.9180663;24.0872589
68200.0;1;11;3386.8;1989;27.0;57.6;9;2;10.0;2024;1;0;0;0;56.94499;24.0220999
43000.0;1;9;7438.0;1987;28.0;51.5;8;2;3.0;2024;1;0;0;0;56.9434022;24.2256217
68500.0;2;6;5561.9;2006;0.0;52.1;5;2;1.0;2024;1;0;0;0;56.912843;24.1197164
35450.0;1;5;3571.7;1968;30.0;60.5;8;3;5.0;2024;1;0;0;0;56.8992061;24.2132733
83000.0;1;6;3636.4;1976;31.0;68.8;8;2;2.0;2024;1;0;0;0;56.9525861;24.0654302
42000.0;1;5;1634.0;1959;30.0;43.1;6;2;1.0;2024;1;0;0;0;56.9180589;24.0941825
31500.0;1;9;15675.3;1973;30.0;36.0;6;1;8.0;2024;1;0;0;0;56.9587021;24.1739688
32500.0;1;5;3629.0;1970;30.0;38.6;6;2;3.0;2024;1;0;0;0;56.9580927;24.04661
46000.0;1;9;4879.1;1988;10.0;50.8;8;2;3.0;2024;1;0;0;0;56.9446349;24.2135253
27876.96;1;2;461.7;1962;30.0;34.8;6;1;1.0;2024;1;0;0;0;57.0339045;24.0993012
26500.0;1;5;4220.1;1985;28.0;39.4;6;1;3.0;2024;1;0;0;0;56.9410326;24.2110973
25200.0;1;5;4170.8;1987;15.0;38.6;6;1;4.0;2024;1;0;0;0;56.9414767;24.2259877
50000.0;1;5;4006.9;1981;29.0;59.1;8;3;2.0;2024;1;0;0;0;56.9729461;24.2349365
28997.47;1;9;13469.0;1973;31.0;49.5;7;2;7.0;2024;1;0;0;0;56.9578862;24.1716962
28500.0;1;5;3642.9;1971;30.0;36.1;5;2;1.0;2024;1;0;0;0;56.9547739;24.1790626
36000.0;1;14;4780.4;1978;31.0;45.8;6;2;9.0;2024;1;0;0;0;56.9880365;24.2343561
31000.0;1;5;2479.2;1963;30.0;41.2;5;2;4.0;2024;1;0;0;0;56.9962798;24.1289052
56500.0;1;9;9164.5;1983;30.0;57.9;9;2;1.0;2024;1;0;0;0;56.9505782;24.1900689
114656.81;2;5;1859.8;2005;0.0;79.3;9;3;1.0;2024;1;0;0;0;56.98412;24.1632387
26500.0;1;9;2100.8;1985;28.0;31.5;5;1;6.0;2024;1;0;0;0;56.9382761;24.2089485
21000.0;1;5;5274.1;1973;30.0;29.8;4;1;5.0;2024;1;0;0;0;57.0412143;24.0298378
36000.0;1;5;3427.8;1969;25.0;29.2;4;1;3.0;2024;1;0;0;0;56.9757775;24.1716556
20000.0;2;5;2480.8;1970;30.0;34.7;7;2;3.0;2024;1;0;0;0;56.9637741;24.0628424
51000.0;1;5;3944.5;1987;10.0;53.5;7;2;5.0;2024;1;0;0;0;57.0525289;24.0658363
39000.0;1;5;6847.8;1968;30.0;49.7;8;2;4.0;2024;1;0;0;0;56.913785;24.1792833
39000.0;1;5;3963.9;1974;20.0;38.1;7;2;5.0;2024;1;0;0;0;56.9693593;24.0147433
9200.0;1;5;4648.9;1973;30.0;49.0;7;2;1.0;2024;0;0;0;1;56.9590495;24.0078191
43000.0;1;11;10290.3;1989;26.0;60.2;9;2;9.0;2024;1;0;0;0;56.9444338;24.0166411
46500.0;1;16;7220.1;1987;17.0;61.0;7;2;8.0;2024;1;0;0;0;56.9415825;24.2084084
27000.0;1;5;3613.5;1968;45.0;32.0;5;1;5.0;2024;1;0;0;0;56.9010091;24.2141965
37590.0;1;5;4507.9;1984;28.0;42.8;6;1;5.0;2024;1;0;0;0;56.9460917;24.1760113
115000.0;1;9;4792.5;1994;27.0;78.7;9;3;4.0;2024;1;0;0;0;56.9757198;24.1445086
28590.0;1;5;2590.5;1965;30.0;46.6;6;2;1.0;2024;1;0;0;0;56.9628959;24.1459125
10000.0;1;5;3944.5;1987;10.0;33.1;5;1;4.0;2024;1;0;0;0;57.0525289;24.0658363
65000.0;1;10;6801.7;1977;30.0;62.0;11;3;1.0;2024;1;0;0;0;56.9587777;24.0023934
80000.0;1;3;1438.8;1958;40.0;74.1;8;3;2.0;2024;1;0;0;0;56.9656992;24.179854
40500.0;1;5;3559.2;1973;30.0;29.9;5;1;4.0;2024;1;0;0;0;56.9564011;24.1745319
35000.0;1;9;13068.9;1984;30.0;47.1;7;1;3.0;2024;1;0;0;0;56.9461467;24.1918281
42000.0;1;10;8489.8;1976;30.0;52.2;8;2;5.0;2024;1;0;0;0;56.9679614;24.0155086
31400.0;1;5;3376.7;1966;35.0;48.6;6;2;4.0;2024;1;0;0;0;56.9057586;24.1849833
42000.0;1;5;1708.4;1964;30.0;42.1;6;2;4.0;2024;1;0;0;0;56.93673;24.0590465
34000.0;1;3;747.2;1960;40.0;43.2;5;2;2.0;2024;1;0;0;0;56.9274283;24.1703777
72000.0;1;5;3669.0;1969;30.0;62.1;7;3;5.0;2024;1;0;0;0;56.9637758;24.177055
29350.0;1;5;4648.9;1973;30.0;38.0;6;2;4.0;2024;1;0;0;0;56.9590495;24.0078191
55000.0;1;5;4010.7;1977;20.0;53.1;9;2;5.0;2024;1;0;0;0;56.9720046;24.1765464
19000.0;1;5;2812.0;1965;30.0;41.5;6;2;4.0;2024;1;0;0;0;56.9661701;24.0584577
115000.0;1;5;5237.5;1989;27.0;158.2;14;4;1.5;2024;1;0;0;0;56.932458;24.1905176
59000.0;1;9;32567.0;2005;14.0;41.8;4;2;1.0;2024;1;0;0;0;56.955551;24.0988276
28500.0;1;5;4420.6;1983;10.0;42.5;4;1;1.0;2024;1;0;0;0;57.0341289;24.0943869
61000.0;1;9;32567.0;2005;14.0;38.6;2;1;4.0;2024;1;0;0;0;56.955551;24.0988276
4900.0;1;5;7121.7;1968;30.0;44.5;6;2;1.0;2024;1;0;0;0;56.9011437;24.2134948
32000.0;1;13;5223.3;1977;31.0;36.7;4;1;12.0;2024;1;0;0;0;56.9509719;24.0510788
25000.0;1;9;4869.6;1979;31.0;61.9;11;3;7.0;2024;1;0;0;0;56.9544212;24.1706722
133600.0;1;18;11800.8;2006;0.0;100.8;8;3;4.0;2024;1;0;0;0;56.9609791;24.0168635
35000.0;1;10;7008.0;1977;24.0;52.2;9;2;8.0;2024;1;0;0;0;56.9633405;24.0122559
23000.0;1;4;2283.6;1961;30.0;29.7;4;1;1.0;2024;1;0;0;0;56.936197;24.1549392
33000.0;1;5;5099.5;1966;30.0;35.0;5;1;5.0;2024;1;0;0;0;56.9049726;24.1846715
43000.0;1;10;4970.2;1991;27.0;51.6;8;2;1.0;2024;1;0;0;0;56.9037728;24.101377
87869.0;1;11;13861.3;1989;16.0;94.0;14;4;1.0;2024;1;0;0;0;56.9452467;24.0203361
25000.0;1;5;2972.9;1993;26.0;33.3;5;1;3.0;2024;1;0;0;0;57.0532033;24.0644967
56000.0;1;11;3386.8;1989;27.0;60.1;9;2;5.0;2024;1;0;0;0;56.94499;24.0220999
21000.0;1;9;9852.0;1988;20.0;33.0;6;1;9.0;2024;1;0;0;0;56.9448021;24.214665
5200.0;1;5;5507.8;1967;30.0;31.9;5;1;3.0;2024;1;0;0;0;56.9201142;24.1754864
