Darījuma summa, EUR;Pārdotā zemes kopplatība, m2;Būvju skaits;Būves virszemes stāvu skaits;Būves kopplatība, m2;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas platība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Garums;Platums;Telpu grupas vidējais stāvs;Gads;sezona_Pavasaris;sezona_Rudens;sezona_Vasara;sezona_Ziema
3000.0;91.57;1;1;86.0;1874;70;20.1;3;1;56.968611;21.971667;1.0;2020;1;0;0;0
20000.0;50.37;1;5;6139.8;1994;10;49.4;6;2;57.246667;22.588611;1.0;2020;1;0;0;0
18000.0;16.98;1;4;2366.9;1964;50;42.2;6;2;56.968611;21.971667;3.0;2020;1;0;0;0
12225.0;60.64;1;5;2935.3;1977;40;49.6;5;2;57.0375;22.775;1.0;2016;0;0;1;0
20000.0;93.9;1;5;4700.8;1989;10;67.3;8;3;56.68;22.568333;2.0;2020;1;0;0;0
17000.0;59.93;1;3;873.1;1973;30;28.1;4;1;56.966667;23.153333;2.0;2020;1;0;0;0
1500.0;422.84;2;2;749.5;1920;60;36.8;3;2;56.968611;21.971667;1.0;2020;1;0;0;0
25000.0;94.41;1;5;3759.8;1984;10;67.6;8;3;56.535;21.166111;5.0;2020;1;0;0;0
10300.0;46.19;1;2;241.4;1895;40;40.4;3;2;56.968611;21.971667;1.0;2020;1;0;0;0
8475.0;58.1;1;5;3759.8;1984;10;42.6;5;1;56.535;21.166111;2.0;2020;1;0;0;0
16300.0;105.02;3;2;876.9;1895;50;53.2;6;2;57.246667;22.588611;1.0;2020;1;0;0;0
2900.0;11.25;1;5;4103.2;1975;55;35.0;5;1;56.968611;21.971667;3.0;2020;1;0;0;0
1200.0;68.74;1;4;2099.3;1971;20;26.6;4;1;56.68;22.568333;3.0;2020;1;0;0;0
10000.0;81.12;3;3;543.1;1963;40;40.7;5;2;56.968611;21.971667;1.0;2020;1;0;0;0
2500.0;90.04;1;2;471.3;1921;60;66.0;4;3;57.246667;22.588611;1.0;2020;1;0;0;0
8900.0;49.93;1;4;2176.9;1971;20;35.5;5;1;56.666389;22.493611;2.0;2015;0;0;0;1
10500.0;95.7;1;4;2738.2;1987;11;35.7;4;1;56.666389;22.493611;1.0;2020;1;0;0;0
21000.0;177.88;3;2;1167.9;1988;10;143.1;18;3;56.968611;21.971667;0.5;2020;1;0;0;0
21343.08;72.48;1;3;1941.6;1983;15;65.6;7;3;56.968611;21.971667;2.0;2012;0;1;0;0
10000.0;204.79;1;3;1295.7;1976;20;48.6;8;2;57.0375;22.775;3.0;2019;0;1;0;0
9700.0;182.68;5;3;551.2;1902;60;57.6;6;2;56.966667;23.153333;1.0;2020;1;0;0;0
