Darījuma summa, EUR;Pārdotā zemes kopplatība, m2;Būvju skaits;Būves virszemes stāvu skaits;Būves kopplatība, m2;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas platība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Garums;Platums;Telpu grupas vidējais stāvs;Gads;sezona_Pavasaris;sezona_Rudens;sezona_Vasara;sezona_Ziema
3266.0;80.18;2;3;254.3;1910;55.0;34.4;3;1;57.246667;22.588611;2.0;2024;0;0;1;0
19000.0;199.49;1;4;3316.7;1984;20.0;54.6;7;2;56.889167;21.176944;3.0;2024;1;0;0;0
20000.0;17.91;1;4;2366.8;1964;50.0;44.5;5;2;56.968611;21.971667;1.0;2024;0;0;1;0
14000.0;13.6;1;5;4047.9;1988;24.0;66.9;9;3;56.968611;21.971667;5.0;2024;0;0;1;0
12000.0;13.6;1;5;4047.9;1988;24.0;66.9;9;3;56.968611;21.971667;5.0;2024;0;0;1;0
30000.0;75.01;1;2;1328.7;1960;33.0;44.8;5;2;57.0375;22.775;1.0;2024;0;0;1;0
30000.0;17.93;1;5;2532.5;1967;30.0;48.5;7;2;56.968611;21.971667;1.0;2024;0;0;1;0
8000.0;59.84;1;2;197.4;1897;60.0;17.2;3;1;56.968611;21.971667;2.0;2024;0;0;1;0
39000.0;74.2;1;3;2403.5;1978;15.0;50.5;7;2;56.535;21.166111;3.0;2024;0;0;1;0
10000.0;126.2;1;3;651.6;1963;27.0;32.7;5;1;57.246667;22.588611;2.0;2024;0;0;1;0
2000.0;209.37;2;2;247.3;1950;55.0;24.8;3;1;56.666389;22.493611;1.0;2024;0;0;1;0
1965.0;25.48;1;2;1328.7;1960;33.0;15.9;2;1;57.0375;22.775;1.0;2024;0;0;1;0
10000.0;86.59;1;5;3992.8;1973;30.0;52.9;7;2;56.968611;21.971667;3.0;2024;0;0;1;0
20000.0;199.62;3;2;244.5;1880;50.0;53.4;6;2;56.968611;21.971667;1.0;2024;0;0;1;0
6000.0;127.95;3;2;443.8;1900;30.0;29.7;2;1;57.0375;22.775;2.0;2024;0;0;1;0
16000.0;426.66;2;2;267.2;1962;30.0;63.5;6;3;56.535;21.166111;2.0;2024;0;0;1;0
1000.0;62.75;1;5;3360.0;1977;10.0;57.4;7;3;56.966667;23.153333;1.0;2024;0;0;1;0
15000.0;312.3;8;2;879.6;1950;30.0;45.6;8;2;57.0375;22.775;1.0;2024;0;0;1;0
90000.0;34.18;3;6;6692.4;2008;0.0;81.9;6;2;56.966667;23.153333;3.0;2024;0;0;1;0
14000.0;339.38;2;2;247.3;1950;55.0;40.2;4;2;56.666389;22.493611;1.0;2024;0;0;1;0
19000.0;169.74;3;3;1257.6;1962;30.0;36.1;5;2;56.68;22.568333;2.0;2024;0;0;1;0
16500.0;55.25;1;4;3575.0;1995;5.0;51.8;7;2;56.68;22.568333;1.0;2024;0;0;1;0
24000.0;49.8;1;4;3172.8;1984;25.0;33.3;5;1;56.666389;22.493611;3.0;2024;0;0;1;0
10000.0;98.21;6;3;500.4;1897;33.0;39.3;3;1;56.968611;21.971667;2.0;2024;0;0;1;0
9000.0;45.45;1;5;4408.9;1980;15.0;42.5;6;1;56.68;22.568333;3.0;2024;0;0;1;0
6300.0;227.67;2;2;296.9;1900;65.0;50.9;6;2;57.246667;22.588611;1.0;2024;0;0;1;0
8000.0;82.05;2;2;221.0;1902;45.0;54.6;5;2;56.966667;23.153333;2.0;2024;0;0;1;0
4600.0;271.5;4;2;272.2;1895;70.0;62.2;4;2;57.246667;22.588611;1.0;2023;0;0;1;0
48000.0;17.2;1;5;2492.6;1969;30.0;55.4;8;3;56.968611;21.971667;4.0;2024;0;0;1;0
15000.0;62.78;1;3;1323.3;1964;30.0;29.9;4;1;56.535;21.166111;2.0;2024;0;0;1;0
40600.0;87.93;1;3;1161.5;1976;30.0;46.6;6;2;56.535;21.166111;2.0;2024;0;0;1;0
1500.0;398.67;2;2;165.2;1950;45.0;21.8;2;1;56.666389;22.493611;1.0;2024;0;0;1;0
54000.0;88.68;1;6;4055.5;1978;25.0;70.6;6;3;57.246667;22.588611;5.0;2024;0;0;1;0
9000.0;45.45;1;5;4408.9;1980;15.0;42.5;6;1;56.68;22.568333;2.0;2024;0;0;1;0
18500.0;187.39;1;4;2738.2;1987;10.0;69.9;9;3;56.666389;22.493611;2.0;2017;1;0;0;0
14500.0;105.35;2;2;225.1;1876;45.0;48.0;5;2;56.966667;23.153333;1.0;2024;0;0;1;0
15000.0;49.44;1;5;3310.9;1968;29.0;44.8;6;2;56.68;22.568333;1.0;2024;0;0;1;0
25681.5;79.77;1;5;6296.6;1979;29.0;53.1;7;2;56.966667;23.153333;4.0;2024;0;0;1;0
80000.0;110.21;1;6;4387.9;2007;1.0;63.0;5;3;56.966667;23.153333;2.0;2024;0;0;1;0
21000.0;108.5;4;2;588.2;1750;35.0;43.1;5;2;56.968611;21.971667;2.0;2024;0;0;1;0
5500.0;825.07;1;2;182.3;1930;40.0;31.0;3;1;56.666389;22.493611;2.0;2024;0;0;1;0
10000.0;51.5;5;3;399.1;1915;45.0;39.5;4;2;56.966667;23.153333;2.0;2024;0;0;1;0
17000.0;45.7;1;5;3022.5;1977;30.0;45.3;6;2;56.535;21.166111;2.0;2024;1;0;0;0
7000.0;11.35;1;5;3899.4;1976;25.0;31.8;4;1;56.968611;21.971667;4.0;2024;0;0;1;0
4400.0;126.76;3;2;431.8;1920;65.0;26.8;3;1;56.966667;23.153333;1.0;2024;0;0;1;0
24000.0;57.12;1;4;3107.0;1979;29.0;46.8;6;2;56.666389;22.493611;1.0;2024;0;0;1;0
9000.0;45.45;1;5;4408.9;1980;15.0;42.5;6;1;56.68;22.568333;1.0;2024;0;0;1;0
6000.0;1345.8;1;2;299.2;1790;50.0;92.9;8;4;57.0375;22.775;2.0;2023;0;1;0;0
1300.0;80.49;2;2;283.7;1874;60.0;19.9;2;1;56.968611;21.971667;1.0;2024;0;0;1;0
20000.0;92.68;2;3;683.2;1910;65.0;33.2;3;2;56.968611;21.971667;1.0;2024;0;0;1;0
15000.0;61.38;1;3;1313.6;1966;30.0;29.2;5;1;57.246667;22.588611;1.0;2024;0;0;1;0
5000.0;251.55;2;2;435.0;1970;40.0;26.6;3;1;56.666389;22.493611;2.0;2024;0;0;1;0
13500.0;52.18;1;5;3369.3;1969;10.0;46.2;8;2;56.68;22.568333;3.0;2024;0;0;1;0
3000.0;146.3;9;2;361.9;1906;45.0;43.2;4;2;56.966667;23.153333;1.0;2024;0;0;1;0
47000.0;135.85;3;2;465.3;1930;50.0;44.9;7;2;56.968611;21.971667;2.0;2024;0;0;1;0
18000.0;126.48;1;4;1572.4;1971;29.0;49.9;7;2;56.666389;22.493611;1.0;2024;0;0;1;0
37000.0;182.62;1;4;2842.5;1972;30.0;57.6;10;3;57.0375;22.775;3.0;2024;0;1;0;0
20000.0;23.11;1;5;3404.8;1968;25.0;25.2;4;1;56.966667;23.153333;2.0;2024;0;1;0;0
23400.0;108.17;1;4;3108.2;1974;25.0;54.7;9;2;56.666389;22.493611;4.0;2024;0;0;1;0
36000.0;199.83;3;2;344.2;1860;60.0;50.5;7;2;56.968611;21.971667;1.0;2024;0;0;1;0
10000.0;50.83;1;5;3759.8;1984;10.0;36.2;6;1;56.535;21.166111;4.0;2024;0;1;0;0
11900.0;57.24;1;3;1754.4;1987;10.0;38.0;5;1;56.535;21.166111;1.0;2024;0;0;1;0
35500.0;81.93;1;4;1615.3;1973;30.0;50.7;8;2;56.666389;22.493611;2.0;2024;0;1;0;0
20900.0;73.13;1;5;5207.4;1985;31.0;55.7;7;2;56.68;22.568333;5.0;2024;0;0;1;0
35000.0;114.07;1;4;3448.6;1980;25.0;74.2;9;3;56.666389;22.493611;4.0;2024;0;1;0;0
6113.0;16.78;2;3;285.1;1910;55.0;11.2;1;1;56.968611;21.971667;3.0;2024;0;1;0;0
15434.0;36.41;2;3;285.1;1910;55.0;24.3;2;1;56.968611;21.971667;2.0;2024;0;1;0;0
20453.0;57.69;2;3;285.1;1910;55.0;38.5;4;1;56.968611;21.971667;3.0;2024;0;1;0;0
15000.0;42.83;1;2;546.8;1890;35.0;43.6;5;2;56.968611;21.971667;1.0;2024;0;0;1;0
10000.0;30.28;1;4;1686.5;1974;10.0;39.2;5;1;56.966667;23.153333;1.0;2024;0;0;1;0
11700.0;65.94;1;4;3314.3;1990;5.0;34.4;5;1;56.535;21.166111;2.0;2024;1;0;0;0
14600.0;111.38;1;2;892.7;1975;15.0;41.7;5;2;57.0375;22.775;1.0;2024;0;1;0;0
9200.0;44.52;1;4;2349.6;1966;35.0;42.6;6;2;56.68;22.568333;3.0;2024;0;0;1;0
10000.0;65.1;1;5;2935.3;1977;40.0;53.9;7;2;57.0375;22.775;3.0;2024;0;0;1;0
9000.0;45.45;1;5;4408.9;1980;15.0;42.5;6;1;56.68;22.568333;5.0;2024;0;0;1;0
34000.0;40.11;1;5;6127.6;1976;30.0;55.4;7;2;56.966667;23.153333;3.0;2024;0;1;0;0
30000.0;42.98;1;5;3080.4;1974;20.0;46.9;7;2;56.966667;23.153333;4.0;2024;0;0;1;0
4500.0;82.6;1;3;2676.6;1990;0.0;34.6;7;1;57.0375;22.775;2.0;2024;0;1;0;0
1500.0;89.31;5;2;305.7;1885;70.0;25.1;5;1;56.968611;21.971667;1.0;2024;0;0;1;0
15000.0;177.95;1;3;762.2;1967;30.0;41.2;5;2;56.535;21.166111;1.0;2024;0;1;0;0
32000.0;62.15;1;3;764.7;1959;40.0;47.4;6;2;57.246667;22.588611;2.0;2024;0;1;0;0
14000.0;2678.98;1;1;145.2;1900;45.0;71.4;6;2;56.966667;23.153333;1.0;2024;0;1;0;0
15000.0;50.83;1;5;3759.8;1984;10.0;36.2;6;1;56.535;21.166111;4.0;2024;0;1;0;0
33000.0;77.28;1;5;2514.5;1969;35.0;48.1;7;2;57.246667;22.588611;2.0;2024;0;1;0;0
8281.0;300.96;2;2;164.6;1930;50.0;39.9;5;2;56.666389;22.493611;2.0;2022;1;0;0;0
14000.0;14.83;1;5;3243.2;1970;28.0;25.2;4;1;56.666389;22.493611;3.0;2024;0;1;0;0
25500.0;31.71;1;5;3080.4;1974;20.0;35.2;5;1;56.966667;23.153333;3.0;2024;0;1;0;0
29500.0;104.86;1;3;1769.7;1986;5.0;60.6;9;2;57.0375;22.775;3.0;2024;0;1;0;0
2500.0;99.81;2;2;186.0;1850;25.0;21.3;2;1;56.968611;21.971667;1.0;2024;0;0;1;0
3500.0;69.8;2;2;391.5;1870;36.0;35.9;4;1;56.968611;21.971667;2.0;2024;0;1;0;0
20000.0;37.39;1;5;2538.9;1970;30.0;44.4;7;2;57.246667;22.588611;4.0;2024;0;1;0;0
52000.0;53.07;1;6;2068.0;1984;15.0;69.1;8;3;57.246667;22.588611;2.0;2024;0;1;0;0
19500.0;59.36;4;2;428.0;1910;60.0;24.1;2;1;56.968611;21.971667;2.0;2024;0;0;1;0
5500.0;181.09;3;2;335.9;1972;50.0;50.9;5;2;56.966667;23.153333;1.0;2024;0;1;0;0
14000.0;15.51;1;5;3122.2;1980;45.0;50.9;7;2;56.968611;21.971667;2.0;2024;0;1;0;0
54000.0;43.18;1;6;3502.1;2008;10.0;56.7;6;2;56.966667;23.153333;2.0;2024;0;1;0;0
38000.0;100.86;1;3;1295.2;1962;15.0;53.8;7;3;56.966667;23.153333;3.0;2024;0;1;0;0
18500.0;187.39;1;4;2738.2;1987;10.0;69.9;9;3;56.666389;22.493611;2.0;2024;0;1;0;0
45700.0;213.86;2;2;324.0;1904;40.0;46.6;4;2;56.968611;21.971667;1.0;2024;0;1;0;0
12240.0;250.14;1;2;324.7;1900;55.0;73.1;9;4;56.966667;23.153333;1.0;2024;0;1;0;0
9400.0;77.54;1;2;892.7;1975;15.0;29.1;4;1;57.0375;22.775;1.0;2024;0;1;0;0
35000.0;539.97;2;2;838.4;1987;10.0;71.4;9;3;56.889167;21.176944;2.0;2024;0;1;0;0
31000.0;104.04;1;5;3082.3;1986;5.0;45.2;6;2;56.966667;23.153333;1.0;2024;0;1;0;0
7000.0;100.98;3;3;223.2;1910;60.0;25.3;4;1;57.246667;22.588611;2.0;2024;0;1;0;0
2000.0;146.93;2;3;260.9;1908;55.0;16.1;2;1;56.966667;23.153333;2.0;2024;0;1;0;0
5100.0;81.02;1;5;3565.4;1974;25.0;58.7;7;3;56.68;22.568333;1.0;2024;0;1;0;0
48000.0;20.43;1;5;4244.5;1978;10.0;70.1;8;3;56.968611;21.971667;3.0;2024;0;1;0;0
6700.0;227.1;2;2;247.3;1950;55.0;26.9;2;1;56.666389;22.493611;2.0;2024;0;1;0;0
22500.0;177.95;1;3;762.2;1967;30.0;41.2;5;2;56.535;21.166111;1.0;2024;0;1;0;0
17581.5;41.4;1;5;5184.3;1970;18.0;34.6;6;2;56.966667;23.153333;1.0;2024;0;0;1;0
45000.0;125.62;4;2;588.2;1750;35.0;49.9;5;2;56.968611;21.971667;2.0;2024;0;1;0;0
10000.0;25.7;1;5;6127.6;1976;30.0;34.4;4;1;56.966667;23.153333;3.0;2024;0;1;0;0
70000.0;71.75;1;5;2739.9;1981;29.0;57.9;6;3;56.966667;23.153333;1.0;2024;0;1;0;0
8700.0;57.19;1;5;3523.5;1977;15.0;39.9;6;2;56.68;22.568333;2.0;2024;0;1;0;0
12500.0;207.53;4;2;211.8;1872;60.0;73.8;6;4;56.966667;23.153333;1.0;2024;0;1;0;0
23000.0;53.15;1;5;3584.0;1963;20.0;41.8;5;2;56.966667;23.153333;4.0;2024;0;1;0;0
36500.0;152.35;1;3;1776.8;1963;45.0;92.9;7;3;56.68;22.568333;1.0;2024;0;1;0;0
26480.27;175.72;1;3;2571.4;1987;15.0;68.2;9;3;56.889167;21.176944;1.0;2024;0;1;0;0
21500.0;134.24;1;2;465.7;1880;45.0;47.2;5;2;56.966667;23.153333;2.0;2024;0;1;0;0
15000.0;58.49;1;4;4675.8;1988;10.0;33.3;5;1;56.666389;22.493611;4.0;2024;0;1;0;0
7700.0;154.9;3;3;552.0;1959;45.0;46.9;5;2;56.968611;21.971667;3.0;2024;0;1;0;0
9400.0;92.21;1;3;1323.7;1964;30.0;30.2;4;1;56.535;21.166111;1.0;2024;0;1;0;0
13000.0;190.22;6;2;246.0;1930;50.0;31.0;2;1;56.966667;23.153333;1.0;2024;0;1;0;0
14000.0;98.8;1;3;1279.5;1988;10.0;32.7;6;1;56.535;21.166111;1.0;2024;0;1;0;0
12000.0;42.84;2;2;471.3;1921;60.0;31.4;3;1;57.246667;22.588611;2.0;2024;0;1;0;0
40000.0;198.57;1;4;3316.7;1984;20.0;50.8;6;2;56.889167;21.176944;4.0;2024;0;1;0;0
6000.0;85.57;1;3;1323.0;1973;25.0;48.6;11;2;56.535;21.166111;2.0;2021;1;0;0;0
2450.97;73.9;2;2;213.0;1890;60.0;39.5;4;1;57.246667;22.588611;1.0;2024;0;1;0;0
30000.0;56.24;1;5;5184.3;1970;18.0;49.1;7;2;56.966667;23.153333;2.0;2024;0;1;0;0
5500.0;122.76;1;4;2101.5;1971;27.0;47.5;7;2;56.68;22.568333;2.0;2024;0;1;0;0
42000.0;225.35;2;3;761.7;1959;20.0;47.9;5;2;56.966667;23.153333;1.0;2024;0;1;0;0
18000.0;311.45;1;2;982.3;1989;10.0;49.8;7;2;56.889167;21.176944;2.0;2024;0;1;0;0
50000.0;19.08;1;5;3967.4;1971;25.0;51.5;7;2;56.968611;21.971667;3.0;2024;0;1;0;0
55000.0;136.65;1;4;3108.2;1974;25.0;66.7;10;3;56.666389;22.493611;2.0;2024;0;1;0;0
4900.0;194.31;2;2;346.3;1930;45.0;47.9;5;2;56.666389;22.493611;1.0;2024;0;1;0;0
4200.0;148.78;3;2;344.2;1860;60.0;37.6;4;2;56.968611;21.971667;1.0;2019;0;1;0;0
35000.0;54.68;1;5;6024.5;1990;16.0;53.6;7;2;56.968611;21.971667;2.0;2024;0;1;0;0
33000.0;15.9;1;5;4037.1;1983;28.0;45.5;6;2;56.968611;21.971667;5.0;2024;0;1;0;0
72000.0;103.32;1;3;529.8;2006;14.0;74.5;5;3;57.246667;22.588611;2.0;2024;0;1;0;0
6840.0;21.62;1;3;855.2;1960;35.0;11.7;3;1;56.68;22.568333;3.0;2024;0;1;0;0
8140.0;119.16;2;3;790.0;1930;55.0;34.4;2;1;56.666389;22.493611;2.0;2024;0;1;0;0
11000.0;11.25;1;5;4107.0;1975;55.0;35.0;5;1;56.968611;21.971667;3.0;2024;0;1;0;0
25000.0;198.04;1;4;3316.7;1984;20.0;54.1;7;2;56.889167;21.176944;3.0;2024;0;1;0;0
1500.0;527.44;2;2;191.9;1940;50.0;37.7;3;2;56.666389;22.493611;1.0;2017;0;1;0;0
16500.0;23.04;1;3;1294.7;1961;50.0;41.5;6;2;56.968611;21.971667;1.0;2024;0;1;0;0
8000.0;48.17;1;3;1765.3;1970;25.0;29.2;4;1;56.535;21.166111;2.0;2024;0;1;0;0
16500.0;23.04;1;3;1294.7;1961;50.0;41.5;6;2;56.968611;21.971667;1.0;2024;0;1;0;0
25000.0;84.71;1;3;1313.6;1966;30.0;40.4;6;2;57.246667;22.588611;3.0;2024;0;1;0;0
9020.0;52.86;1;3;855.2;1960;35.0;28.6;5;2;56.68;22.568333;2.0;2024;0;1;0;0
12000.0;308.4;2;2;267.2;1962;30.0;45.9;5;2;56.535;21.166111;2.0;2024;0;1;0;0
47000.0;39.59;1;5;6127.6;1976;30.0;54.7;7;2;56.966667;23.153333;4.0;2024;0;1;0;0
74000.0;33.26;3;6;6692.4;2008;0.0;79.5;7;2;56.966667;23.153333;2.0;2024;0;1;0;0
25000.0;259.29;2;2;324.0;1904;40.0;56.5;6;2;56.968611;21.971667;1.0;2024;0;1;0;0
10000.0;15.21;1;3;1743.9;1970;33.0;28.8;4;1;56.968611;21.971667;2.0;2024;0;1;0;0
30000.0;20.05;1;4;3000.3;1970;30.0;45.6;6;2;56.968611;21.971667;3.0;2024;0;0;1;0
31000.0;85.01;1;4;3575.0;1995;5.0;77.4;11;4;56.68;22.568333;2.0;2024;0;1;0;0
51000.0;426.87;1;3;1820.4;1981;40.0;83.4;8;4;57.0375;22.775;2.0;2024;0;1;0;0
8000.0;150.78;1;2;321.2;1930;55.0;49.0;5;1;56.966667;23.153333;1.0;2024;0;1;0;0
17100.0;89.7;1;5;3523.5;1977;15.0;59.6;7;3;56.68;22.568333;1.0;2024;0;0;1;0
5000.0;105.32;1;2;892.7;1975;15.0;39.5;5;2;57.0375;22.775;2.0;2024;0;1;0;0
3000.0;39.33;1;5;3565.4;1974;25.0;28.5;4;1;56.68;22.568333;1.0;2024;0;1;0;0
8500.0;82.11;1;3;2676.6;1990;0.0;34.6;7;1;57.0375;22.775;3.0;2024;0;1;0;0
31800.0;64.06;1;5;3369.3;1969;10.0;57.2;8;3;56.68;22.568333;5.0;2024;0;1;0;0
5000.0;527.44;2;2;191.9;1940;50.0;37.7;3;2;56.666389;22.493611;1.0;2024;0;1;0;0
12000.0;119.65;1;2;777.6;1962;35.0;26.6;4;1;56.68;22.568333;2.0;2023;0;0;0;1
20000.0;131.53;1;2;401.6;1965;30.0;49.8;6;2;57.0375;22.775;1.0;2024;0;1;0;0
18200.0;137.2;2;3;739.8;1964;30.0;40.6;5;2;56.666389;22.493611;3.0;2024;0;1;0;0
55000.0;20.49;1;5;4244.5;1978;10.0;70.3;8;3;56.968611;21.971667;5.0;2024;0;1;0;0
24000.0;274.79;1;3;1008.2;1958;40.0;47.6;8;2;57.246667;22.588611;1.0;2024;0;1;0;0
55000.0;56.75;1;6;7190.1;1980;29.0;76.0;10;3;56.966667;23.153333;5.0;2024;0;1;0;0
26500.0;76.48;1;5;2989.8;1978;20.0;65.2;8;3;56.68;22.568333;1.0;2024;0;1;0;0
2500.0;73.91;3;2;258.6;1920;40.0;15.6;1;1;56.666389;22.493611;2.0;2024;0;1;0;0
3000.0;17.33;1;5;3393.7;1971;30.0;26.0;5;1;56.966667;23.153333;4.0;2024;0;1;0;0
4000.0;84.24;2;5;4114.4;1989;10.0;54.2;7;2;56.966667;23.153333;2.0;2024;0;1;0;0
6300.0;58.97;1;3;1281.1;1961;20.0;28.7;4;1;56.966667;23.153333;2.0;2024;0;1;0;0
18400.0;50.81;3;2;288.9;1885;65.0;28.0;3;1;56.968611;21.971667;2.0;2024;0;1;0;0
50000.0;105.26;2;5;3135.2;1988;10.0;63.1;7;3;56.966667;23.153333;1.0;2024;0;1;0;0
4600.0;80.33;2;2;215.5;1910;55.0;30.1;3;1;57.246667;22.588611;1.0;2024;0;1;0;0
2200.0;42.7;2;2;215.5;1910;55.0;16.9;2;1;57.246667;22.588611;2.0;2024;0;1;0;0
24000.0;56.38;1;3;764.7;1959;40.0;43.0;6;2;57.246667;22.588611;2.0;2024;0;1;0;0
3400.0;121.97;2;2;215.5;1910;55.0;45.7;5;2;57.246667;22.588611;1.0;2024;0;1;0;0
3500.0;127.3;2;2;215.5;1910;55.0;47.7;6;2;57.246667;22.588611;1.0;2024;0;1;0;0
109000.0;607.85;1;2;765.1;2006;0.0;191.7;14;4;57.246667;22.588611;1.5;2024;0;1;0;0
47000.0;262.34;3;3;1543.2;1988;20.0;65.9;9;3;56.535;21.166111;2.0;2024;0;0;0;1
6500.0;73.13;1;5;5207.4;1985;31.0;52.1;7;2;56.68;22.568333;4.0;2024;0;1;0;0
7300.0;44.2;1;4;2349.6;1966;35.0;41.1;6;2;56.68;22.568333;3.0;2024;0;0;0;1
6000.0;178.3;3;2;169.4;1935;60.0;17.2;2;1;56.666389;22.493611;2.0;2024;0;1;0;0
6681.5;242.18;3;2;179.8;1881;50.0;44.7;4;3;56.966667;23.153333;1.0;2024;0;0;0;1
9800.0;86.59;1;5;3992.8;1973;30.0;52.9;7;2;56.968611;21.971667;3.0;2024;0;0;0;1
4000.0;229.41;2;4;2842.5;1972;30.0;71.1;8;4;57.0375;22.775;1.0;2024;0;1;0;0
40000.0;53.33;1;5;6147.6;1993;24.0;56.1;7;2;57.246667;22.588611;2.0;2024;0;0;0;1
43500.0;45.2;1;5;2538.9;1970;30.0;58.0;8;3;57.246667;22.588611;2.0;2024;0;0;0;1
33285.92;48.57;1;5;5085.0;1977;20.0;54.9;7;2;56.966667;23.153333;3.0;2024;0;1;0;0
7500.0;70.44;4;2;160.9;1912;55.0;32.8;2;1;56.966667;23.153333;1.0;2024;0;0;0;1
15000.0;73.31;1;5;2715.1;1980;32.0;39.8;6;2;56.966667;23.153333;2.0;2024;0;0;0;1
10000.0;11.06;1;5;2895.8;1984;28.0;33.0;5;1;56.968611;21.971667;3.0;2024;0;0;0;1
1500.0;171.1;3;2;312.1;1900;50.0;22.3;2;1;57.0375;22.775;-1.0;2024;0;0;0;1
37500.0;42.72;1;5;5184.3;1970;18.0;37.8;7;2;56.966667;23.153333;4.0;2024;0;1;0;0
42691.26;105.1;1;5;4980.7;2006;30.0;58.8;6;2;56.666389;22.493611;5.0;2024;0;0;0;1
10000.0;48.17;1;3;1765.3;1970;25.0;29.2;4;1;56.535;21.166111;2.0;2024;0;0;0;1
12400.0;65.6;1;5;6024.5;1990;15.0;67.9;8;3;56.968611;21.971667;3.0;2024;1;0;0;0
64000.0;70.56;1;5;6147.6;1993;24.0;72.9;8;3;57.246667;22.588611;3.0;2024;0;0;0;1
29000.0;16.09;1;5;2990.0;1985;30.0;50.3;7;2;56.968611;21.971667;4.0;2024;0;0;0;1
9750.0;41.92;1;5;4173.5;1983;20.0;42.1;6;1;56.68;22.568333;3.0;2019;0;1;0;0
7920.03;96.37;1;5;4302.6;1987;24.0;87.9;10;4;56.546389;27.726944;5.0;2019;0;0;1;0
7400.0;282.62;3;2;375.8;1963;45.0;47.0;7;2;56.546389;27.726944;2.0;2023;0;0;0;1
6117.13;54.24;1;5;3492.9;1982;26.0;38.4;6;2;56.546389;27.726944;3.0;2021;0;1;0;0
15250.0;76.64;1;5;3961.6;1975;30.0;54.5;6;2;56.3;26.716667;3.0;2022;0;1;0;0
4000.0;68.86;1;3;2595.2;1992;10.0;37.3;5;1;56.3;26.716667;3.0;2024;0;0;0;1
14000.0;70.85;1;3;2199.9;1986;24.0;52.2;7;2;56.546389;27.726944;2.0;2024;0;0;0;1
10000.0;54.27;1;5;3768.3;1986;28.0;53.1;7;2;56.546389;27.726944;5.0;2024;0;0;0;1
10000.0;171.8;1;3;2200.3;1988;26.0;52.7;8;2;56.546389;27.726944;3.0;2023;0;0;0;1
7000.0;46.93;1;5;3565.3;1975;30.0;36.6;5;2;56.366667;26.183333;1.0;2024;0;0;0;1
15000.0;106.04;1;3;2086.2;1980;20.0;57.5;8;2;56.3;26.716667;3.0;2024;0;0;0;1
3000.0;76.16;2;2;622.6;1974;45.0;24.4;4;1;56.546389;27.726944;2.0;2024;0;0;0;1
5000.0;52.9;1;5;4354.2;1982;25.0;31.5;6;1;56.3;26.716667;3.0;2024;0;0;0;1
11000.0;69.22;1;5;3516.4;1989;15.0;36.8;6;2;56.3;26.716667;5.0;2024;0;0;0;1
2300.0;24.66;1;5;2650.3;1978;30.0;29.4;5;1;57.1325;27.265833;2.0;2024;0;0;0;1
6204.79;143.85;1;3;2205.3;1983;28.0;64.8;7;4;56.546389;27.726944;2.0;2020;0;0;0;1
6500.0;59.39;1;6;3950.8;1979;30.0;46.1;6;2;57.1325;27.265833;5.0;2024;0;0;0;1
6000.0;76.27;1;3;1352.4;1980;30.0;56.1;8;2;56.3;26.716667;1.0;2024;0;0;0;1
7300.0;34.81;1;5;4531.7;1981;45.0;43.2;6;2;56.366667;26.183333;3.0;2024;0;0;0;1
6000.0;46.78;1;5;2352.5;1987;10.0;39.3;4;1;56.546389;27.726944;5.0;2024;0;0;0;1
9800.0;126.95;1;3;2125.1;1983;25.0;48.8;8;2;56.546389;27.726944;1.0;2023;1;0;0;0
15000.0;262.01;1;2;317.0;1954;35.0;52.2;8;3;56.546389;27.726944;1.0;2024;0;0;0;1
4000.0;121.79;1;3;2096.2;1980;29.0;55.5;7;2;56.546389;27.726944;1.0;2024;0;0;0;1
6600.0;58.69;1;5;3524.9;1984;28.0;59.8;8;3;57.1325;27.265833;2.0;2024;0;0;0;1
3551.0;81.13;1;4;3838.0;1992;29.0;45.9;6;2;57.1325;27.265833;4.0;2024;0;0;0;1
10000.0;58.54;1;5;3358.3;1970;36.0;57.8;8;3;57.1325;27.265833;5.0;2024;0;0;0;1
30000.0;83.34;1;5;4047.6;1977;45.0;68.3;10;3;56.366667;26.183333;2.0;2024;0;0;0;1
5000.0;118.25;1;3;672.7;1960;40.0;47.9;5;2;56.3;26.716667;1.0;2024;0;0;0;1
15400.0;262.01;1;2;317.0;1954;35.0;52.2;8;3;56.546389;27.726944;1.0;2024;0;0;0;1
5700.0;105.64;1;5;4354.2;1982;25.0;64.2;9;3;56.3;26.716667;5.0;2024;0;0;0;1
1500.0;146.42;2;1;172.0;1971;35.0;33.9;4;2;56.546389;27.726944;1.0;2024;0;0;0;1
1500.0;127.89;2;1;172.0;1971;35.0;32.1;4;2;56.546389;27.726944;1.0;2024;0;0;0;1
8500.0;58.3;1;5;3524.9;1984;28.0;59.4;8;3;57.1325;27.265833;4.0;2024;1;0;0;0
4300.0;63.9;1;5;3492.9;1982;26.0;43.5;6;2;56.546389;27.726944;1.0;2024;1;0;0;0
22000.0;113.93;2;3;562.0;1964;30.0;48.0;5;2;57.1325;27.265833;3.0;2024;1;0;0;0
12680.0;43.05;1;5;2000.0;1986;20.0;53.1;7;2;56.366667;26.183333;5.0;2024;1;0;0;0
5000.0;204.79;1;2;178.2;1938;55.0;39.1;6;2;56.366667;26.183333;2.0;2024;1;0;0;0
