Darījuma summa, EUR;Pārdotā zemes kopplatība, m2;Būvju skaits;Būves virszemes stāvu skaits;Būves kopplatība, m2;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas platība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Garums;Platums;Telpu grupas vidējais stāvs;Gads;sezona_Pavasaris;sezona_Rudens;sezona_Vasara;sezona_Ziema
5000.0;15.68;1;5;2439.1;1971;30.0;25.8;4;1;55.875;26.535556;3.0;2024;0;0;0;1
1000.0;14.87;1;4;2910.8;1959;56.0;12.2;3;1;55.875;26.535556;4.0;2024;0;0;0;1
20900.0;63.76;1;5;4925.5;1970;35.0;60.1;8;2;55.875;26.535556;3.0;2024;0;0;0;1
8000.0;28.15;1;5;1952.9;1962;30.0;30.2;4;1;55.875;26.535556;5.0;2024;0;0;0;1
12800.0;17.5;1;9;5031.1;1980;20.0;32.6;5;1;55.875;26.535556;1.0;2024;0;0;0;1
16460.0;86.52;1;2;527.5;1947;50.0;51.7;5;2;55.875;26.535556;2.0;2023;0;0;0;1
12000.0;36.53;1;5;7914.0;1989;30.0;43.8;6;2;55.875;26.535556;1.0;2024;0;0;0;1
2000.0;15.51;1;5;2648.8;1959;27.0;28.9;4;1;55.875;26.535556;3.0;2024;0;0;0;1
3000.0;20.95;1;9;4971.3;1977;31.0;32.7;4;1;55.875;26.535556;8.0;2024;0;0;0;1
6000.0;33.36;1;5;3322.5;1992;29.0;44.3;6;2;55.875;26.535556;1.0;2024;0;0;0;1
11200.0;52.76;1;5;3496.7;1965;40.0;42.6;7;2;55.875;26.535556;2.0;2024;0;0;0;1
14500.0;53.73;1;5;3541.4;1962;40.0;39.4;7;2;55.875;26.535556;2.0;2024;0;0;0;1
5000.0;41.43;2;5;4340.7;1990;26.0;47.6;6;2;55.875;26.535556;5.0;2023;0;0;0;1
30000.0;53.46;1;5;2900.3;1984;30.0;67.9;6;3;55.875;26.535556;4.0;2024;0;0;0;1
5000.0;19.27;1;10;3767.6;1980;29.0;39.3;5;1;55.875;26.535556;6.0;2024;0;0;0;1
14500.0;33.26;1;5;3527.3;1975;28.0;29.6;5;1;55.875;26.535556;5.0;2024;0;0;0;1
43000.0;54.6;1;5;3295.3;1989;34.0;60.3;8;3;55.875;26.535556;2.0;2024;0;0;0;1
6000.0;59.63;1;5;4925.5;1970;35.0;56.2;8;2;55.875;26.535556;3.0;2024;0;0;0;1
