Darījuma summa, EUR;Pārdotā zemes kopplatība, m2;Būvju skaits;Būves virszemes stāvu skaits;Būves kopplatība, m2;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas platība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Platums;Garums;Remonts;Telpu grupas vidējais stāvs;Gads;sezona_Pavasaris;sezona_Rudens;sezona_Vasara;sezona_Ziema
25000.0;63.83;1;5;3158.3;1978;25;49.6;8;2;56.9524627;24.2063122;NULL;1.0;2020;0;0;1;0
188000.0;34.22;1;6;11476.9;2020;0;85.4;6;3;56.9657399;24.1036316;NULL;4.0;2020;0;0;1;0
16228.0;50.12;1;5;4586.4;1962;34;44.4;6;2;56.9877689;24.23804;NULL;1.0;2020;0;0;1;0
33000.0;47.74;1;5;8255.6;1960;20;73.6;10;3;56.9567114;24.0986065;NULL;4.0;2020;0;0;1;0
15000.0;20.82;1;10;4884.6;1975;31;50.9;8;2;56.9638167;24.0072654;NULL;8.0;2020;0;0;1;0
150000.0;104.88;2;4;4365.2;2004;0;96.3;8;3;56.9365577;24.2148989;NULL;2.0;2020;0;0;1;0
20000.0;40.63;1;4;5946.2;1930;60;38.6;6;1;56.9380504;24.1545496;NULL;3.0;2020;0;0;1;0
11800.0;36.08;4;3;557.1;1913;65;28.6;1;1;56.9860487;24.1632759;NULL;1.0;2020;0;0;1;0
33500.0;45.28;1;13;5126.3;1971;30;36.4;5;1;56.9144641;24.1677267;NULL;11.0;2020;0;0;1;0
42000.0;64.96;1;5;4102.0;1971;25;55.6;8;3;56.9624426;24.0288739;NULL;1.0;2020;0;0;1;0
13000.0;118.03;2;3;1639.1;1954;40;91.4;12;3;56.98939;24.1855894;NULL;1.0;2020;0;0;1;0
5500.0;61.51;2;2;347.6;1908;50;21.6;2;1;56.9861967;24.17038;0;2.0;2020;0;0;1;0
46000.0;71.88;7;1;406.6;1962;24;23.4;3;2;56.9449694;24.038042;NULL;1.0;2020;0;0;1;0
151000.0;29.21;1;6;11476.9;2020;0;72.9;7;3;56.9657399;24.1036316;NULL;1.0;2020;0;0;1;0
68000.0;130.54;1;2;428.7;1910;31;42.3;5;2;56.9569413;24.0619156;NULL;2.0;2020;0;0;1;0
49990.0;11.69;2;5;2641.0;1870;34;71.2;7;4;56.9487769;24.1185381;NULL;1.0;2020;0;0;1;0
27000.0;76.05;1;10;4068.0;1982;15;52.9;7;2;57.0278698;24.0522773;1;2.0;2020;0;0;1;0
68000.0;35.47;2;6;10609.3;2008;0;53.0;3;2;57.021941;24.1374285;NULL;2.0;2020;0;0;1;0
13500.0;75.02;2;2;184.5;1880;60;20.5;2;1;56.9352071;24.0756883;NULL;1.0;2020;0;0;1;0
126000.0;41.58;2;10;9999.5;2017;0;67.4;5;3;56.9756878;24.1685041;NULL;10.0;2020;0;0;1;0
50000.0;48.82;1;10;7178.1;1991;0;51.3;8;2;56.9009121;24.0990161;NULL;4.0;2020;0;0;1;0
10500.0;91.64;1;2;505.9;1949;40;81.2;9;3;57.0302453;24.1154991;NULL;1.0;2020;0;0;1;0
136000.0;27.52;1;7;3318.4;2006;0;115.0;5;2;56.9733838;24.1410588;NULL;6.0;2020;0;0;1;0
63500.0;43.01;1;9;5751.0;2019;0;40.1;4;2;56.9297378;24.1624706;NULL;8.0;2020;0;0;1;0
44000.0;54.02;1;6;4140.9;1963;30;42.8;6;2;56.9878099;24.2172112;NULL;4.0;2020;0;0;1;0
136000.0;45.22;2;10;9999.5;2017;0;73.3;6;3;56.9756878;24.1685041;NULL;8.0;2020;0;0;1;0
71000.0;18.43;2;4;1882.5;1908;55;40.6;4;1;56.9620532;24.1379463;NULL;4.0;2020;0;0;1;0
10200.0;196.97;4;2;151.9;1960;45;21.3;2;1;57.0404605;24.0373129;NULL;1.0;2020;0;0;1;0
40000.0;45.74;1;10;9585.3;1986;5;46.0;6;1;56.9473604;24.0078371;NULL;9.0;2020;0;0;1;0
9900.0;45.22;2;3;2090.8;1958;20;70.5;9;3;56.9350623;24.0656825;NULL;3.0;2020;0;0;1;0
12500.0;115.01;3;2;234.8;1910;65;25.2;4;1;56.9198961;24.0761922;NULL;2.0;2020;0;0;1;0
99900.0;50.53;1;5;2026.4;2019;0;51.0;4;2;56.9446298;24.0597884;NULL;2.0;2020;0;0;1;0
137000.0;86.79;1;5;4190.2;2019;0;72.9;7;3;56.9555114;24.1825157;NULL;1.0;2020;0;0;1;0
77000.0;33.65;1;12;6530.3;2007;10;47.8;4;2;56.9550428;24.1919086;NULL;10.0;2020;0;0;1;0
16400.0;42.65;1;5;1944.5;1985;15;33.5;5;1;57.0277154;24.0532911;NULL;5.0;2020;0;0;1;0
2000.0;84.39;1;3;746.3;1960;25;41.7;6;2;56.9136914;24.1109266;0;2.0;2020;0;0;1;0
50000.0;20.34;2;4;2118.6;1912;20;57.6;4;2;56.9929629;24.1250333;NULL;3.0;2020;0;0;1;0
10817.0;24.9;1;14;5506.2;1985;10;32.4;6;1;56.904013;24.2001691;0;1.0;2020;0;0;1;0
35000.0;32.79;2;4;1538.6;1912;55;44.4;5;2;56.952523;24.1376579;NULL;2.0;2020;0;0;1;0
61960.0;19.45;2;5;2699.3;1900;28;34.8;4;2;56.9503553;24.1268594;NULL;3.0;2020;0;0;1;0
40000.0;44.3;1;5;1951.7;1961;40;41.5;6;2;56.9436372;24.0593641;0;4.0;2020;0;0;1;0
49990.0;9.23;1;5;3565.5;1880;27;38.3;5;2;56.9492427;24.1201518;NULL;3.0;2020;0;0;1;0
23000.0;48.43;1;5;5508.4;1968;30;32.2;5;1;56.9204381;24.1825876;NULL;4.0;2020;0;0;1;0
50000.0;71.78;1;12;4524.9;1975;30;45.3;6;2;56.992618;24.1928871;NULL;9.0;2020;0;0;1;0
188000.0;34.26;1;6;11476.9;2020;0;85.5;6;3;56.9657399;24.1036316;NULL;5.0;2020;0;0;1;0
11000.0;30.39;1;5;6653.9;1970;30;25.3;4;1;56.9037863;24.2027712;NULL;2.0;2020;0;0;1;0
30000.0;47.86;1;5;5086.0;1972;10;36.7;7;2;57.0055401;24.126592;NULL;4.0;2020;0;0;1;0
127000.0;187.21;1;3;1763.4;2008;2;80.5;5;3;57.0716666;24.0967001;NULL;2.0;2020;0;0;1;0
134000.0;118.28;1;9;3028.1;2019;0;86.8;6;3;56.9692991;24.2358015;NULL;4.0;2020;0;0;1;0
136000.0;33.66;1;6;3297.0;1912;26;78.3;4;3;56.9585181;24.1164704;NULL;4.0;2020;0;0;1;0
35000.0;54.36;1;5;3442.8;1963;40;47.5;6;2;56.9831896;24.2469328;NULL;4.0;2020;0;0;1;0
63000.0;111.66;1;9;10158.6;1970;25;80.0;11;4;56.8985558;24.2095174;NULL;3.0;2020;0;0;1;0
63000.0;43.08;2;2;770.2;1912;27;51.7;6;2;56.9473391;24.0606871;NULL;1.0;2020;0;0;1;0
147000.0;75.32;5;2;293.2;1922;26;71.5;7;3;56.9552684;24.1492071;NULL;1.5;2020;0;0;1;0
31959.22;41.76;1;5;7762.5;1972;25;48.9;7;2;56.9545264;24.0340519;NULL;1.0;2020;0;0;1;0
68000.0;21.36;6;6;4181.9;1912;45;49.4;5;2;56.9519703;24.1290984;1;4.0;2020;0;0;1;0
69000.0;119.96;5;3;864.4;1900;50;68.7;4;2;56.9477749;24.060802;NULL;2.0;2020;0;0;1;0
44625.0;10.31;1;10;4891.8;1974;30;63.3;10;3;56.9634732;24.0093185;NULL;8.0;2020;0;0;1;0
3000.0;28.8;4;2;421.5;1900;65;84.1;6;4;56.9540545;24.1432665;NULL;2.0;2020;0;0;1;0
71000.0;57.96;1;10;6992.4;1975;31;63.2;7;3;56.9640198;24.0075203;NULL;8.0;2020;0;0;1;0
14000.0;32.89;1;5;3323.8;1972;30;49.2;7;2;57.0317581;24.0514553;NULL;2.0;2020;0;0;1;0
30000.0;5.3;2;5;2641.0;1870;34;14.7;2;1;56.9487769;24.1185381;NULL;2.0;2020;0;0;1;0
45000.0;40.19;4;2;753.5;1870;60;85.6;8;4;56.9593759;24.1115445;NULL;2.0;2020;0;0;1;0
15000.0;63.22;1;4;2319.1;1962;30;41.7;5;2;57.0305995;24.0996361;NULL;4.0;2020;0;0;1;0
83000.0;99.97;1;10;12657.4;1986;10;94.8;14;4;56.9473374;24.0061033;NULL;8.0;2020;0;0;1;0
128208.2;34.61;1;9;3910.0;2018;0;60.2;6;4;56.9521513;24.0037533;NULL;3.0;2020;0;0;1;0
34000.0;69.4;1;5;4011.8;1969;30;48.9;7;2;56.9700323;24.0662584;NULL;4.0;2020;0;0;1;0
86000.0;80.71;1;5;1259.6;2017;0;65.9;5;2;56.9144989;24.128676;NULL;1.0;2020;0;0;1;0
76633.0;46.62;1;5;4779.0;2017;0;53.6;4;2;56.9382287;24.2243479;NULL;4.0;2020;0;0;1;0
67000.0;144.79;1;3;401.7;1936;50;49.5;4;2;56.9862396;24.2453515;NULL;2.0;2020;0;0;1;0
60000.0;71.92;1;10;7235.9;1974;20;62.3;9;3;56.9644334;24.0024793;NULL;2.0;2020;0;0;1;0
12000.0;26.25;1;3;1184.3;1960;20;13.0;4;1;56.9398675;24.0373179;NULL;2.0;2020;0;0;1;0
34000.0;59.91;1;5;4708.6;1965;30;49.0;7;2;56.982296;24.2507524;NULL;2.0;2020;0;0;1;0
28000.0;33.44;2;5;1420.0;1938;50;55.8;8;2;56.9516567;24.1529455;NULL;5.0;2020;0;0;1;0
177000.0;59.65;2;10;9999.5;2017;0;96.7;8;4;56.9756878;24.1685041;NULL;10.0;2020;0;0;1;0
79296.2;30.44;1;9;3921.6;2018;0;45.1;4;2;56.9515242;24.0037431;NULL;9.0;2020;0;0;1;0
45000.0;199.04;1;2;471.1;1959;31;42.4;3;2;56.9717803;24.0598194;NULL;2.0;2020;0;0;1;0
9500.0;8.97;1;7;3926.2;1900;50;26.5;3;1;56.9599824;24.1511465;NULL;2.0;2020;0;0;1;0
166000.0;29.25;1;6;11476.9;2020;0;73.0;6;3;56.9657399;24.1036316;NULL;4.0;2020;0;0;1;0
43000.0;66.04;7;2;2540.1;1962;26;21.5;3;1;56.9448287;24.0380673;NULL;2.0;2020;0;0;1;0
10000.0;16.8;3;2;194.7;1870;60;31.2;3;2;56.9631565;24.1356726;NULL;1.0;2020;0;0;1;0
29000.0;28.06;1;7;5076.3;1982;30;31.3;6;1;56.9419849;24.1983039;NULL;2.0;2020;0;0;1;0
42000.0;67.89;7;2;2540.1;1962;26;22.1;3;1;56.9448287;24.0380673;NULL;2.0;2020;0;0;1;0
30000.0;28.0;1;5;3257.1;1960;30;28.6;4;1;56.9366265;24.1623084;NULL;1.0;2020;0;0;1;0
44000.0;79.48;1;9;12669.9;1970;30;59.0;9;3;56.898317;24.2103223;NULL;6.0;2020;0;0;1;0
52000.0;43.07;1;10;2502.3;1990;5;51.5;8;2;56.9017544;24.0995727;NULL;7.0;2020;0;0;1;0
36750.0;30.63;1;13;5109.6;1970;30;32.5;3;1;56.9141098;24.1684236;NULL;9.0;2020;0;0;1;0
26800.0;33.48;1;5;7848.4;1979;30;27.3;4;1;56.9504629;24.2019266;NULL;4.0;2020;0;0;1;0
103000.0;121.97;3;4;1183.6;2006;0;57.4;5;2;56.9567871;24.019409;NULL;4.0;2020;0;0;1;0
13400.0;39.81;1;5;2660.2;1973;25;29.7;5;1;56.9647189;24.1939022;NULL;2.0;2020;0;0;1;0
30000.0;77.49;1;10;4068.0;1982;15;57.4;7;2;57.0278698;24.0522773;NULL;1.0;2020;0;0;1;0
16000.0;32.01;1;5;4726.1;1964;35;29.2;5;2;56.9797593;24.1725506;NULL;3.0;2020;0;0;1;0
61500.0;23.63;1;7;4926.8;1908;50;63.4;6;2;56.9663096;24.1436447;NULL;1.0;2020;0;0;1;0
29500.0;50.39;1;9;4015.1;1966;25;40.1;6;1;56.9882085;24.2413034;NULL;8.0;2020;0;0;1;0
5500.0;13.96;1;4;1744.4;1958;40;19.2;1;1;56.9720413;24.1748508;0;3.0;2020;0;1;0;0
20000.0;38.12;1;5;3358.2;1968;30;26.0;4;1;56.9902197;24.2378285;NULL;1.0;2020;0;1;0;0
12000.0;46.13;1;3;1206.3;1960;20;25.0;3;1;56.9395908;24.0374418;NULL;3.0;2020;0;0;1;0
7000.0;81.85;2;3;785.8;1890;35;24.6;3;2;56.9505001;24.137515;NULL;3.0;2020;0;0;1;0
103900.0;50.14;1;5;2026.4;2019;0;50.6;4;2;56.9446298;24.0597884;NULL;5.0;2020;0;0;1;0
42000.0;66.56;1;5;4551.1;1960;35;44.2;6;2;56.9462884;24.0665177;NULL;3.0;2020;0;0;1;0
5500.0;221.16;1;1;173.7;1947;65;46.2;8;2;57.0246135;24.0293408;NULL;1.0;2020;0;0;1;0
22000.0;9.08;2;6;2179.8;1910;30;26.5;4;1;56.9926977;24.1247252;NULL;4.0;2020;0;0;1;0
139353.0;70.75;1;5;1245.5;1935;27;72.8;5;3;56.9667331;24.1454213;NULL;3.0;2020;0;0;1;0
15000.0;258.16;3;2;351.6;1937;40;52.2;6;3;56.9455591;24.0603603;NULL;1.0;2020;0;0;1;0
61000.0;83.25;1;3;1441.5;1912;51;67.6;6;3;56.9732479;24.1735877;NULL;2.5;2020;0;0;1;0
15000.0;23.19;1;10;7338.3;1989;10;32.8;7;1;56.9034547;24.0949095;NULL;2.0;2020;0;1;0;0
34000.0;12.91;2;5;2699.3;1900;28;23.1;2;1;56.9503553;24.1268594;NULL;2.0;2020;0;0;1;0
62000.0;60.79;1;13;5160.8;1991;10;56.0;6;2;56.9381551;24.2064873;NULL;8.0;2020;0;1;0;0
140000.0;247.57;1;5;1267.3;2018;0;140.2;9;4;56.9138927;24.1287281;0;4.0;2020;0;0;1;0
20500.0;42.43;1;6;2246.8;1985;10;46.5;7;1;56.9473646;24.0020489;NULL;4.0;2020;0;1;0;0
51000.0;51.05;1;4;1670.5;1966;20;40.9;5;2;56.9172876;24.1036851;NULL;1.0;2020;0;1;0;0
95000.0;27.78;2;5;1465.5;1911;60;61.3;6;2;56.9579478;24.1324157;NULL;4.0;2020;0;0;1;0
83000.0;18.83;1;6;11476.9;2020;0;47.0;3;1;56.9657399;24.1036316;NULL;1.0;2020;0;0;1;0
170000.0;32.33;1;6;11476.9;2020;0;80.7;6;3;56.9657399;24.1036316;NULL;2.0;2020;0;0;1;0
101851.4;34.55;1;9;3910.0;2018;0;60.1;6;3;56.9521513;24.0037533;NULL;7.0;2020;0;0;1;0
10200.0;82.4;4;2;240.5;1910;50;24.7;5;1;56.9363312;24.1028752;NULL;1.0;2020;0;0;1;0
61000.0;81.28;1;5;2694.9;1973;20;61.7;5;3;56.9646227;24.191741;NULL;3.0;2020;0;0;1;0
55000.0;54.05;1;5;6032.6;1982;30;52.9;7;2;56.9463363;24.1693072;NULL;2.0;2020;0;0;1;0
109000.0;42.0;1;5;1773.2;2017;0;59.9;4;2;56.942748;24.0933739;NULL;5.0;2020;0;0;1;0
63990.0;16.97;1;6;3065.6;1912;31;83.0;8;4;56.9620966;24.1222682;NULL;2.0;2020;0;0;1;0
123000.0;34.09;2;7;1539.3;1930;54;77.8;5;3;56.9654638;24.1422738;NULL;4.0;2020;0;0;1;0
84628.0;29.95;1;9;3917.5;2019;0;54.2;4;2;56.9517426;24.0042922;NULL;1.0;2020;0;0;1;0
120000.0;127.35;3;5;1833.3;1910;40;146.6;13;4;56.960698;24.1332894;NULL;4.0;2020;0;1;0;0
92000.0;140.38;7;2;2540.1;1962;26;45.7;5;3;56.9448287;24.0380673;NULL;1.0;2020;0;0;1;0
35000.0;55.21;1;5;4060.3;1971;25;49.7;8;2;56.9607879;24.0310824;NULL;1.0;2020;0;1;0;0
92000.0;14.69;1;16;11392.7;2015;0;48.9;4;2;56.9771136;24.1656283;NULL;13.0;2020;0;0;1;0
22000.0;186.0;3;2;415.6;1947;50;49.2;6;2;57.0416308;24.0318455;NULL;2.0;2020;0;1;0;0
6000.0;54.79;3;2;142.5;1900;75;17.6;2;1;56.9462301;24.1417517;NULL;2.0;2018;0;0;0;1
9828.33;19.34;1;5;4423.9;1984;20;42.5;6;1;56.9460026;24.1752315;NULL;4.0;2020;0;1;0;0
50000.0;67.6;1;5;3186.1;1978;20;49.8;7;2;56.9527414;24.2043366;1;2.0;2020;0;1;0;0
50000.0;77.57;1;5;5040.6;1981;28;54.0;7;2;56.9471177;24.1710416;NULL;2.0;2020;0;1;0;0
20000.0;54.1;1;5;6765.4;1965;30;48.0;7;2;56.9027462;24.2039144;NULL;2.0;2020;0;1;0;0
7000.0;55.91;1;5;6519.5;1981;15;38.4;8;1;56.986953;24.135909;NULL;2.0;2019;1;0;0;0
48000.0;55.55;1;5;6701.2;1969;35;48.4;5;2;56.9717675;24.0685061;NULL;5.0;2020;0;1;0;0
15200.0;44.4;1;5;4009.5;1977;30;34.0;4;1;56.942631;24.1700086;NULL;2.0;2020;0;1;0;0
145118.75;180.19;4;3;903.6;1887;45;107.9;7;4;56.9545946;24.1312945;NULL;2.0;2020;0;0;1;0
4881.25;101.05;4;3;903.6;1887;45;107.9;7;4;56.9545946;24.1312945;NULL;2.0;2020;0;0;1;0
59000.0;21.48;2;5;1724.6;1912;50;44.5;6;2;56.9563671;24.1350602;NULL;2.0;2020;0;0;1;0
48000.0;57.33;1;5;4732.4;1963;30;59.9;8;3;56.9829544;24.2449683;NULL;2.0;2020;0;0;1;0
26000.0;44.85;1;5;4395.3;1988;15;42.1;6;1;56.9456337;24.1770679;NULL;5.0;2020;0;0;1;0
94000.0;86.12;1;9;3028.1;2019;0;63.2;4;2;56.9692991;24.2358015;NULL;9.0;2020;1;0;0;0
200000.0;38.63;1;7;1066.2;1880;50;137.8;11;5;56.9468841;24.1111072;NULL;3.0;2020;0;1;0;0
50000.0;93.8;1;5;3361.3;1971;30;56.6;8;3;56.9110103;24.1944902;NULL;3.0;2020;0;0;1;0
35000.0;202.18;2;2;791.0;1917;70;72.8;8;2;56.9436589;24.0682794;NULL;1.0;2020;0;1;0;0
30000.0;76.21;1;5;3887.1;1981;15;53.3;8;2;57.0289897;24.0548298;NULL;3.0;2020;0;1;0;0
33900.0;24.98;1;5;3065.1;1995;5;32.4;6;1;56.967407;24.1939351;NULL;4.0;2020;0;1;0;0
45000.0;37.08;1;16;7187.7;1985;20;60.6;7;2;56.9714718;24.2339168;NULL;10.0;2020;0;1;0;0
26500.0;45.55;1;5;2988.8;1978;10;56.2;9;3;57.0318774;24.1057109;0;3.0;2020;0;1;0;0
113937.6;39.51;1;9;3917.5;2019;0;71.5;6;4;56.9517426;24.0042922;NULL;1.0;2020;0;0;1;0
10000.0;58.33;2;2;646.9;1900;65;31.7;2;1;56.966583;24.1730834;NULL;2.0;2020;0;1;0;0
20250.0;26.88;1;3;500.8;1897;40;27.9;3;1;56.9623942;24.1019309;NULL;3.0;2020;0;0;1;0
32400.0;43.31;7;1;406.6;1962;24;15.3;2;1;56.9449694;24.038042;NULL;1.0;2020;0;0;1;0
119000.0;78.83;1;9;5751.0;2019;0;73.5;7;4;56.9297378;24.1624706;NULL;3.0;2020;0;0;1;0
96176.0;17.76;1;7;3966.0;1912;31;66.7;5;2;56.9607243;24.1287864;NULL;5.0;2020;0;0;1;0
1000.0;50.08;1;10;7402.6;1989;0;51.3;8;2;56.9005486;24.0957801;NULL;8.0;2020;0;1;0;0
44990.0;10.06;2;5;2641.0;1870;34;27.9;3;1;56.9487769;24.1185381;NULL;2.0;2020;0;0;1;0
44990.0;10.32;2;5;2641.0;1870;34;28.6;2;1;56.9487769;24.1185381;NULL;2.0;2020;0;0;1;0
120000.0;60.88;1;3;824.7;1904;45;89.8;8;3;56.9621698;24.1004187;NULL;2.0;2020;0;0;1;0
161000.0;53.81;1;6;6574.0;2016;0;81.6;6;2;56.9687418;24.1256361;NULL;2.0;2020;0;0;1;0
79000.0;69.56;1;5;5337.7;2019;0;45.4;4;2;56.9556183;24.1854622;NULL;1.0;2020;0;0;1;0
46830.0;104.87;1;5;3154.9;1973;20;66.1;10;3;56.9587034;24.0237157;1;2.0;2020;0;0;1;0
49000.0;97.75;1;3;746.3;1960;25;48.3;3;2;56.9136914;24.1109266;NULL;3.0;2020;0;1;0;0
100000.0;16.2;3;6;3978.3;1900;35;51.9;3;2;56.9553034;24.1235677;NULL;2.0;2020;0;0;1;0
36000.0;21.09;3;5;1126.1;1912;45;42.3;4;2;56.9396485;24.07942;NULL;3.0;2020;0;1;0;0
22500.0;55.37;1;9;4187.7;1993;16;42.9;5;1;56.9034752;24.1441948;NULL;2.0;2020;0;1;0;0
18900.0;59.83;1;7;1734.3;1931;40;109.6;10;4;56.9630464;24.1222902;NULL;2.0;2020;0;0;1;0
48000.0;54.65;1;10;4919.8;1991;26;51.2;8;2;56.9006452;24.1018364;NULL;5.0;2020;0;1;0;0
40000.0;32.68;5;5;1182.6;1898;60;48.1;4;2;56.9446028;24.1325269;NULL;3.0;2020;0;0;1;0
166800.0;87.1;1;3;1307.2;2019;0;72.2;7;4;56.9439048;24.0743342;NULL;2.0;2020;0;0;1;0
5000.0;124.39;5;1;174.9;1904;65;25.8;2;1;56.9607367;24.0625868;0;1.0;2020;0;0;1;0
67500.0;131.92;1;3;401.7;1936;50;45.1;3;1;56.9862396;24.2453515;NULL;2.0;2020;0;0;1;0
91000.0;25.94;5;5;1075.7;1890;32;47.4;5;3;56.9397224;24.1239857;NULL;2.0;2020;0;0;1;0
64000.0;19.01;2;5;2699.3;1900;28;34.0;4;2;56.9503553;24.1268594;NULL;2.0;2020;0;0;1;0
80000.0;45.48;1;9;5751.0;2019;0;42.4;4;2;56.9297378;24.1624706;NULL;8.0;2020;0;0;1;0
75000.0;41.47;1;9;14373.1;1983;15;60.9;10;3;56.9553072;24.1962533;NULL;2.0;2020;0;1;0;0
86000.0;79.86;1;5;1259.6;2017;0;65.2;6;2;56.9144989;24.128676;NULL;1.0;2020;0;0;1;0
12000.0;43.66;1;6;1283.4;1910;18;94.9;10;4;56.9644197;24.1512496;NULL;2.0;2020;0;1;0;0
80000.0;42.35;1;5;2130.0;1968;35;66.0;11;3;56.9804168;24.1916642;NULL;5.0;2020;0;1;0;0
63000.0;62.42;1;7;9214.8;1986;15;57.6;4;1;56.9558135;24.0681509;NULL;4.0;2020;0;1;0;0
8000.0;7.45;4;6;912.0;1900;50;17.7;2;1;56.9505334;24.1359632;0;3.0;2020;0;0;1;0
67000.0;47.65;1;10;4928.8;1981;10;62.9;10;3;56.9037896;24.0958623;NULL;6.0;2020;0;1;0;0
28000.0;188.18;1;2;480.5;1959;30;42.4;6;2;56.9722947;24.0608168;NULL;1.0;2020;0;1;0;0
50000.0;113.63;1;7;3340.1;1982;20;89.1;14;5;56.937234;24.1956936;NULL;1.0;2020;0;1;0;0
124000.0;80.3;3;7;9504.9;2006;14;108.4;10;3;56.9090109;24.0784563;NULL;6.0;2020;0;0;1;0
180000.0;38.56;1;6;1662.1;2004;0;116.0;7;3;56.96306;24.1210653;NULL;2.0;2020;0;1;0;0
61000.0;93.42;1;6;5188.0;1982;30;79.9;11;4;56.940651;24.2011726;NULL;4.0;2020;0;1;0;0
68000.0;233.87;1;3;417.7;1895;48;65.8;6;3;56.9397955;24.1385344;NULL;1.0;2020;0;1;0;0
5000.0;50.82;1;12;4474.1;1980;30;33.7;4;1;56.9744862;24.1314357;NULL;3.0;2020;0;1;0;0
31000.0;33.39;1;5;5926.4;1971;20;38.1;6;2;56.9709545;24.0519827;NULL;1.0;2020;0;1;0;0
31000.0;30.52;1;10;3691.5;1990;5;45.0;5;1;56.9011359;24.0965042;NULL;5.0;2020;0;1;0;0
20000.0;19.31;1;10;8625.1;1990;0;36.1;7;1;56.9031824;24.0988731;NULL;6.0;2020;0;1;0;0
120000.0;178.79;1;5;2461.0;2005;0;120.0;7;3;56.9372165;24.0344684;NULL;1.0;2020;0;0;1;0
165000.0;27.59;1;6;5122.3;1914;55;100.4;6;3;56.9579091;24.1243461;NULL;5.0;2020;0;0;1;0
180000.0;34.3;1;6;11476.9;2020;0;85.6;6;3;56.9657399;24.1036316;NULL;2.0;2020;0;0;1;0
44500.0;50.51;1;5;4650.8;1962;20;45.4;6;2;56.987496;24.2435713;NULL;4.0;2020;0;0;1;0
165000.0;84.35;1;7;9521.1;2005;11;118.8;11;4;56.9554884;24.1790342;NULL;5.0;2020;0;1;0;0
50000.0;89.85;1;5;5003.1;1966;30;58.0;8;3;56.9765433;24.2488313;NULL;1.0;2020;0;0;1;0
3600.0;23.12;3;2;716.5;1905;43;22.5;2;1;56.957022;24.1523189;NULL;-1.0;2020;0;0;1;0
39000.0;76.06;1;5;4594.2;1960;35;42.8;6;2;56.9452735;24.0679173;NULL;5.0;2020;0;1;0;0
30000.0;123.46;1;4;2888.9;1954;45;66.5;11;2;56.943584;24.1270347;NULL;2.0;2020;0;1;0;0
136000.0;44.54;2;10;9999.5;2017;0;72.2;6;3;56.9756878;24.1685041;NULL;6.0;2020;0;1;0;0
46000.0;74.74;1;9;9999.0;1971;30;49.8;7;2;56.8995173;24.2068809;NULL;6.0;2020;0;1;0;0
108000.0;36.09;2;10;9485.9;2017;0;58.5;5;3;56.9763481;24.1678834;NULL;7.0;2020;0;0;1;0
49500.0;92.24;1;3;1441.5;1912;51;74.9;6;3;56.9732479;24.1735877;NULL;2.5;2020;0;0;1;0
109000.0;19.87;1;6;11476.9;2020;0;49.6;4;2;56.9657399;24.1036316;NULL;1.0;2020;0;0;1;0
107000.0;53.11;2;10;6099.0;2006;12;79.8;5;2;56.9507123;24.1822753;NULL;10.0;2020;0;1;0;0
45000.0;112.49;2;3;637.6;1961;25;46.4;7;2;56.9126932;24.1098979;NULL;3.0;2020;0;0;1;0
60000.0;41.67;1;4;3509.1;1952;30;48.2;4;2;56.9330111;24.0716826;1;2.0;2020;0;0;1;0
35000.0;184.31;2;2;296.0;1959;30;47.6;6;2;56.9392358;24.04025;NULL;2.0;2020;0;1;0;0
26000.0;12.56;1;6;2789.8;1910;60;28.4;2;1;56.9696806;24.0992491;NULL;4.0;2020;0;0;1;0
55000.0;28.89;4;5;963.8;1914;50;47.9;5;2;56.9576166;24.1343611;NULL;2.0;2020;0;1;0;0
32000.0;10.51;5;5;1075.7;1890;32;19.2;2;1;56.9397224;24.1239857;NULL;1.0;2020;0;1;0;0
38000.0;52.04;1;10;4069.1;1980;5;45.5;7;2;56.999992;24.1293893;NULL;4.0;2020;0;1;0;0
38000.0;55.77;1;6;4164.9;1963;30;43.1;6;2;56.9877134;24.2163469;NULL;3.0;2020;0;1;0;0
14000.0;31.9;4;3;377.1;1910;50;26.9;5;1;56.9305101;24.1630828;NULL;3.0;2020;0;1;0;0
105000.0;26.42;1;7;2436.1;1894;40;129.3;9;4;56.946736;24.1112507;NULL;3.0;2020;0;1;0;0
140000.0;26.85;1;7;5399.8;1913;55;102.8;9;3;56.9584289;24.1210113;NULL;5.0;2020;0;1;0;0
37000.0;46.62;1;5;4732.4;1963;30;48.7;6;2;56.9829544;24.2449683;NULL;3.0;2020;0;1;0;0
65000.0;154.83;9;3;507.6;1935;40;53.9;5;2;56.9338974;24.0820141;NULL;1.0;2020;0;1;0;0
123000.0;41.51;2;10;9999.5;2017;0;67.3;5;3;56.9756878;24.1685041;NULL;6.0;2020;0;1;0;0
28000.0;52.16;1;5;4622.6;1966;30;44.6;5;2;56.9764062;24.2506078;NULL;1.0;2020;0;1;0;0
38000.0;50.78;1;5;3649.9;1962;20;44.5;7;2;56.9674262;24.0476739;NULL;4.0;2020;0;1;0;0
35990.0;5.99;1;5;3565.5;1880;27;33.8;5;1;56.9492427;24.1201518;NULL;3.0;2020;0;0;1;0
5000.0;103.08;2;2;238.8;1900;70;21.0;2;1;56.9172687;24.0833563;NULL;2.0;2020;0;0;1;0
