Darījuma summa, EUR;Pārdotā zemes kopplatība, m2;Būvju skaits;Būves virszemes stāvu skaits;Būves kopplatība, m2;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas platība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Telpu grupas vidējais stāvs;Gads;sezona_Pavasaris;sezona_Rudens;sezona_Vasara;sezona_Ziema;Platums;Garums
250000.0;65.8;2;5;2007.3;1901;50;171.1;14;7;2.0;2020;0;0;1;0;56.9589337;24.1093287
30000.0;32.79;1;5;1946.7;1961;20;29.2;4;1;3.0;2020;0;0;1;0;56.9417832;24.0610267
70000.0;46.14;1;9;4957.4;1982;10;65.1;9;3;3.0;2020;0;0;1;0;56.9405373;24.2030058
24000.0;27.05;1;5;3429.5;1970;30;26.2;4;1;3.0;2020;0;0;1;0;56.9383117;24.0425934
44000.0;77.11;8;2;546.7;1899;64;37.1;3;2;2.0;2020;1;0;0;0;56.9520986;24.1466477
23990.0;6.27;1;5;3565.5;1880;27;108.4;12;6;1.0;2020;0;0;1;0;56.9492427;24.1201518
35000.0;57.59;1;5;4990.3;1966;20;44.5;5;2;1.0;2020;0;0;1;0;56.9770273;24.2518447
36500.0;52.06;1;5;4622.6;1966;30;44.5;6;2;1.0;2020;0;0;1;0;56.9764062;24.2506078
128758.6;42.93;1;9;3917.5;2019;0;77.7;7;4;6.0;2020;0;0;1;0;56.9517426;24.0042922
14000.0;30.03;1;5;3585.3;1967;30;47.2;7;2;5.0;2020;0;0;1;0;56.9188366;24.1833978
35500.0;55.14;1;10;5177.7;1976;31;50.7;7;2;4.0;2020;0;0;1;0;57.0167349;24.1325222
35000.0;81.03;1;9;15432.7;1984;30;75.5;14;3;8.0;2020;0;0;1;0;56.9466576;24.1993901
124000.0;24.07;1;7;2852.2;1890;50;92.0;6;4;5.0;2020;0;0;1;0;56.9502686;24.1236421
39000.0;8.77;2;5;2641.5;1870;34;24.3;2;1;3.0;2020;0;0;1;0;56.9487769;24.1185381
105000.0;29.21;3;6;3896.3;1910;40;94.5;9;4;4.0;2020;0;0;1;0;56.9555501;24.1239349
8500.0;84.63;3;2;366.1;1890;60;29.3;3;2;2.0;2020;0;0;1;0;56.9215587;24.0902515
39500.0;14.37;2;5;2699.3;1900;28;25.7;2;1;2.0;2020;0;0;1;0;56.9503553;24.1268594
36000.0;99.39;2;3;1160.4;1959;35;41.1;4;2;3.0;2020;0;0;1;0;56.9585058;24.0620839
24000.0;54.59;1;4;2830.5;1962;40;31.9;6;1;2.0;2020;0;0;1;0;56.9128769;24.1912882
30000.0;40.76;1;5;7149.1;1970;30;43.4;6;2;1.0;2020;0;0;1;0;56.9157771;24.0931307
22000.0;39.5;1;5;3501.4;1961;40;38.9;5;2;5.0;2020;0;0;1;0;56.9278634;24.1648417
39000.0;9.34;2;5;2641.5;1870;34;25.9;2;1;4.0;2020;0;0;1;0;56.9487769;24.1185381
91000.0;118.87;1;5;1270.1;2018;0;66.6;5;2;1.0;2020;0;0;1;0;56.9138191;24.1271162
130500.0;141.15;1;3;1086.6;2017;0;68.7;4;2;2.0;2020;0;0;1;0;56.9546865;24.0821683
32800.0;72.08;1;5;2521.2;1966;40;47.2;7;2;5.0;2020;0;0;1;0;56.9993347;24.1215324
18000.0;65.1;1;5;5005.6;1966;35;46.9;7;2;5.0;2020;0;0;1;0;56.9766565;24.250382
53000.0;49.09;1;8;2890.5;1985;15;60.9;9;2;1.0;2020;0;0;1;0;56.9476046;24.0008052
180500.0;52.3;1;8;7599.3;2013;0;93.8;8;3;4.0;2020;0;0;1;0;56.9697392;24.1237988
35000.0;32.13;1;9;7532.3;1972;15;60.7;9;3;7.0;2020;0;0;1;0;56.931474;24.1752172
170073.6;20.29;1;7;14874.5;2018;0;68.8;2;1;4.0;2020;0;0;1;0;56.9613987;24.1121479
36500.0;79.17;1;4;2622.6;1955;40;57.4;7;2;3.0;2020;0;0;1;0;57.0185573;24.1260747
10000.0;43.89;1;2;250.0;1910;50;25.4;2;1;2.0;2020;0;0;1;0;56.9535397;24.1497057
14000.0;85.11;2;2;654.3;1940;60;24.5;2;1;2.0;2020;0;0;1;0;56.9295543;24.1693682
68000.0;48.63;1;6;3189.6;1910;65;107.7;11;5;3.0;2020;0;0;1;0;56.9696837;24.1354374
17000.0;14.0;1;6;3189.6;1910;65;107.7;11;5;3.0;2020;0;0;1;0;56.9696837;24.1354374
33000.0;44.41;1;5;4234.4;1983;10;39.1;6;1;1.0;2020;0;0;1;0;56.9427093;24.1961337
39990.0;8.04;2;5;2641.5;1870;34;22.3;2;1;5.0;2020;0;0;1;0;56.9487769;24.1185381
20550.0;55.52;1;5;2768.8;1961;30;40.1;5;2;4.0;2020;0;0;1;0;57.001519;24.1251216
57800.0;50.71;1;5;2821.8;1966;25;41.5;6;2;4.0;2020;0;0;1;0;56.9791057;24.1713581
73000.0;31.71;5;4;888.1;1920;60;57.1;4;2;3.0;2020;0;0;1;0;56.9657666;24.1419358
89000.0;56.7;1;9;3051.9;2017;0;65.7;5;2;5.0;2020;0;0;1;0;56.9691141;24.2364908
45000.0;23.03;2;5;2699.3;1900;28;41.2;3;2;2.0;2020;0;0;1;0;56.9503553;24.1268594
22765.95;36.96;1;5;5880.0;1980;30;51.5;8;2;4.0;2008;1;0;0;0;57.0336466;24.0917886
32500.0;41.03;1;5;4628.6;1962;25;45.1;7;2;4.0;2020;0;0;1;0;56.9855813;24.2397342
31000.0;13.7;1;7;1734.3;1931;40;25.1;3;1;4.0;2020;0;0;1;0;56.9630464;24.1222902
17000.0;18.47;2;6;3024.6;1890;60;102.7;7;3;2.0;2020;0;0;1;0;56.9490048;24.1195587
8000.0;67.85;1;2;797.1;1955;45;15.7;1;1;1.0;2020;0;0;1;0;56.9851145;24.2002767
22000.0;24.36;1;14;5506.2;1985;10;32.1;5;1;4.0;2020;0;0;1;0;56.904013;24.2001691
54000.0;64.82;1;10;12657.4;1986;10;60.8;9;2;2.0;2020;0;0;1;0;56.9473374;24.0061033
26000.0;49.65;1;5;3723.3;1962;35;31.2;4;1;1.0;2020;0;0;1;0;56.9876472;24.2203222
106000.0;5.66;3;7;5879.4;1913;58;78.8;5;3;6.5;2020;0;0;1;0;56.9489871;24.138618
12000.0;41.39;1;4;2317.7;1961;35;28.8;4;1;4.0;2018;0;0;0;1;57.029021;24.1034652
45000.0;8.24;1;10;4891.8;1974;30;51.2;6;2;8.0;2020;0;0;1;0;56.9634732;24.0093185
27000.0;38.26;1;5;5302.1;1969;30;29.8;5;1;2.0;2020;0;0;1;0;56.8979421;24.2122397
42000.0;24.96;1;9;7875.4;1994;25;52.5;8;2;6.0;2020;0;0;1;0;56.9029417;24.1019643
46500.0;66.18;2;2;565.0;1910;60;40.9;5;3;2.0;2020;0;0;1;0;56.937664;24.149505
26000.0;76.94;1;5;4008.1;1978;20;59.6;9;3;2.0;2020;0;0;1;0;57.0311209;24.0558055
39000.0;67.6;1;5;3186.1;1978;20;49.8;7;2;2.0;2020;0;0;1;0;56.9527414;24.2043366
8000.0;47.55;4;2;361.2;1900;60;26.6;3;1;2.0;2020;0;0;0;1;56.9602446;24.1506747
145500.0;27.21;1;6;10663.1;1912;34;82.5;8;4;6.0;2020;0;0;1;0;56.9556817;24.1311855
6000.0;23.98;4;3;289.3;1938;60;22.3;2;1;1.0;2020;0;0;1;0;56.9282706;24.0958336
29500.0;14.84;1;5;2526.7;1912;42;29.9;4;1;1.0;2020;0;0;1;0;56.9739764;24.1384054
30654.4;31.36;2;5;1175.8;1938;40;64.4;8;2;5.0;2020;0;0;1;0;56.958739;24.149726
26458.74;24.64;2;5;1175.8;1938;40;64.4;8;2;5.0;2020;0;0;1;0;56.958739;24.149726
55000.0;67.45;1;9;2436.2;1979;20;50.7;9;2;4.0;2020;0;0;1;0;56.9481767;24.1652848
23000.0;154.96;1;3;549.3;1959;40;46.7;5;2;1.0;2020;0;0;1;0;56.8955173;24.225244
102000.0;78.0;1;9;3049.5;2017;0;65.4;5;2;8.0;2020;0;0;1;0;56.9687318;24.2380638
105000.0;80.77;1;3;1364.8;2019;0;52.0;4;2;3.0;2020;0;0;1;0;56.9604296;24.055751
116000.0;72.18;1;9;5751.0;2019;0;67.3;6;3;9.0;2020;1;0;0;0;56.9297378;24.1624706
51000.0;45.35;1;9;4957.4;1982;10;64.0;9;3;8.0;2020;0;0;1;0;56.9405373;24.2030058
134000.0;134.59;1;9;3033.0;2019;0;88.1;6;3;5.0;2020;0;0;1;0;56.9694342;24.2369351
37500.0;21.73;1;10;8129.4;1981;20;36.1;4;1;5.0;2020;0;0;1;0;56.938737;24.1967347
45600.0;68.04;2;3;354.3;2004;7;38.2;3;2;1.0;2020;0;0;1;0;56.938344;24.0764503
91000.0;32.14;2;10;9999.5;2017;0;52.1;4;2;2.0;2020;0;0;1;0;56.9756878;24.1685041
15500.0;16.11;3;6;1145.2;1947;55;28.3;2;1;4.0;2020;0;0;1;0;56.9439401;24.1412352
35000.0;71.33;1;3;647.3;1959;33;41.8;3;2;1.0;2020;0;0;1;0;56.9402001;24.0373367
173800.0;96.39;1;3;1307.2;2019;0;79.9;7;4;2.0;2020;0;0;1;0;56.9439048;24.0743342
27000.0;40.85;1;5;7024.8;1970;25;29.2;5;1;4.0;2020;0;0;1;0;56.9011573;24.2017586
60000.0;85.25;1;5;9452.1;1988;20;65.1;8;3;1.0;2020;0;0;1;0;56.9524347;24.194641
121500.0;54.11;2;5;4985.1;1913;45;136.6;11;4;3.0;2020;0;0;1;0;56.9487056;24.1250972
15100.0;22.93;5;4;1579.6;1890;45;87.6;5;3;4.0;2020;0;0;1;0;56.951089;24.1368568
50500.0;65.83;1;12;5266.8;1985;15;57.0;7;2;5.0;2020;0;0;1;0;56.950012;24.1918647
78500.0;55.77;1;10;7338.3;1989;10;78.5;12;4;2.0;2020;0;0;1;0;56.9034547;24.0949095
139000.0;24.09;1;7;8511.1;2014;1;79.5;3;1;5.0;2020;0;0;1;0;56.9491451;24.1261487
31000.0;37.2;1;13;5198.5;1968;30;36.8;5;1;5.0;2020;0;0;1;0;56.9137503;24.1691329
46500.0;11.67;1;6;3065.6;1912;31;53.0;4;2;1.0;2020;0;0;1;0;56.9620966;24.1222682
170000.0;172.08;1;5;1259.6;2017;0;140.5;10;4;4.0;2020;0;0;1;0;56.9144989;24.128676
15000.0;5.71;3;7;5136.6;1900;25;97.6;9;3;3.0;2020;0;0;1;0;56.9591381;24.1212551
40000.0;17.12;3;7;5136.6;1900;25;97.6;9;3;3.0;2020;0;0;1;0;56.9591381;24.1212551
120000.0;17.96;1;7;6155.3;1910;43;71.4;7;3;5.0;2020;0;0;1;0;56.9515149;24.1220911
24700.0;30.32;1;5;5430.7;1972;30;28.8;4;1;1.0;2020;0;0;1;0;56.955016;24.1760343
48000.0;35.72;1;9;5751.0;2019;0;33.3;3;1;2.0;2020;0;0;1;0;56.9297378;24.1624706
39000.0;36.68;1;9;11184.0;1984;20;45.3;6;1;9.0;2020;0;0;1;0;56.9340881;24.1958754
31000.0;286.79;10;2;321.2;1910;50;64.1;5;2;1.0;2020;0;0;1;0;56.9365689;24.0349753
145000.0;61.83;4;5;1379.1;1899;60;150.3;13;5;2.0;2020;0;0;1;0;56.954217;24.1350881
25000.0;26.13;5;5;1985.3;1925;42;24.8;1;1;3.0;2020;0;0;1;0;56.9553247;24.1486319
34000.0;38.12;1;13;5268.7;1969;30;31.8;6;1;1.0;2020;0;0;1;0;56.9762152;24.2426174
53000.0;62.32;1;5;4702.1;1964;30;59.2;7;3;2.0;2020;0;0;1;0;56.9827953;24.2465464
173000.0;29.21;1;6;11476.9;2020;0;72.9;6;3;2.0;2020;0;0;1;0;56.9657399;24.1036316
23200.0;52.61;1;4;2087.8;1968;15;34.0;7;2;4.0;2020;0;0;1;0;57.0279978;24.0432653
15000.0;5.71;3;7;5136.6;1900;25;97.6;9;3;3.0;2020;0;0;1;0;56.9591381;24.1212551
21000.0;44.17;1;4;4134.8;1957;40;47.5;8;2;4.0;2020;0;0;1;0;57.0189964;24.1285378
61500.0;310.56;1;2;319.3;1936;60;70.6;8;3;2.0;2020;0;0;1;0;56.9731852;24.1816289
49000.0;41.16;3;6;3524.1;1914;35;102.6;11;5;3.0;2020;0;0;1;0;56.9647163;24.1414536
19200.0;39.76;1;10;7816.4;1990;27;52.6;8;2;5.0;2020;0;0;1;0;56.9018259;24.0963532
16800.0;18.64;3;5;1256.0;1908;60;21.3;4;1;3.0;2020;0;0;1;0;56.9558713;24.1536596
100000.0;54.27;1;9;3045.7;2017;0;66.8;5;2;9.0;2020;0;0;1;0;56.9689168;24.2373438
120001.0;17.37;1;7;14874.5;2018;0;58.9;3;1;3.0;2020;0;0;1;0;56.9613987;24.1121479
107000.0;99.68;1;18;6541.8;1996;6;138.0;14;6;2.0;2020;0;0;1;0;56.9608962;24.0187355
12000.0;10.55;1;7;11803.4;1911;43;179.5;11;4;4.0;2020;0;0;1;0;56.9578261;24.1287776
15300.0;32.86;1;3;1480.8;1898;50;40.0;3;2;3.0;2020;0;0;1;0;56.9906855;24.1222604
13500.0;154.23;2;2;590.7;1957;55;45.6;4;2;1.0;2020;0;0;1;0;56.9972992;24.0852476
87700.0;36.63;2;8;7684.6;2018;0;52.9;4;2;5.0;2020;0;0;1;0;56.9607683;24.1922828
45000.0;34.51;1;12;5547.6;1986;15;48.9;5;1;9.0;2020;0;0;1;0;56.9432495;24.208854
47000.0;85.94;1;3;679.3;1963;20;41.9;5;2;3.0;2020;0;0;1;0;56.9169008;24.0942212
30000.0;42.11;1;10;3684.5;1990;0;45.0;5;1;7.0;2020;0;0;1;0;56.9014054;24.0975063
25000.0;46.43;1;5;4022.8;1973;20;37.8;6;2;4.0;2020;0;0;1;0;56.9635122;24.0044077
39500.0;71.04;1;3;647.3;1959;33;41.1;3;2;2.0;2020;0;0;1;0;56.9402001;24.0373367
87000.0;20.78;2;6;4297.4;1910;34;59.5;4;2;4.0;2020;0;0;1;0;56.9753502;24.1434512
93500.0;43.64;1;4;3787.8;2019;0;57.2;4;2;3.0;2020;0;0;1;0;56.958054;24.0196564
7600.0;72.77;2;3;1639.1;1954;40;82.9;8;3;2.0;2019;0;1;0;0;56.98939;24.1855894
48000.0;34.0;2;4;1374.6;1898;15;42.6;4;1;3.0;2020;0;0;1;0;56.9506388;24.144069
60000.0;52.41;4;5;1898.6;1910;55;80.2;8;4;2.0;2020;0;0;1;0;56.958418;24.1127962
17325.0;121.47;2;3;996.9;1962;40;41.4;5;2;1.0;2020;0;0;1;0;56.8957595;24.2256395
30000.0;51.38;1;5;2781.5;1961;35;40.7;5;2;3.0;2020;0;0;1;0;56.9684763;24.1297834
43000.0;14.91;1;8;1304.3;1967;10;25.1;4;1;6.0;2020;0;0;1;0;56.9610227;24.1052517
23000.0;72.42;8;2;716.8;1918;80;32.2;3;2;2.0;2020;0;0;1;0;56.9654364;24.1375279
69000.0;21.4;1;6;8473.2;1915;55;79.9;4;2;5.0;2020;0;0;1;0;56.9541942;24.1306269
90000.0;20.67;2;6;2446.0;1910;60;48.8;6;2;5.0;2020;0;0;1;0;56.9591924;24.1219561
136000.0;42.57;1;7;7638.0;1958;25;107.6;8;3;4.0;2020;0;0;1;0;56.9689645;24.0981172
70300.0;22.02;3;5;795.8;1910;61;40.1;3;2;4.0;2020;0;0;1;0;56.9557632;24.1478963
126000.0;21.28;1;6;11476.9;2020;0;53.1;4;2;4.0;2020;0;0;1;0;56.9657399;24.1036316
12000.0;10.55;1;7;11803.4;1911;43;179.5;11;4;4.0;2020;0;0;1;0;56.9578261;24.1287776
95000.0;337.08;1;3;371.4;1927;40;60.7;10;2;0.5;2020;0;0;1;0;56.9300216;24.0666408
56000.0;86.23;1;9;4935.4;1981;15;58.2;11;3;6.0;2020;0;0;1;0;56.9038169;24.2042681
23900.0;70.56;2;2;645.1;1896;65;54.9;3;2;1.0;2020;0;0;1;0;56.9519373;24.1497993
70000.0;85.1;1;9;3162.0;1982;20;95.6;15;4;8.0;2020;0;0;1;0;56.9531595;24.1710038
53000.0;41.27;1;9;4911.6;1986;10;47.6;5;2;8.0;2020;0;0;1;0;56.9431451;24.207865
32900.0;30.76;1;5;4623.0;1962;30;30.5;4;1;5.0;2020;0;0;1;0;56.9856304;24.2417879
114000.0;97.47;1;9;3033.0;2019;0;63.8;6;3;2.0;2020;0;0;1;0;56.9694342;24.2369351
43300.0;14.93;2;5;2397.2;1890;28;26.7;2;1;3.0;2020;0;0;1;0;56.9507761;24.126945
55000.0;78.01;1;9;4787.7;1980;30;63.5;9;3;8.0;2020;0;0;1;0;56.9013713;24.1454693
57000.0;73.83;1;10;3955.8;1971;10;63.0;11;3;2.0;2020;0;0;1;0;56.9998866;24.1302042
161000.0;27.37;1;6;11476.9;2020;0;68.3;7;3;3.0;2020;0;0;1;0;56.9657399;24.1036316
15800.0;101.38;2;2;347.6;1908;50;34.1;3;2;1.0;2020;0;0;1;0;56.9861967;24.17038
67660.0;23.59;2;5;2397.2;1890;28;42.2;4;2;2.0;2020;0;0;1;0;56.9507761;24.126945
45600.0;68.04;2;3;354.3;2004;7;38.2;3;2;2.0;2020;0;0;1;0;56.938344;24.0764503
119000.0;41.33;2;10;9999.5;2017;0;67.0;5;3;3.0;2020;0;0;1;0;56.9756878;24.1685041
31500.0;49.05;1;8;5360.3;1984;15;44.0;5;1;5.0;2020;0;0;1;0;56.993362;24.229485
60041.0;10.42;3;6;3896.3;1910;40;32.8;3;1;1.0;2020;0;0;1;0;56.9555501;24.1239349
30000.0;51.6;1;5;4203.0;1981;15;38.8;7;1;2.0;2020;0;0;1;0;56.95402;24.1836211
32500.0;57.39;1;5;5927.5;1968;30;50.0;8;2;5.0;2020;0;0;1;0;56.91145;24.1806136
92000.0;13.84;1;7;6091.1;1908;30;51.2;4;2;1.0;2020;0;0;1;0;56.9576472;24.1258908
56000.0;86.7;1;3;1441.5;1912;51;70.4;6;3;2.5;2020;0;0;1;0;56.9732479;24.1735877
31000.0;48.4;1;2;423.1;1895;70;26.9;2;1;2.0;2020;0;0;1;0;56.9748247;24.1379308
35000.0;57.05;3;4;1566.4;1890;60;57.4;7;3;1.0;2020;0;0;1;0;56.9435841;24.0799146
132000.0;96.86;1;4;2259.3;1912;55;112.3;11;5;2.0;2020;0;0;1;0;56.9728382;24.1401468
16100.0;46.11;1;5;3975.7;1990;10;33.9;5;1;1.0;2020;0;0;1;0;57.027351;24.0509563
65118.0;81.48;1;4;1284.8;2006;3;52.9;4;1;2.0;2020;1;0;0;0;57.0219318;24.142065
5000.0;76.2;2;3;317.6;1908;55;70.2;6;5;1.0;2020;0;0;1;0;56.9938686;24.1263558
14000.0;33.6;1;4;1487.1;1960;30;17.4;4;1;4.0;2020;0;0;1;0;56.9434738;24.0626075
38600.0;36.04;1;11;13795.0;1994;24;46.0;6;1;5.0;2020;0;0;1;0;56.8994846;24.0880188
90000.0;40.7;1;5;2526.7;1912;42;88.4;10;1;1.0;2020;0;0;1;0;56.9739764;24.1384054
11486.83;34.86;2;5;1239.5;1912;60;80.4;9;3;4.0;2020;0;0;1;0;56.9523688;24.1374043
26700.0;47.76;1;9;7381.8;1987;20;49.4;7;2;4.0;2020;1;0;0;0;56.9539944;24.1944139
36000.0;31.65;1;7;11803.4;1911;43;179.5;11;4;4.0;2020;0;0;1;0;56.9578261;24.1287776
100000.0;106.7;1;3;761.1;2007;0;80.5;7;2;2.0;2020;0;0;1;0;56.915455;24.084893
35000.0;138.35;1;5;4037.6;1992;10;68.8;8;3;5.0;2020;0;0;1;0;57.0286089;24.0474084
34000.0;80.25;1;5;4594.2;1960;35;45.2;6;2;4.0;2020;0;0;1;0;56.9452735;24.0679173
39000.0;83.79;1;4;2335.2;1960;10;38.7;5;2;4.0;2020;0;0;1;0;56.9305659;24.0705159
26000.0;6.17;2;5;2641.0;1870;34;44.5;6;2;3.0;2020;0;0;1;0;56.9487769;24.1185381
100000.0;49.74;1;9;11372.3;2004;0;85.9;4;2;5.0;2020;0;0;1;0;56.9511527;24.1833928
126000.0;41.88;2;10;9999.5;2017;0;67.9;5;3;5.0;2020;0;0;1;0;56.9756878;24.1685041
15063.72;267.27;2;3;595.5;1930;35;50.2;5;2;1.0;2020;0;0;1;0;56.9970588;24.1641656
34100.0;11.94;1;6;2789.8;1910;60;27.0;2;1;3.0;2020;0;0;1;0;56.9696806;24.0992491
42000.0;31.42;2;4;1486.9;1920;60;29.8;2;1;4.0;2020;0;0;1;0;56.9668292;24.1385954
29500.0;52.43;1;5;3404.1;1962;30;30.6;4;1;3.0;2020;0;0;1;0;56.9860934;24.2417653
36000.0;170.68;2;2;733.7;1930;40;51.6;5;1;2.0;2020;0;0;1;0;56.9403949;24.0928895
59900.0;20.39;1;2;911.6;1898;31;32.0;2;1;1.0;2020;0;0;1;0;56.9584613;24.1365382
75000.0;65.05;4;6;1456.2;1910;50;104.0;10;4;2.0;2020;0;0;1;0;56.956507;24.1347621
24000.0;45.08;1;13;5147.6;1980;16;35.4;5;1;6.0;2020;0;0;1;0;56.9049423;24.196224
13700.0;37.12;2;2;559.9;1932;65;35.3;6;2;1.0;2020;0;0;1;0;56.9662576;24.1439069
30900.0;34.82;1;5;3007.7;1979;20;38.4;8;2;4.0;2020;0;0;1;0;57.0331435;24.1001376
38000.0;41.44;1;5;4450.9;1982;20;43.1;6;1;5.0;2020;0;0;1;0;56.9496256;24.2024077
78500.0;18.04;2;8;5313.3;1911;29;72.0;7;3;3.0;2020;0;0;0;1;56.9558383;24.1296738
172000.0;172.33;1;5;1259.6;2017;0;140.7;10;3;4.0;2020;0;0;1;0;56.9144989;24.128676
69000.0;33.81;1;5;5366.8;1900;55;56.3;6;2;3.0;2020;0;0;1;0;56.9425615;24.1241593
50000.0;67.04;1;14;8454.1;1981;20;66.9;10;3;5.0;2020;0;0;1;0;56.9725496;24.0566034
87000.0;22.89;2;6;2870.7;1912;50;73.5;8;4;5.0;2020;0;0;1;0;56.9564543;24.1283706
15350.0;32.47;1;5;5898.6;1981;25;46.3;7;2;2.0;2020;0;0;1;0;56.9474692;24.1693016
125000.0;49.64;3;5;1153.6;1900;30;92.2;7;4;5.0;2020;0;0;1;0;56.952689;24.1298802
75494.6;32.14;1;9;3917.5;2019;0;45.1;4;2;5.0;2020;0;0;1;0;56.9519907;24.0048332
36500.0;44.98;1;5;4047.5;1972;20;38.1;7;2;4.0;2020;0;0;1;0;56.9596698;24.0291917
138547.5;18.99;1;7;14874.5;2018;0;64.4;3;1;3.0;2020;0;0;1;0;56.9613987;24.1121479
120000.0;69.13;1;5;1202.2;1939;60;75.6;5;3;2.0;2020;0;0;1;0;56.9666251;24.1294663
39000.0;253.87;1;2;381.9;1961;35;49.8;5;2;2.0;2020;0;0;1;0;56.9495256;24.0498426
6500.0;51.13;2;2;476.8;1912;65;22.1;2;1;1.0;2019;0;0;0;1;56.9172123;24.086832
53000.0;78.33;1;3;668.4;1959;35;48.9;7;2;3.0;2020;0;0;1;0;56.9769176;24.1903479
6500.0;50.21;2;2;476.8;1912;65;21.7;2;1;1.0;2020;0;0;0;1;56.9172123;24.086832
10000.0;22.02;4;5;1218.3;1905;50;27.5;4;1;4.0;2020;0;0;1;0;56.9443737;24.1412363
35000.0;61.23;1;5;5329.0;1968;30;44.4;6;2;1.0;2020;0;0;1;0;56.8998673;24.2113264
21979.88;43.09;1;5;4390.6;1986;20;42.5;6;1;1.0;2010;1;0;0;0;56.9437459;24.1716045
184400.0;34.57;1;7;6091.1;1908;30;128.5;9;3;5.0;2020;0;0;1;0;56.9576472;24.1258908
98000.0;63.09;1;5;4190.2;2019;0;53.0;4;2;2.0;2020;0;0;1;0;56.9555114;24.1825157
27000.0;6.02;2;5;2641.0;1870;34;44.1;6;2;2.0;2020;0;0;1;0;56.9487769;24.1185381
29000.0;22.94;1;5;1141.4;1912;60;34.9;4;1;5.0;2020;0;0;1;0;56.9601583;24.1471142
12866.0;37.28;1;9;3958.0;1979;15;31.8;5;1;1.0;2020;0;0;1;0;56.9417359;24.1705918
6200.0;7.45;4;6;912.0;1900;50;17.7;2;1;3.0;2020;0;0;1;0;56.9505334;24.1359632
51800.0;46.45;1;10;4744.0;1990;10;64.1;10;3;5.0;2020;0;0;1;0;56.9016593;24.0985445
103900.0;50.04;1;5;2026.4;2019;0;50.5;4;2;2.0;2020;1;0;0;0;56.9446298;24.0597884
125000.0;35.09;1;7;3647.9;1900;54;104.7;9;4;3.0;2020;0;0;1;0;56.9593399;24.124913
40000.0;42.97;1;10;6842.3;1996;0;45.5;6;1;7.0;2020;0;0;1;0;56.899888;24.0866884
24000.0;362.4;4;2;171.2;1920;60;43.6;7;2;1.0;2020;0;0;1;0;56.9390443;24.0435472
44500.0;59.86;1;5;3067.4;1963;31;56.1;9;3;3.0;2020;0;0;1;0;56.9870522;24.2175933
25500.0;33.76;1;10;6993.1;1975;20;36.2;5;1;7.0;2020;0;0;1;0;56.9640198;24.0075203
40770.0;20.03;1;6;2789.8;1910;60;45.3;4;2;2.0;2020;0;0;1;0;56.9696806;24.0992491
25000.0;62.26;1;9;3387.9;1988;5;40.8;7;1;1.0;2020;0;0;1;0;57.0385475;24.0962011
32500.0;35.13;1;14;4641.1;1977;10;44.4;6;2;2.0;2020;0;0;1;0;56.9595317;24.0339597
134000.0;119.64;1;9;3028.1;2019;0;87.8;6;3;5.0;2020;0;0;1;0;56.9692991;24.2358015
90000.0;84.71;1;3;1481.3;2012;0;65.2;3;2;1.0;2020;0;0;1;0;56.9400868;24.0667235
79000.0;55.71;1;5;1125.8;1937;45;45.0;7;2;4.0;2020;0;0;1;0;56.9637532;24.1347198
110000.0;112.72;1;6;5056.3;2015;0;77.2;6;3;1.0;2020;0;0;1;0;56.9123003;24.1082469
60000.0;28.98;2;11;17925.6;2004;12;49.7;1;1;1.0;2020;0;0;1;0;56.9878896;24.245736
131000.0;69.84;2;5;3190.3;2017;0;88.5;7;2;1.0;2020;0;0;1;0;56.9558578;24.0505941
24000.0;40.73;1;5;4158.4;1982;15;38.6;6;1;4.0;2020;0;0;1;0;56.9495175;24.2030907
43000.0;18.04;3;6;2146.8;1880;44;50.4;7;2;5.0;2019;0;1;0;0;56.9532749;24.1210873
40000.0;9.52;2;5;2641.0;1870;34;26.4;2;1;4.0;2020;0;0;1;0;56.9487769;24.1185381
25800.0;47.28;1;5;7197.4;1969;30;30.6;5;1;3.0;2020;0;0;1;0;56.8993643;24.2112243
6060.0;114.2;1;2;403.6;1900;60;27.9;2;1;2.0;2020;1;0;0;0;56.9625913;24.3048876
5550.0;22.4;1;2;1135.6;1900;60;18.5;2;1;1.0;2020;1;0;0;0;56.9933915;24.1276192
13622.0;30.94;3;5;3469.8;1900;55;69.5;7;3;4.0;2020;0;0;1;0;56.9415115;24.1298826
48500.0;75.26;7;1;406.6;1962;24;24.5;3;1;1.0;2020;0;0;1;0;56.9449694;24.038042
36000.0;25.42;1;5;2815.9;1962;20;29.7;3;1;3.0;2020;0;0;1;0;56.9663075;24.0987479
45000.0;50.32;1;5;4640.0;1962;20;46.8;5;2;2.0;2020;0;0;1;0;56.9882683;24.2424725
48000.0;13.43;3;5;841.7;1910;27;25.3;3;1;2.0;2020;0;0;1;0;56.9559846;24.1483292
66500.0;12.53;1;7;2307.2;2016;0;33.3;3;2;3.0;2020;0;0;1;0;56.9641762;24.1279396
165000.0;35.62;2;6;3138.0;1940;40;112.5;12;5;3.0;2020;0;0;1;0;56.9576889;24.1102524
138000.0;28.39;1;7;3052.6;1929;45;106.4;11;3;6.0;2020;0;0;1;0;56.951605;24.1264936
60500.0;67.11;1;9;9479.5;1983;20;60.6;10;2;5.0;2020;0;0;1;0;56.9500167;24.1938166
